,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,수출액 변화율,1인평균급여 변화율,전체 주주 수 변화율,발행금액 변화율,전체 주식 수 변화율,자기주식수 변화율,Label,Code
3,Ilshin_Spinning,섬유·의류,2023,Q4,-0.097748668810133,0.02052845061835018,-0.009503356855596001,-0.0625,-0.05902989272759007,-0.1531704730610972,-0.16128615306799432,0.0,-2.2700203753158146,-4.088155272393363,-0.13277033044118394,003200
3,Chokwang_Leather,섬유·의류,2023,Q4,0.07465855425889367,-0.003302769786504456,0.9356773593325488,-0.0625,-0.05902989272759007,-0.43583927195084526,-0.09605106535941932,0.0,-0.4310220663082338,0.047354451800558084,-0.12449015459751263,004700
3,Hansum,섬유·의류,2023,Q4,-0.15931729626111338,-0.012092826082211516,-2.043942261016813,-0.0625,-0.05902989272759007,-0.1594838599757893,-0.38593679307318096,0.0,-0.21802217701547866,0.041017078911134486,-0.08115806862328619,020000
3,Basic_House,섬유·의류,2023,Q4,0.21289941176204624,-0.004037347773880651,5.494538393308071,-0.0625,-0.05902989272759007,-0.8495404889260436,-0.9624365537177448,-0.05902980135220082,-0.9990981660649183,0.0,-0.27922305533896646,084870
3,LF_Corp,섬유·의류,2023,Q4,-0.11620588010920307,-0.015002795563601179,-40.195923151072165,-0.0625,-0.05902989272759007,-0.4853018762223267,-0.79676906441197,0.0,-1.009606032176868,-0.9990726281009559,-0.1645113250534657,093050
3,Hansea,섬유·의류,2023,Q4,-0.033118687785465055,-0.04644241720669395,0.4762740743159196,-0.0625,-0.05902989272759007,-0.05416758842010849,0.11517116105997105,0.056291694529920444,-0.14498343113743495,0.16396933331711117,-0.020123506752603923,105630
