,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,수출액 변화율,1인평균급여 변화율,전체 주주 수 변화율,발행금액 변화율,전체 주식 수 변화율,자기주식수 변화율,Label,Code
33,Ilshin_Spinning,섬유·의류,2016,Q2,-0.092348353693945,-0.007656778413778653,-0.7452712278161138,0.044642857142857095,-0.008471446426447704,-0.008470710836601558,-0.00847071083660178,0.0,-0.008470710836601558,-0.008470710836601558,-0.1354751611530852,003200
33,Chokwang_Leather,섬유·의류,2016,Q2,-0.1000323363779277,-0.027877130360878466,-0.16896072151109442,0.044642857142857095,-0.008471446426447704,-0.00847168182097957,-0.00847168182097957,0.0,-0.00847168182097957,-0.008471681820979349,0.1687540219652793,004700
33,Hansum,섬유·의류,2016,Q2,-0.023663288758880074,-0.007084969192329815,0.6569099059443978,0.044642857142857095,-0.008471446426447704,-0.00846850208175609,-0.00846850208175609,0.0,-0.00846850208175609,-0.008468502081756313,-0.0152664610199637,020000
33,Basic_House,섬유·의류,2016,Q2,-0.06361238378150451,0.0349620634241119,0.705408912071984,0.044642857142857095,-0.008471446426447704,-0.008471307072828838,-0.008471307072828616,-0.008471307072828838,-0.008471307072828616,0.0,-0.1996772461570948,084870
33,LF_Corp,섬유·의류,2016,Q2,-0.05918898969345951,-0.018934018550642806,-1.1850376914403484,0.044642857142857095,-0.008471446426447704,-0.008469643636497715,-0.008469643636497937,0.0,-0.008469643636497715,-0.008469643636497715,-0.17432840894779247,093050
33,Hansea,섬유·의류,2016,Q2,0.058793607792844066,-0.03162647270213825,0.16780022144965623,0.044642857142857095,-0.008471446426447704,-0.008475925722432498,-0.008475925722432498,-0.008475925722432276,-0.008475925722432498,-0.008475925722432498,-0.32565613449620084,105630
