,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,수출액 변화율,1인평균급여 변화율,전체 주주 수 변화율,발행금액 변화율,전체 주식 수 변화율,자기주식수 변화율,Label,Code
16,Ilshin_Spinning,섬유·의류,2020,Q3,0.11507910285134088,-0.0013094232718342536,-0.744993715459932,0.032258064516129115,-0.12128584005311471,-0.12128122602884273,-0.1212812260288425,0.0,-0.12128122602884273,-0.12128122602884273,0.06284590236150003,003200
16,Chokwang_Leather,섬유·의류,2020,Q3,0.15165661110842032,-0.11528640871213391,-0.7569655545361111,0.032258064516129115,-0.12128584005311471,-0.12128574230064482,-0.12128574230064482,0.0,-0.12128574230064482,-0.12128574230064482,-0.17530823857307148,004700
16,Hansum,섬유·의류,2020,Q3,0.6271262043006163,-0.12127015788068962,-0.5519427610021255,0.032258064516129115,-0.12128584005311471,-0.12127015788068962,-0.12127015788068962,0.0,-0.12127015788068962,-0.12127015788068962,-0.23852155414129672,020000
16,Basic_House,섬유·의류,2020,Q3,0.1440532876339496,-0.012167551640608343,2.8673763212572494,0.032258064516129115,-0.12128584005311471,-0.12128568882923041,-0.12128568882923041,-0.12128568882923063,-0.12128568882923041,0.0,-0.12219584710303348,084870
16,LF_Corp,섬유·의류,2020,Q3,-0.025174348621974568,-0.0007905314666709629,0.8571079610166286,0.032258064516129115,-0.12128584005311471,-0.12124365039169649,-0.12124365039169649,0.0,-0.12124365039169649,-0.12124365039169649,-0.012396166862273586,093050
16,Hansea,섬유·의류,2020,Q3,-0.020957500227965775,-0.09210951576426085,16.046236469103487,0.032258064516129115,-0.12128584005311471,-0.12127838293260917,-0.12127838293260917,-0.12127838293260917,-0.12127838293260917,-0.12127838293260917,0.6131198092881621,105630
