,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,수출액 변화율,1인평균급여 변화율,전체 주주 수 변화율,발행금액 변화율,전체 주식 수 변화율,자기주식수 변화율,Label,Code
14,Ilshin_Spinning,섬유·의류,2021,Q1,-0.10798270181009215,-0.00828474714583094,-11.605942137021527,-0.016000000000000014,-0.07231825865355468,0.3435849232206215,0.1652227224021683,0.0,-1.4018767564459442,-1.3172687518981818,0.11435134190338815,003200
14,Chokwang_Leather,섬유·의류,2021,Q1,-0.06403465196150276,-0.054080533137604414,0.10151916074047118,-0.016000000000000014,-0.07231825865355468,-0.07231813346597193,0.1236074219341311,0.0,-0.05891560582180211,0.150043330887629,-0.14651559594498942,004700
14,Hansum,섬유·의류,2021,Q1,-0.2718515861398628,-0.07230741824005471,-0.23862129246901143,-0.016000000000000014,-0.07231825865355468,0.22706293772056285,0.10267730078712778,0.0,0.40727784505244635,0.15566623703743876,0.2765775151444424,020000
14,Basic_House,섬유·의류,2021,Q1,-0.2092894140670703,0.047964707341617174,1.5289246122129077,-0.016000000000000014,-0.07231825865355468,0.44310562770909057,0.5766358970843584,-0.0723179878121889,0.5949629529822147,0.0,0.034428754813863885,084870
14,LF_Corp,섬유·의류,2021,Q1,-0.1763112527426603,-0.0026103060720499283,0.7589168187660087,-0.016000000000000014,-0.07231825865355468,0.42418195249180235,0.5411307917616324,0.0,0.5860338530377778,0.5949536643672249,0.04290333108505032,093050
14,Hansea,섬유·의류,2021,Q1,-0.27953997439892053,0.006393773283158932,-6.22870989822742,-0.016000000000000014,-0.07231825865355468,0.17453926282270316,-0.019831273733010857,0.14198926459791394,0.2902340120361665,0.21405814985771643,0.08342588948435099,105630
