,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
33,한화,2016,Q3,에너지_화학,-0.008169161058828388,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,-0.05062240034259735,-0.1480524624259277,000880
33,한국쉘석유,2016,Q3,에너지_화학,-0.00914302308301864,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.22900066637135905,002960
33,태광산업,2016,Q3,에너지_화학,0.003052012134175792,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.10714640041194032,003240
33,삼성정밀화학,2016,Q3,에너지_화학,-0.16505417548574225,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,0.1852746668176697,004000
33,효성,2016,Q3,에너지_화학,0.008662089460464695,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,-0.05062240034262566,-0.14818608010383277,004800
33,SK케미칼,2016,Q3,에너지_화학,-0.12294333711072915,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.022953806395161744,006120
33,대한유화,2016,Q3,에너지_화학,-0.12593169363574927,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,0.05995466785448869,006650
33,국도화학,2016,Q3,에너지_화학,-0.040211982271602,0.0,-0.1224419591674838,-0.16954353663214605,-0.050622400342666074,0.005784579336604034,-0.050622400342666074,-0.2412765886714921,007690
33,한화케미칼,2016,Q3,에너지_화학,-0.07329964740484654,0.0,-0.1224419591674838,-0.16954353663214605,-0.050622400342481555,0.005784579336604034,0.0,-0.03254546666001118,009830
33,OCI,2016,Q3,에너지_화학,-0.08019995721843763,-0.050622400342665186,-0.1224419591674838,-0.16954353663214605,-0.050622400342665186,0.005784579336604034,0.0,-0.106069802875772,010060
33,S-Oil,2016,Q3,에너지_화학,0.13137804526155245,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,0.052281094137023046,010950
33,롯데케미칼,2016,Q3,에너지_화학,0.03567162649136499,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,0.052782709557332705,011170
33,금호석유,2016,Q3,에너지_화학,0.178539035203508,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.04270229543123574,011780
33,SKC,2016,Q3,에너지_화학,-0.012310610291791764,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.08921682342724523,011790
33,한솔케미칼,2016,Q3,에너지_화학,-0.023393262799784063,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,-0.05062240034266263,-0.23323614915817706,014680
33,동원시스템즈,2016,Q3,에너지_화학,0.04719676204808745,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.18031479788544857,014820
33,유니드,2016,Q3,에너지_화학,0.05530676296054313,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.20319557636778934,014830
33,남해화학,2016,Q3,에너지_화학,-0.07088510526180938,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,0.029847434659263455,025860
33,LG화학,2016,Q3,에너지_화학,-0.08704468603024589,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,-0.050622400342481555,0.1329710533935885,051910
33,휴켐스,2016,Q3,에너지_화학,0.20940753308036575,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.07566020460746851,069260
33,GS,2016,Q3,에너지_화학,0.10081430080733725,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.049149483359905155,078930
33,휴비스,2016,Q3,에너지_화학,-0.05072403428346787,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,-0.050622400342652196,-0.10419276681321762,079980
33,후성,2016,Q3,에너지_화학,-0.06880889913750857,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,0.0,-0.07637972166864676,093370
33,SK이노베이션,2016,Q3,에너지_화학,0.051667529023881956,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.005784579336604034,-0.05062240034239984,-0.09458998284383087,096770
33,코오롱인더,2016,Q3,에너지_화학,-0.1350028536819947,0.0,-0.1224419591674838,-0.16954353663214605,-0.0506224003426613,0.005784579336604034,0.0,-0.13083527098628683,120110
