,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
29,한화,2017,Q3,에너지_화학,-0.270728296711916,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.004338731502128559,000880
29,한국쉘석유,2017,Q3,에너지_화학,-0.12203013370833395,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,-0.08284949576450643,002960
29,태광산업,2017,Q3,에너지_화학,-0.07332405841228687,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.08177849142445637,003240
29,삼성정밀화학,2017,Q3,에너지_화학,-0.04271150331272767,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.6170959943792216,004000
29,효성,2017,Q3,에너지_화학,-0.36209392353802594,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.03424542911208106,0.0075482842331564964,004800
29,SK케미칼,2017,Q3,에너지_화학,0.0512198171816961,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,-0.08640578571820204,006120
29,대한유화,2017,Q3,에너지_화학,-0.12299077714426866,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.22191005266217506,006650
29,국도화학,2017,Q3,에너지_화학,-0.046162078169793834,0.0,0.15372330132051748,0.03346456692913535,0.034245429112105485,0.04912421985101645,0.03424542911210526,0.0809460599245318,007690
29,한화케미칼,2017,Q3,에너지_화학,-0.1890650109053223,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.04230328307032655,009830
29,OCI,2017,Q3,에너지_화학,0.2743674189940729,0.03424542911209083,0.15372330132051748,0.03346456692913535,0.03424542911209061,0.04912421985101645,0.0,0.3415441103457459,010060
29,S-Oil,2017,Q3,에너지_화학,-0.04987968487325701,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.05156280910234389,010950
29,롯데케미칼,2017,Q3,에너지_화학,-0.14634797684843917,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.26595742582410187,011170
29,금호석유,2017,Q3,에너지_화학,-0.09346014937835366,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.36606033424288453,011780
29,SKC,2017,Q3,에너지_화학,0.028298116562120557,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,-0.03269941847919782,011790
29,한솔케미칼,2017,Q3,에너지_화학,-0.10467554317277449,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.03424542911210282,0.026713244369351442,014680
29,동원시스템즈,2017,Q3,에너지_화학,-0.20205359791673527,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.06290371723835547,014820
29,유니드,2017,Q3,에너지_화학,-0.14713300702971122,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.12887550708282383,014830
29,남해화학,2017,Q3,에너지_화학,-0.14348033349663597,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.6698487100673508,025860
29,LG화학,2017,Q3,에너지_화학,0.05394589718900125,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.034245429111995795,0.03701358369933349,051910
29,휴켐스,2017,Q3,에너지_화학,-0.12885293663024072,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.10441325917340774,069260
29,GS,2017,Q3,에너지_화학,-0.21222197485326472,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.02862602386233925,078930
29,휴비스,2017,Q3,에너지_화학,-0.13836716886904427,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.03424542911209727,0.4598415919430397,079980
29,후성,2017,Q3,에너지_화학,-0.20001513644992763,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.0,0.15945008087609527,093370
29,SK이노베이션,2017,Q3,에너지_화학,0.073832049146866,0.0,0.15372330132051748,0.03346456692913535,0.0,0.04912421985101645,0.03424542911194428,0.09923310543750882,096770
29,코오롱인더,2017,Q3,에너지_화학,0.09413245087823699,0.0,0.15372330132051748,0.03346456692913535,0.0342454291121026,0.04912421985101645,0.0,-0.08808676095752382,120110
