,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
5,한화,2023,Q3,에너지_화학,-0.1137787505712034,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.06789821303561219,000880
5,한국쉘석유,2023,Q3,에너지_화학,0.11795366795366793,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.04740177439797208,002960
5,태광산업,2023,Q3,에너지_화학,0.022519478886202097,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.05806270647634486,003240
5,삼성정밀화학,2023,Q3,에너지_화학,-0.033932134017023705,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.2817709610981643,004000
5,효성,2023,Q3,에너지_화학,0.06717388159221001,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.16641416349233173,004800
5,SK케미칼,2023,Q3,에너지_화학,0.05176628390914103,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.029458673432543908,006120
5,대한유화,2023,Q3,에너지_화학,0.21189306189306187,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.20069021246227506,006650
5,국도화학,2023,Q3,에너지_화학,-0.17799185246914162,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.09615814877157773,007690
5,한화케미칼,2023,Q3,에너지_화학,-0.14144989144989145,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.2136681476471225,009830
5,OCI,2023,Q3,에너지_화학,-0.014162995870312965,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.18592472848978844,010060
5,S-Oil,2023,Q3,에너지_화학,-0.08708396956804601,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.058710795737404564,010950
5,롯데케미칼,2023,Q3,에너지_화학,0.060036112667691564,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.26315182541908133,011170
5,금호석유,2023,Q3,에너지_화학,0.06366348159390081,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.049396631828727014,011780
5,SKC,2023,Q3,에너지_화학,-0.12462022310776313,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.2118425897943526,011790
5,한솔케미칼,2023,Q3,에너지_화학,-0.038264594487301976,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.013607867947747113,014680
5,동원시스템즈,2023,Q3,에너지_화학,-0.1442669942669943,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.45998914414974135,014820
5,유니드,2023,Q3,에너지_화학,0.3692847199914338,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.12843421011933323,014830
5,남해화학,2023,Q3,에너지_화학,-0.047419668387410345,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.10077892217419211,025860
5,LG화학,2023,Q3,에너지_화학,-0.2186985772512089,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.17609553496280195,051910
5,휴켐스,2023,Q3,에너지_화학,0.018362248137529014,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.19265558888339043,069260
5,GS,2023,Q3,에너지_화학,0.13929367243458918,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,0.06084108710628855,078930
5,휴비스,2023,Q3,에너지_화학,-0.0008551094757991498,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.13721183696751085,079980
5,후성,2023,Q3,에너지_화학,-0.08897562997241454,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.33275896257206167,093370
5,SK이노베이션,2023,Q3,에너지_화학,-0.2619666205261195,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.001535787938908184,-0.15580615304060402,096770
5,코오롱인더,2023,Q3,에너지_화학,-0.19522229052615794,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.106533304958502,0.0,-0.17506604833355716,120110
