,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
22,한화,2019,Q2,에너지_화학,-0.15130566166444795,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,0.02836554236532375,000880
22,한국쉘석유,2019,Q2,에너지_화학,0.047126003335580306,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.037728287458142225,002960
22,태광산업,2019,Q2,에너지_화학,-0.22519583058794568,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.04377677085914533,003240
22,삼성정밀화학,2019,Q2,에너지_화학,0.03075821555241501,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.06714316158066486,004000
22,효성,2019,Q2,에너지_화학,0.1065397642693578,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.12678915871389274,004800
22,SK케미칼,2019,Q2,에너지_화학,-0.161170716974396,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.042359522646859646,006120
22,대한유화,2019,Q2,에너지_화학,-0.13906562132144265,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.06653316451771263,006650
22,국도화학,2019,Q2,에너지_화학,0.037654307498687756,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.058795359218254406,-0.048881088299342665,007690
22,한화케미칼,2019,Q2,에너지_화학,-0.10815472176625504,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.03333126474648297,009830
22,OCI,2019,Q2,에너지_화학,-0.17348512034121136,0.058795359218225984,0.17798441463015324,-0.10064059339177356,0.058795359218226206,0.09107698802174014,0.0,-0.18451559841813958,010060
22,S-Oil,2019,Q2,에너지_화학,0.08338182474327682,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,0.019029750737067933,010950
22,롯데케미칼,2019,Q2,에너지_화학,-0.1079561292262059,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.1083213502959046,011170
22,금호석유,2019,Q2,에너지_화학,-0.14013764288223637,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.09121797013544412,011780
22,SKC,2019,Q2,에너지_화학,0.2953687555172201,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,0.02215094111238891,011790
22,한솔케미칼,2019,Q2,에너지_화학,0.03118575439832734,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.05879535921824952,0.06596689218640452,014680
22,동원시스템즈,2019,Q2,에너지_화학,0.03836231006484478,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.2038720552276502,014820
22,유니드,2019,Q2,에너지_화학,0.01728350142411736,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.08732457928818163,014830
22,남해화학,2019,Q2,에너지_화학,-0.11799593509992373,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.13697981033367684,025860
22,LG화학,2019,Q2,에너지_화학,-0.0125960718053236,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.09624735555415903,051910
22,휴켐스,2019,Q2,에너지_화학,0.07213214217224327,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.045698830460626554,069260
22,GS,2019,Q2,에너지_화학,0.007164122978989523,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.04186785184236937,078930
22,휴비스,2019,Q2,에너지_화학,-0.1307736927797471,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.058795359218244636,-0.10887111048178684,079980
22,후성,2019,Q2,에너지_화학,0.3988083353304653,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.0,-0.3567191842053086,093370
22,SK이노베이션,2019,Q2,에너지_화학,-0.02900514737931416,0.0,0.17798441463015324,-0.10064059339177356,0.0,0.09107698802174014,0.05879535921795376,-0.0865332455739095,096770
22,코오롱인더,2019,Q2,에너지_화학,-0.10071766333780285,0.0,0.17798441463015324,-0.10064059339177356,0.05879535921824863,0.09107698802174014,0.0,0.14551234673185903,120110
