,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
2,한화,2024,Q2,에너지_화학,0.14654641411019148,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.06275613215673034,000880
2,한국쉘석유,2024,Q2,에너지_화학,0.22873722460745433,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.12008604781721018,002960
2,태광산업,2024,Q2,에너지_화학,-0.0866324514371064,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.19670176248602217,003240
2,삼성정밀화학,2024,Q2,에너지_화학,0.001697904255601096,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.03877385162564892,004000
2,효성,2024,Q2,에너지_화학,-0.0556806790551181,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.28848431621547854,004800
2,SK케미칼,2024,Q2,에너지_화학,-0.16396234951086583,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.12280287122368874,006120
2,대한유화,2024,Q2,에너지_화학,-0.24574289342284705,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.00892081771309286,006650
2,국도화학,2024,Q2,에너지_화학,-0.07591624120182862,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.014387877679587185,007690
2,한화케미칼,2024,Q2,에너지_화학,-0.04264879492101605,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.2414832138755157,009830
2,OCI,2024,Q2,에너지_화학,-0.2171507704200646,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.1191115966435922,010060
2,S-Oil,2024,Q2,에너지_화학,-0.013388768674356087,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.05363911926143122,010950
2,롯데케미칼,2024,Q2,에너지_화학,-0.26910866888493923,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.04915451021900591,011170
2,금호석유,2024,Q2,에너지_화학,-0.05750911088488723,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.08354305760830244,011780
2,SKC,2024,Q2,에너지_화학,0.14374381996085936,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.01559470582586818,011790
2,한솔케미칼,2024,Q2,에너지_화학,-0.116695200507837,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.20445172140632356,014680
2,동원시스템즈,2024,Q2,에너지_화학,-0.0024224415432997776,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.19999148706067277,014820
2,유니드,2024,Q2,에너지_화학,-0.1550034915625242,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.16423103730031866,014830
2,남해화학,2024,Q2,에너지_화학,0.007477249223327605,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.030924357925593268,025860
2,LG화학,2024,Q2,에너지_화학,-0.22643493370525397,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.10172354717191566,051910
2,휴켐스,2024,Q2,에너지_화학,-0.02123740846212225,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.09038181990938945,069260
2,GS,2024,Q2,에너지_화학,0.05051795633282552,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.013343954393894034,078930
2,휴비스,2024,Q2,에너지_화학,-0.10933233090677294,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.13919425521309284,079980
2,후성,2024,Q2,에너지_화학,-0.11886519922213967,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.06854425521309285,093370
2,SK이노베이션,2024,Q2,에너지_화학,-0.034405499691087096,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,0.12187734555836327,096770
2,코오롱인더,2024,Q2,에너지_화학,-0.07580406579956045,0.0,-0.110334699467731,0.02546205269366908,0.0,0.01979840167061564,0.0,-0.08915894447862957,120110
