,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
4,한화,2023,Q4,에너지_화학,0.06789821303561219,-0.01899353653248992,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.07102790399691823,000880
4,한국쉘석유,2023,Q4,에너지_화학,-0.04740177439797208,0.09711477100471932,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,0.13365405835032973,002960
4,태광산업,2023,Q4,에너지_화학,0.05806270647634486,0.06847471981095343,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.09944385052655712,003240
4,삼성정밀화학,2023,Q4,에너지_화학,-0.2817709610981643,0.008080484845408131,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.04371608806883931,004000
4,효성,2023,Q4,에너지_화학,-0.16641416349233173,-0.02130233350967703,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.014817480231190769,004800
4,SK케미칼,2023,Q4,에너지_화학,0.029458673432543908,-0.07276720177658014,0.10965773361610065,0.00757180156657955,0.3939937836536356,-0.03388722209400741,0.0,-0.03215266945102983,006120
4,대한유화,2023,Q4,에너지_화학,-0.20069021246227506,-0.03417079335446682,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.010071990347319214,006650
4,국도화학,2023,Q4,에너지_화학,-0.09615814877157773,-0.10989315536342736,0.10965773361610065,0.00757180156657955,0.2884160574678609,-0.03388722209400741,0.0,-0.08116796739568813,007690
4,한화케미칼,2023,Q4,에너지_화학,-0.2136681476471225,-0.10478865708529539,0.10965773361610065,0.00757180156657955,-0.031157300121315012,-0.03388722209400741,0.0,0.02240288086990374,009830
4,OCI,2023,Q4,에너지_화학,-0.18592472848978844,-0.30484313184437606,0.10965773361610065,0.00757180156657955,-0.17089333333333334,-0.03388722209400741,0.0,0.042259096874718405,010060
4,S-Oil,2023,Q4,에너지_화학,0.058710795737404564,-0.1646778674586078,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.15168970631309517,010950
4,롯데케미칼,2023,Q4,에너지_화학,-0.26315182541908133,0.14380942519181317,0.10965773361610065,0.00757180156657955,1.134497424308353,-0.03388722209400741,0.0,-0.07093220812656266,011170
4,금호석유,2023,Q4,에너지_화학,-0.049396631828727014,-0.060348551424769026,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,0.04666510230293855,011780
4,SKC,2023,Q4,에너지_화학,0.2118425897943526,0.08089156054237723,0.10965773361610065,0.00757180156657955,-0.005443986359397801,-0.03388722209400741,0.0,-0.08879338388092485,011790
4,한솔케미칼,2023,Q4,에너지_화학,-0.013607867947747113,-0.15475530845941565,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.007005544018947835,014680
4,동원시스템즈,2023,Q4,에너지_화학,0.45998914414974135,0.2752672701659853,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.1250453047736141,014820
4,유니드,2023,Q4,에너지_화학,-0.12843421011933323,0.01970265542088523,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,0.33992941788884995,014830
4,남해화학,2023,Q4,에너지_화학,-0.10077892217419211,0.08560427356636624,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.04856747483898476,025860
4,LG화학,2023,Q4,에너지_화학,-0.17609553496280195,0.03625166557042925,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.12413056424429195,051910
4,휴켐스,2023,Q4,에너지_화학,-0.19265558888339043,0.012100944701029626,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.034768394228720786,069260
4,GS,2023,Q4,에너지_화학,0.06084108710628855,0.04236388433476357,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.13496823914298028,078930
4,휴비스,2023,Q4,에너지_화학,-0.13721183696751085,0.034168600875992716,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,-0.0728562174938576,079980
4,후성,2023,Q4,에너지_화학,-0.33275896257206167,0.0549873918065531,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,999.0,-0.102648817386193,093370
4,SK이노베이션,2023,Q4,에너지_화학,-0.15580615304060402,0.18476537687493355,0.10965773361610065,0.00757180156657955,-0.3401381827662625,-0.03388722209400741,0.24180183274876343,-0.1266608888981958,096770
4,코오롱인더,2023,Q4,에너지_화학,-0.17506604833355716,-0.042398052820039944,0.10965773361610065,0.00757180156657955,0.0,-0.03388722209400741,0.0,0.030358640160906537,120110
