,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,자기주식수 변화율,국제유가 변화율,주식액면가액 변화율,Label,Code
10,한화,2022,Q2,에너지_화학,0.14146888500578209,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.034910876485036345,000880
10,한국쉘석유,2022,Q2,에너지_화학,0.046177535082498944,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.034814523891978075,002960
10,태광산업,2022,Q2,에너지_화학,-0.04799590552283823,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.15702609939161882,003240
10,삼성정밀화학,2022,Q2,에너지_화학,-0.07625433178886362,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.10260207148868916,004000
10,효성,2022,Q2,에너지_화학,-0.02622894125537778,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.0164169322954114,004800
10,SK케미칼,2022,Q2,에너지_화학,-0.031607328065656144,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.1307915082456566,006120
10,대한유화,2022,Q2,에너지_화학,-0.06255681901992194,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.08328835955401884,006650
10,국도화학,2022,Q2,에너지_화학,0.03269435282292643,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.11457694174271812,007690
10,한화케미칼,2022,Q2,에너지_화학,0.5523209740931654,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.11937637178730293,009830
10,OCI,2022,Q2,에너지_화학,0.29575264424722736,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.15596350108731077,010060
10,S-Oil,2022,Q2,에너지_화학,-0.1417745728974242,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.04011318165545789,010950
10,롯데케미칼,2022,Q2,에너지_화학,0.021660426195996493,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.0429830057868965,011170
10,금호석유,2022,Q2,에너지_화학,-0.04716175801795871,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.12512279623617856,011780
10,SKC,2022,Q2,에너지_화학,0.001877816154686511,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.17547457532893496,011790
10,한솔케미칼,2022,Q2,에너지_화학,-0.03313437642554728,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.02660831762067973,014680
10,동원시스템즈,2022,Q2,에너지_화학,0.08766369903446392,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.1626975739750105,014820
10,유니드,2022,Q2,에너지_화학,-0.14850415840676978,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.1632928890878599,014830
10,남해화학,2022,Q2,에너지_화학,-0.19611497849276588,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.08784016672678441,025860
10,LG화학,2022,Q2,에너지_화학,0.3414158141459821,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.12067835179173411,051910
10,휴켐스,2022,Q2,에너지_화학,-0.07538744731747352,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.052749944915958816,069260
10,GS,2022,Q2,에너지_화학,-0.03789663624175677,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,0.13323485260809573,078930
10,휴비스,2022,Q2,에너지_화학,-0.09360819131611647,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.15973609665980862,079980
10,후성,2022,Q2,에너지_화학,-0.11566837914012207,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.15461434680653222,093370
10,SK이노베이션,2022,Q2,에너지_화학,0.03610704782834237,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.05655067811072367,-0.06195396468074852,096770
10,코오롱인더,2022,Q2,에너지_화학,-0.101920054495242,0.0,0.38636857995042173,0.2746673361787626,0.0,0.13207484462760455,0.0,-0.1279302568168745,120110
