,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
1,KIS_Wire,Materials_&_Chemicals,2024,Q2,-0.03907597208168853,-0.009061245664254924,-0.009308956966955328,-0.06419856003169744,0.2667772827977538,-0.0017306504848493276,0.03260051250554883,002240
1,Nexen_Tire,Automotive_&_Parts,2024,Q2,-0.020121325532098673,-0.03854700448462034,-0.040941357548640145,-0.11382389145568972,-0.26235742801388784,0.0028753923777433688,-0.08398682737864138,002350
1,KCC,Materials_&_Chemicals,2024,Q2,0.09716816890407062,-0.003368438911364624,-0.0035699661962449447,-0.12363268344768064,-0.1581550140028134,-0.020714717375258207,0.16289176917050555,002380
1,AmoreG,Consumer_Goods_&_Retail,2024,Q2,-0.14010301548191556,0.012114187832392154,-0.0014948848475409005,0.9254733221248838,1.0870666593176603,0.02110643985469285,0.18576168607825108,002790
1,Korea_Shell_Petroleum,Energy_&_Utilities,2024,Q2,0.0728318857182299,-0.1061295043225936,-0.1149495836272858,-0.09248229452932444,-0.045009840675567014,-0.007238056854931951,0.1639060174810308,002960
1,Bukwang_Pharmaceutical,Healthcare,2024,Q2,0.03717337452614245,0.023667415189062124,0.031543685949217526,-0.07830349400249825,-0.12696189233910538,0.03638924459329895,-0.2129189757775693,003000
1,SeAH_Steel,Materials_&_Chemicals,2024,Q2,-0.12606191959150462,-0.0048622069735106965,-0.00562222250163158,0.547892934018484,0.7354444271800219,-0.002038120078114325,-0.1510747786392545,003030
1,Ilshin_Spinning,Materials_&_Chemicals,2024,Q2,-0.04880966733925236,-0.022675680875093196,-0.022777932847070304,0.0954530475888361,-0.24072516900987107,-0.06360788032410847,-0.028076499461200048,003200
1,Taekwang_Industrial,Industrials_&_Machinery,2024,Q2,0.1374626705724298,-0.007366769185843447,-0.007260880714557105,-0.020812893098196783,412.49299605437415,-0.012458139497939946,-0.14998894939808546,003240
1,Hanil_Cement,Materials_&_Chemicals,2024,Q2,0.06911745260580479,0.0005105683502311109,-0.00029859745331917154,0.8999927828149599,0.9902647645671444,-0.035877196884772866,0.054075790256334307,003300
1,Ssangyong_Cement,Materials_&_Chemicals,2024,Q2,0.17700825584709187,-0.012139039806497554,0.23460267214219066,-0.21140492326180715,-8.12204776583915,0.001184465667844914,-0.016840544405020273,003410
1,Korean_Air,Automotive_&_Parts,2024,Q2,-0.1373777090651888,-0.03597343002580633,-0.11837522455437877,-0.05263683324565194,0.051926385720870605,-0.01735087543720959,0.052124972836359036,003490
1,Youngjin_Pharmaceutical,Healthcare,2024,Q2,-0.036910976195278195,0.014918731771594196,-0.10203177870127655,0.04225386903077477,0.7372219096434249,-0.014865495323485467,-0.04474752114920632,003520
1,LG_Corp,Conglomerate,2024,Q2,-0.03005841900807404,-0.0014523091125289156,-0.0056100959501161896,0.7439310055529482,0.888717913992103,-0.028751681469092016,-0.10507583852266733,003550
2,S&T_Heavy_Industries,Industrials_&_Machinery,2024,Q2,0.16287536263846056,-0.06932868663561753,-0.0687702599315807,-0.32402685639068074,-4.349100149118882,-0.020651059213598222,0.2719080204629476,003570
1,SsangYong_Motor,Automotive_&_Parts,2024,Q2,-0.3056702145223802,-0.02849074356627468,0.028968659191359603,0.0233016979335966,0.3936172749215303,-0.026246038477983014,-0.21994131959881874,003620
1,Namyang_Dairy_Products,Agriculture_&_Food,2024,Q2,-0.12477986830945334,0.021851309348612125,0.019939844469459622,-0.0415587228701042,-1.8742293161391221,0.03725721260958326,-0.02198634200364806,003920
1,Samsung_Fine Chemicals,Materials_&_Chemicals,2024,Q2,-0.2419082062927136,-0.00999695803388656,-0.01261022241204346,-0.04818513682583947,-0.3572604808734716,-0.002990704856092874,-0.07304414991933628,004000
1,Hyundai_Steel,Materials_&_Chemicals,2024,Q2,-0.17382054028115979,0.0009347163496431499,-0.0003746090229805876,-0.006704705385921272,0.4862269436286967,0.007970404747528526,-0.1118561207290078,004020
1,Hansol_Holdings,Conglomerate,2024,Q2,0.01002010484130516,-0.00390098434713404,-0.005906566838412619,0.4133080734773733,0.6533267519351176,-0.0416287539144633,-0.11948955102753683,004150
1,Shinsegae,Consumer_Goods_&_Retail,2024,Q2,-0.09615324379241785,0.00953200250165942,-0.0035174883899948828,0.03459843613650604,0.34092461119841677,-0.0023844833947730404,-0.08568327437534667,004170
1,Nongshim,Agriculture_&_Food,2024,Q2,-0.1456565141860992,-0.011486982893819775,-0.011775325988728547,-0.004992931480658269,0.5452906866582187,0.007817650460232417,0.3101608124470829,004370
1,SEBANG_Global_Battery,Automotive_&_Parts,2024,Q2,0.2994535443260211,-0.03113445936694137,-0.03139526649828217,-0.01747696598004933,-0.006570464765444761,-0.03577976391976856,0.29463486543104533,004490
1,Chokwang_Leather,Consumer_Goods_&_Retail,2024,Q2,-0.02598669391447352,-0.03628568959108791,-0.008891647082127863,0.07988995002934396,0.4118552104019565,-0.04261026816469826,-0.02466833305472673,004700
2,Hansol_Technics,Technology,2024,Q2,-0.144721861954617,-0.008615836995824244,-0.029280916510241672,0.027072247562142104,2.1780493923527384,0.006435221034244987,-0.14263672274896932,004710
1,Hyosung,Industrials_&_Machinery,2024,Q2,-0.044745525678211474,0.3026422581077255,0.004039420110977354,0.44817251559111326,-0.07025528214476062,0.16172372511903865,-0.10773145131384934,004800
1,Samkwang_Glass,Industrials_&_Machinery,2024,Q2,-0.22785749970200184,-0.03314393164048424,-0.14208972460818248,-0.01736488875504061,-0.004747112770213668,-0.0057865503638270255,0.10342671617404431,005090
1,Binggrae,Agriculture_&_Food,2024,Q2,-0.052890073156404066,-0.04789409378088316,-1.188174274963242,-0.22511050956901935,-0.4706552873257963,-0.029328965966966436,0.7591157397479852,005180
1,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2024,Q2,-0.184076926412787,-0.010356528016047806,-0.006379277805625305,-0.14531681844868127,-0.05267082634663689,-0.002583496450661249,0.021470636204831174,005300
1,Hyundai_Motor,Automotive_&_Parts,2024,Q2,0.10240342694314886,-0.0384032669846639,-0.04239285924040215,-0.1547476310653424,-0.4618179802625473,-0.03617243936155523,0.24115519120265563,005380
1,Hyundai_Green_Food,Agriculture_&_Food,2024,Q2,0.11446475619508911,-0.03248592428032171,-0.004784546178857152,-0.03613528660403742,1.0644418442924202,-0.13817436168969133,0.03199666489730531,005440
1,POSCO_Holdings,Materials_&_Chemicals,2024,Q2,-0.1985366670662521,0.0009966253066423514,-4.8728605740899766e-05,0.8221275836899025,0.9311089029985242,-0.007433556803092767,-0.15665097094530464,005490
1,SPC_Samlip,Agriculture_&_Food,2024,Q2,-0.13093412406434807,-0.11633563873725827,-0.1221050543554496,-0.03677224172098037,-0.7409001059668658,-0.00027421780842651344,-0.03910081837762301,005610
1,Crown_Confectionery,Agriculture_&_Food,2024,Q2,-0.00261901301711015,0.002100412888036529,0.0032769239754928403,0.6122400396019743,1.0060775753833038,0.00048499109324728895,0.11352249189861008,005740
1,SL_Corp,Consumer_Goods_&_Retail,2024,Q2,-0.17711233975957183,-0.04533084195377812,-0.06488062322732735,-0.08746195088713726,-0.12030717075867625,0.016246433315580844,0.3967886156583712,005850
2,Samsung_Electronics,Technology,2024,Q2,0.0026465203061935977,-0.02038124471672642,-0.020445803106107885,-0.048683053193000925,-2.597968994410625,-0.008786167992265614,-0.037273236712712585,005930
1,SK_Chemicals,Healthcare,2024,Q2,0.07648910081665866,0.02061564385228476,0.006287468789559214,0.24825209162954254,1.0924464087895132,0.11109725555128902,-0.15237585192210457,006120
1,LS_Corp,Conglomerate,2024,Q2,0.1722390512822818,-0.04237806548112233,-0.043609339201115205,-2.581593944633626,-3.3646600160532047,-0.0520086698787845,0.2532388907229586,006260
1,GC_Biopharma,Healthcare,2024,Q2,-0.08375729439214258,-0.0054613828611633775,-0.007403693861506522,-0.21706134023255563,2.933932893479932,0.004679188100104925,-0.07918672980288738,006280
2,Samsung_SDI,Technology,2024,Q2,-0.04679752726741079,-0.017273197707435184,-0.032196615014541186,0.0033825261818407615,-12.782900410986896,-0.023964334780293806,-0.2620431030404147,006400
2,Korea_Petrochemical_Ind,Materials_&_Chemicals,2024,Q2,-0.18766322678104708,0.002147993548102023,0.0026057374400801914,-0.11668200162225961,0.5117901081228046,0.021540651601903105,-0.0026083346671925585,006650
1,GS_Retail,Consumer_Goods_&_Retail,2024,Q2,-0.17224029578101666,-0.013252234777634042,-0.01859405112564061,-0.08999443236600513,-0.4834462811948519,0.10705575293836456,0.005226286568786112,007070
1,Ottogi,Agriculture_&_Food,2024,Q2,-0.062311919591504616,-0.014038788911270084,-0.014554249873378833,0.03618007793864819,0.2601048614144985,0.018379229071753933,0.06701427411813368,007310
1,Dong-A_Tire,Automotive_&_Parts,2024,Q2,0.07618348714300807,-0.04939120442466516,-0.035444761036999894,-0.08334620773561219,0.013599206933866292,-5.64705214487482e-05,-0.06125435404299678,007340
1,Ilyang_Pharmaceutical,Healthcare,2024,Q2,-0.1354069675148273,-0.002855228194835968,-0.01901707041847045,-0.01334803286696662,0.20216744629477224,-0.030367477319519054,-0.12375878339873098,007570
2,Kukdo_Chemical,Materials_&_Chemicals,2024,Q2,-0.1316480001775852,-0.01228386514424118,-0.014309665388153814,-0.23652413731896682,-2.077578214023198,-0.012481082433299928,0.04707423588792247,007690
1,Seoyon,Automotive_&_Parts,2024,Q2,0.18077199044309747,0.0002832763564886154,0.0010409853220638698,0.5759275322296122,1.0293388696296146,0.0014887514615882225,-0.11478830559905012,007860
1,Daeduck_Electronics,Technology,2024,Q2,-0.058886645726089905,-0.004775743703821389,-0.28149152182402637,0.8177686880938759,0.9715934297206628,-0.05370431036334766,0.01155062278740875,008060
1,Seohung,Automotive_&_Parts,2024,Q2,-0.279977582242107,-0.011744579524848087,-0.012625480379887977,-0.11842550061793466,-0.08140900091487935,0.01214072705015623,-0.08291983955920529,008490
1,Hotel_Shilla,Consumer_Services,2024,Q2,-0.13081652081849848,-0.059507858154717264,-0.1311981641385611,0.006459510929649692,-0.9222760353453168,0.0114964340560062,-0.12942332586197391,008770
2,Samsung_Electro-Mechanics,Technology,2024,Q2,-0.08043528773771871,-0.022714454697080333,-0.7863698974943563,-0.10123102105851722,0.15755112878023425,0.0018011829303584692,0.035791034542348145,009150
1,Hanssem,Consumer_Goods_&_Retail,2024,Q2,-0.1273331060321826,-0.0010660636576993454,-0.00019934677482624785,0.05293439164316305,0.6544721329803198,0.015800104311939234,0.22453876593980732,009240
1,Kwang_Dong_Pharmaceutical,Healthcare,2024,Q2,-0.08301930973797599,-0.0013000061522279172,-0.0020935017583552096,0.04953321076146566,0.8030511915605479,-0.04677796204217288,-0.12978820280722414,009290
1,Hyundai_Heavy_Industries,Industrials_&_Machinery,2024,Q2,-0.06439525292483794,-0.009400955029616576,-0.006765231313940134,-0.018316737534410432,5.504277458036454,0.028585628597791235,0.31091865291939447,009540
1,Moorim_P&P,Materials_&_Chemicals,2024,Q2,-0.07945308678393363,-0.021379631126877463,-0.040780937108098714,-0.0527640141580481,-1.3662270233154556,-0.0272917735976963,0.008882928263790016,009580
1,Motonic,Automotive_&_Parts,2024,Q2,-0.07763196790068336,-0.01672707609345081,-0.0188681368411292,-0.032862342548711565,-0.07906462582743212,0.020298004975139117,0.08489642829969438,009680
1,Hanwha_Solutions,Materials_&_Chemicals,2024,Q2,-0.33334040060416287,-0.0643644635629026,0.013771070335748314,0.05475358613988235,-0.7355720888076223,-0.08752399533457722,-0.056840544405020274,009830
1,OCI,Materials_&_Chemicals,2024,Q2,-0.1723889338095141,0.023982800225806344,0.012221740358350552,0.9891385404572803,1.0191001816807146,-0.011453069366971214,-0.07834637685464912,010060
1,LS_Electric,Industrials_&_Machinery,2024,Q2,0.28500365417898715,-0.07393284790227606,-0.05077642605680821,-0.07763014523766731,-0.4808908121537474,-0.023715506666802444,1.217202008786469,010120
1,Korea_Zinc,Materials_&_Chemicals,2024,Q2,-0.13885203059049553,-0.00910280192824775,-0.013426319137848086,-0.09598574181937569,-0.3499018046435429,-0.06493016723607314,0.10761360406659545,010130
1,Samsung_Heavy Industries,Industrials_&_Machinery,2024,Q2,0.05345420944075346,-0.06280803840761529,0.025811324371774358,-0.0886535177516512,-3.4127752103314313,-0.028208259536337987,0.07036875792056113,010140
1,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2024,Q2,-0.3211090894028254,-0.012231135521482361,-0.01744456509775194,-0.12827046939957132,1.713393770032857,-0.02636593604256232,0.48315945559497975,010620
1,Hwashin,Automotive_&_Parts,2024,Q2,-0.27441217339861124,-0.06308305108222356,-0.04805883631650332,-0.05959621541681148,-0.1312014381648514,-0.12185795007593736,0.3684206496248305,010690
1,IS_Dongseo,Technology,2024,Q2,-0.057970382458516705,-0.018739959826651775,-0.02439198914616103,0.02055258776118285,0.2846597852429934,-0.008030559257473424,-0.14598539606296093,010780
1,S-Oil,Energy_&_Utilities,2024,Q2,0.08661923982878525,0.0025541099094386066,0.0031327482345312463,-0.025754941743406423,0.6474951654123566,-0.039066440064674746,-0.17613257980325037,010950
1,LG_Innotek,Technology,2024,Q2,-0.22285139327571513,0.0062936280290416535,0.008970668949790817,-0.03886058044335927,0.5715481171548118,0.011471568447205094,0.35136871112817897,011070
1,Lotte_Chemical,Materials_&_Chemicals,2024,Q2,-0.2723412929596508,0.0024775852547725963,0.0019522302710692774,-0.032303068142205404,0.48637716198759684,-0.002932216986276437,-0.05861163880769362,011170
1,Hyundai_Merchant_Marine,Transportation,2024,Q2,-0.2785803471099321,-0.06169523215591255,-0.06232265934667702,-0.14479786241181158,-0.592822948471484,-0.021571403235237874,0.21775065056353318,011200
2,Hyundai_WIA,Industrials_&_Machinery,2024,Q2,-0.18009417765602073,-0.010047722060107178,-0.012279836814936163,-0.019400733273441162,-0.36802325581395356,0.0006641255400414714,-0.009884022665889839,011210
1,Kumho_Petrochemical,Materials_&_Chemicals,2024,Q2,-0.015211423786775397,-0.01097262411207156,-0.02518069433251169,-0.10782195575828113,-0.41543862854746405,-0.005444741797880903,0.04706649989418089,011780
1,SKC,Materials_&_Chemicals,2024,Q2,0.1983762826556864,0.024385754790975267,0.03233498206178598,0.15473521095806198,-0.7307936625128626,0.012746225349065887,0.499346505954692,011790
2,Hyundai_Mobis,Automotive_&_Parts,2024,Q2,0.03404446338721879,-0.019220523474362317,-0.016340168222463758,-0.06730516883420368,-0.33889112975690794,-0.02654350514862247,-0.04014151527880668,012330
1,Hanwha_Aerospace,Industrials_&_Machinery,2024,Q2,0.5888810257026449,-0.046791071275524176,-0.061221122366269976,-0.7881985876153965,-124.66097586324345,-0.006602788555958972,0.18847661236844718,012450
1,Hyundai_Development_Company,Construction_&_Real_Estate,2024,Q2,0.11220338653094436,-0.00018479860754450073,-0.0015795687499859934,0.7316338778357794,0.9331708551935858,0.000773934143777244,-0.005562348916298469,012630
1,S-1_Corporation,Financials,2024,Q2,-0.05272304915961092,-0.027788995740607225,-0.02950752829423653,-0.04666929807792508,0.028724920886906147,0.0020951795654243766,-0.06132159877075339,012750
2,Hansol_Chemical,Materials_&_Chemicals,2024,Q2,-0.13811549102007603,-0.11966634421993327,-0.0369864279300236,0.014825915801530476,0.013224034104035387,-0.08914494696247632,-0.1363586166941769,014680
1,Dongwon_Systems,Industrials_&_Machinery,2024,Q2,0.2080888856793592,-0.0672904519983124,-0.18242343314281917,-0.10667390198414428,-0.867271444073469,0.004882174354753244,0.07501992071125879,014820
1,UNID,Consumer_Goods_&_Retail,2024,Q2,0.1530800922428149,-0.029669085630751102,-0.020852345419390295,-0.12087475885101728,-0.30178117353958056,-0.03138879238898129,0.23008820252372664,014830
1,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2024,Q2,0.1129592444296594,0.026717644860616785,0.24518543482421762,0.11281261730665848,1.0735062323033728,-0.008749524353621974,-0.12729508985956572,015760
1,SK_Telecom,Telecommunications_&_Media,2024,Q2,0.007405822343979254,-0.0017920098067087942,-0.004013371679929545,-0.0008931595519148239,-0.032051179235015326,0.030908451536501458,-0.03588816345263932,017670
1,Hyundai_Elevator,Industrials_&_Machinery,2024,Q2,-0.12022291732393092,-0.03838079129395333,-0.09705861081592415,-0.08882455401253919,-0.22091255096421136,-0.06495072518847045,0.04177189578636729,017800
2,Samsung_SDS,Technology,2024,Q2,-0.0801593067649013,-0.0177047061326725,-0.022461359493793243,0.007549790125402023,0.10219725239478461,-0.001954601033096637,-0.11847393823442137,018260
1,Hanon_Systems,Automotive_&_Parts,2024,Q2,-0.24363413417197227,-0.01323734752066752,0.023360579042396412,-0.07770285743633432,0.11569559807069496,-0.0007040876165964605,-0.21650213492955497,018880
1,Daekyo,Consumer_Services,2024,Q2,-0.07344997929299715,0.03950489513128452,0.020189254344441188,0.03443287383300031,1.842040086438027,0.010731564984147623,-0.11408825082703863,019680
1,Hansum,Automotive_&_Parts,2024,Q2,-7.336600149420586e-05,-0.0026386360804238063,-0.0026420635414425853,0.13173799204227732,0.833597392841678,-0.01380539767267508,-0.13454628006586816,020000
1,Iljin_Materials,Materials_&_Chemicals,2024,Q2,0.12399803244686469,-0.00039218523909667624,-0.0017953329458606504,0.11425078925612553,0.516977089281462,0.01883408306463996,0.06071047600314299,020150
1,Coway,Consumer_Goods_&_Retail,2024,Q2,-0.052844450785800516,-0.032240230156775684,-0.05241363756250683,-0.052568574198713414,0.03181579194848205,-0.05969099483598628,0.10750271303806203,021240
1,Lotte_Shopping,Consumer_Goods_&_Retail,2024,Q2,-0.08839525292483795,0.00782350648968988,0.008859556078459785,0.02869816607234521,0.7502433236481603,-0.00026600688177436105,-0.1433879997007562,023530
1,Korea_Electric_Terminal,Energy_&_Utilities,2024,Q2,-0.2273777090651888,-0.04207012998187665,-0.03852344495032356,-0.15326400779965832,-0.5393931977313924,0.015951752605118164,0.08060354505184875,025540
1,Namhae_Chemical,Materials_&_Chemicals,2024,Q2,-0.06457543310501812,-0.019848087424547467,-0.023890306702334385,0.02364425148667615,0.35082767585536967,0.0025239498579329167,-0.04834739372008877,025860
1,Samsung_Engineering,Industrials_&_Machinery,2024,Q2,-0.18300636403594905,-0.2105322233809246,-0.35907256223336614,-0.22817923868676182,-2.8857294644455087,-0.04666673322979986,-0.06978172087560851,028050
2,Samsung_C&T,Construction_&_Real_Estate,2024,Q2,0.18625267837883108,0.00522388567709553,0.026027318145096068,0.039187052728894556,0.21749665221800163,0.01601413880825353,-0.13100149262710387,028260
2,Sindoh,Consumer_Goods_&_Retail,2024,Q2,0.17676682658586543,-0.02379491187046967,-0.028801613597154718,0.05533900634268152,0.4134416764545432,0.006170629957431117,-0.06218059478285402,029530
2,Cheil_Worldwide,Consumer_Goods_&_Retail,2024,Q2,-0.06419907145698017,-0.05415895897610734,-0.0424512655515219,-0.20776368592727157,-3.355280056921444,-0.01432360956832901,-0.04329557086004673,030000
1,KT_Corp,Telecommunications_&_Media,2024,Q2,0.06267515574084398,-0.01993037346673976,-0.0011010839094862668,0.031211367061796502,0.08866783654542088,-0.011280256216295692,-0.03649978424774636,030200
1,LG_Uplus,Telecommunications_&_Media,2024,Q2,-0.07072760297400216,-0.019034577864533997,-0.0313839781737375,0.028450892596496025,-0.14125067824199666,-0.0021497349797987564,-0.03777773283971619,032640
1,Sejong_Industrial,Industrials_&_Machinery,2024,Q2,-0.06284643137601639,-0.024512546004269886,-0.029369401539737883,0.07447119349612141,-0.10469289143602123,-0.01727759635294368,-0.0644595920240679,033530
1,KT&G,Consumer_Goods_&_Retail,2024,Q2,0.036147382734076784,-0.039799399182109285,-4.278410511403094,-0.19230764373281595,-0.3493788819875776,-0.018572267876268533,-0.08053481192094383,033780
1,Muhak,Agriculture_&_Food,2024,Q2,-0.10162371734431361,-0.023195903344505497,-0.02353344491693421,-0.048301378629616476,0.02180769084216405,-0.40349631327945334,0.22339383059497972,033920
1,Doosan_Heavy_Industries,Industrials_&_Machinery,2024,Q2,0.031956948333023684,-0.020015771723288278,-0.6368353053418792,-0.08803787097707194,-0.8716872964466689,-0.006114131080935614,0.1423290057679901,034020
1,SBS_Media,Telecommunications_&_Media,2024,Q2,-0.19860290319806198,-0.006773905514708467,-0.008678222187901818,-0.19069575397331917,1.366441565506674,0.0037791871492928175,-0.3149174674819433,034120
1,LG_Display,Technology,2024,Q2,-0.13811075186326682,0.0878966190952527,0.7015702066185645,-0.19178538988962068,0.2899088117614218,0.058314935059422535,0.047166876745258025,034220
1,SK_Holdings,Conglomerate,2024,Q2,-0.04145197046770586,-0.0019750424984057435,0.00334639405142656,0.35617555842299475,0.784663972952915,0.0025055215402191022,-0.13690724812931154,034730
1,Kangwon_Land,Consumer_Services,2024,Q2,-0.02910457956641051,-0.04416765058609795,-0.04495094055659865,0.08268976529752547,0.031206011620266372,-0.0010124841268528417,-0.16998270425858952,035250
1,NAVER_Corp,Technology,2024,Q2,-0.20881472858026864,-0.01943032924567656,-0.025878529335799927,-0.06713826033045112,-0.22318484787405013,0.0012483525210004176,-0.12907458695821175,035420
1,Korea_Gas_Corporation,Energy_&_Utilities,2024,Q2,0.035982614821450855,-0.02337014461198539,-0.044384325070935704,0.4258498076656534,0.48144752257230217,0.008960224974243092,0.9022771026538032,036460
1,NCSOFT,Technology,2024,Q2,-0.21224335419066073,0.020256752743651463,-0.011710499486744297,0.10388204878889973,0.4653633866693194,-0.007878169514797806,-0.11958368654965867,036570
1,Farmsco,Agriculture_&_Food,2024,Q2,-0.1072241660813642,0.010901750482782413,0.0159170379132223,-0.004083959276931726,0.19627734063045132,-0.004739970226003809,-0.0699085377715211,036580
1,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2024,Q2,0.04635358736674588,0.011712034424319562,-0.15077608273236542,-0.12859632533848764,1.5758037287767053,-0.043436746982739693,0.09004351356599422,042660
1,Doosan_Infracore,Industrials_&_Machinery,2024,Q2,-0.014161550587814577,-0.0037275646243526417,-0.035048841467313574,0.10793187990608188,0.14608301059848805,0.0020052128817958925,-0.10947712397746684,042670
1,Hanmi_Semiconductor,Technology,2024,Q2,1.1158748713323203,0.060178383823695114,0.05444577428475594,-0.5898002990093718,-0.8745190675520158,0.12312141403799282,0.26802149884628473,042700
1,Daewoo_E&C,Construction_&_Real_Estate,2024,Q2,-0.15396748859876855,-0.0035585534786568562,-0.01009816110900874,-0.13486720508962202,0.5505132131281614,0.03440173892673293,-0.011435138999614868,047040
1,Daewoo_International,Trading_&_Logistics,2024,Q2,-0.201944744631633,-0.03709823603044882,-0.07581109092079164,-0.037192965231912956,-0.3808654641364424,-0.0037417215932531445,0.23603301881337055,047050
1,Korea_Aerospace_Industries,Industrials_&_Machinery,2024,Q2,-0.01899779133499159,-0.034261440818694755,-0.055205353604692586,-0.19825893131913208,-0.3849957887998614,-0.008736469223160848,-0.0015148739069359828,047810
1,Dongwon_F&B,Agriculture_&_Food,2024,Q2,-0.03118424375052602,-0.011694286229297912,-0.2760204640305106,0.12843870583717476,0.550524194726306,-0.013098982958047234,0.3029792754147996,049770
1,KEPCO_KPS,Energy_&_Utilities,2024,Q2,-0.000988281889000929,-0.0276968496896548,-0.02790304040338265,-0.2771948895957279,-0.4698592630331633,0.008777307876037144,0.04173686145272031,051600
