,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
3,Kyungbang,Materials_&_Chemicals,2023,Q4,-0.10705879904123497,0.0298399328240454,0.02913300337571556,-0.22574985507454515,-0.8546453076051466,0.035352978803589785,-0.06844304965656839,000050
3,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q4,-0.08967059887248052,0.029954228229900126,0.40951448612130625,0.018247123687680666,0.13466584259986247,-0.007094681850946749,0.07829396500631221,000080
3,Yuhan_Corporation,Healthcare,2023,Q4,0.27234032762498045,-0.010874538931739952,-0.008934289881062263,0.09006271998670634,0.0633295483121995,-0.022158028110869532,-0.23831869525258847,000100
3,CJ_Logistics,Trading_&_Logistics,2023,Q4,0.09880020821330142,0.03911776262100786,-0.04835951692287255,-0.06616800715562254,-0.11588427568347903,-0.005313680848907376,0.47834696106324737,000120
3,Doosan_Corp,Conglomerate,2023,Q4,0.2807863441068099,0.011312003820950434,0.011778553386568857,-1.962351018147904,3.7693834522350493,-0.010875646627577673,-0.2952707955787645,000150
3,DL_Holdings,Conglomerate,2023,Q4,0.0688781787577624,-0.005244974556896542,-0.002003321317093576,-2.1567723075941685,-5.289836761273714,-0.0032490702063363575,0.10546200343050109,000210
3,Ildong_Pharmaceutical,Healthcare,2023,Q4,0.4405113520605537,0.0179949015666363,0.1690850681510353,0.050677227967583116,1.1404706763148713,-0.027420245766695883,-0.2438243988109839,000230
3,Hankook_Tire_Worldwide,Automotive_&_Parts,2023,Q4,-0.027517578654944162,0.02960530978978615,0.0849544281873652,-0.2522298973355037,-0.6109580394485723,-0.0033541373829955035,0.30465654914614015,000240
4,Kia_Corp,Automotive_&_Parts,2023,Q4,-0.04557076974184312,-0.03400036078110702,-0.03429050885086582,-0.11536243274480174,-1.1625153999471078,-0.02892155356854409,0.12034427991284037,000270
4,Chosun_Refractories,Materials_&_Chemicals,2023,Q4,0.0,-0.35788953969126136,-0.00010999641630404788,61.551482707686475,-8.235781344853324,-0.12213168929321894,-0.21863353745154018,000480
3,Dong-A_Socio_Holdings,Conglomerate,2023,Q4,0.22592378432705484,0.04652446363812168,0.07003817712350702,0.7695156941305918,1.6711078205697558,0.01761572035341985,-0.11947194177878831,000640
3,S_hynix,Technology,2023,Q4,0.034618672553293164,0.02274507169260276,0.0258656472611265,-0.2579098194766316,1.5668166956871927,0.018662999470025365,0.1425443691703701,000660
3,Youngpoong,Materials_&_Chemicals,2023,Q4,-0.06157669332044322,0.07677032935503225,0.07742265801867809,-0.003950976324516242,-68.1306389642116,0.03691572510121077,-0.09790043259598712,000670
3,Hyundai_E&C,Construction_&_Real_Estate,2023,Q4,-0.01616709464821016,0.014021529046290726,-0.00154172178835843,-0.1241465804914963,0.6731770833333333,0.0212958759732762,-0.13344424398638463,000720
3,Hanwha_Corp,Conglomerate,2023,Q4,-0.16449644819195325,-0.024618044190962474,-0.019852553975776788,-0.05440937778861166,0.802852925271481,-0.028931999598767133,-0.030003449979552885,000880
3,CJ_Corp,Conglomerate,2023,Q4,0.35268798576114657,-0.0028438460482544947,-0.004543680757163937,-2.4674375407770723,-1.6515244887590685,8.031505320604815e-05,-0.01199360160550969,001040
3,LG_International,Conglomerate,2023,Q4,-0.17041264271183396,0.06606135005017977,0.04756283664886085,0.007270987712649779,1.5024549732669694,0.0464742264459822,-0.06896005560839094,001120
3,Dongkuk_Steel,Materials_&_Chemicals,2023,Q4,-0.34775657974500906,-0.22140334335008482,0.08420327257327986,285.8303277382443,368.9523419752861,-0.30259087382555494,-0.281366133417708,001230
3,SeAH_Besteel,Materials_&_Chemicals,2023,Q4,0.0007599886851231766,0.003385710886327664,0.005181895813851534,-1.1351278158889428,3.9771954716399587,0.0011122071763305375,-0.09330810200975186,001430
3,Daesang,Consumer_Goods_&_Retail,2023,Q4,0.125819002339975,0.021244364149633488,0.014493159087137553,0.12246433661725542,1.1651955084933432,0.0021380826796794095,0.003529404682543008,001680
3,SK_Networks,Consumer_Services,2023,Q4,0.2242885081025989,-0.006501101737731219,-0.014278471648720314,-0.09934175646695098,-0.3704254686105326,-0.023370692472881816,-0.15292925149135886,001740
3,Orion_Corp,Agriculture_&_Food,2023,Q4,0.08069442329002781,-0.00019867870248235775,-0.05463193572173286,0.00851523584716829,0.15443764456845077,-0.0004928422253624998,-0.15291834786415823,001800
3,KIS_Wire,Materials_&_Chemicals,2023,Q4,0.13580018681335895,-0.009345952830238202,-0.01147179319196634,-0.057311074652659055,-0.43996610551954896,0.0035370832733199187,-0.11210885646188536,002240
