,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
7,Kyungbang,Materials_&_Chemicals,2022,Q4,0.019518304796937613,0.01766930511252862,0.017186328981429022,-0.12059614568057797,-0.9585461338433703,0.030496512379170615,-0.0654013812207838,000050
7,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q4,-0.06201702978717745,-0.013606506822322784,-0.043660870690116926,0.06303004997257622,0.7197917538727413,0.01132933907094602,-0.065360363657063,000080
7,Yuhan_Corporation,Healthcare,2022,Q4,0.042936475457633724,-0.024780912427657897,-0.028114435203607124,-0.02906641957821776,-3.643369942421395,-0.06451288948904876,0.08228773858083811,000100
7,CJ_Logistics,Trading_&_Logistics,2022,Q4,-0.13872643149657915,-0.009223161166028282,-0.09948103097008354,-0.004804461334060983,-0.18536997542657163,-0.017696359169037112,0.01727310409979074,000120
7,Doosan_Corp,Conglomerate,2022,Q4,0.23248859387923604,0.018261523370401767,0.02054926205104246,0.21619378749083773,1.7111753905195288,0.0029227595373084725,-0.004762963475152865,000150
7,DL_Holdings,Conglomerate,2022,Q4,-0.1133258648703858,0.023144962140460024,0.007154929037306301,-1.6847636972290565,-44.44713339859533,0.03210792841390675,0.0037464237313656785,000210
7,Ildong_Pharmaceutical,Healthcare,2022,Q4,0.28661898332251984,-0.04955042799221565,-0.17458928553337483,0.03944447048453836,-0.16327159309723105,-0.07531821877733602,-0.1773598981077148,000230
7,Hankook_Tire_Worldwide,Automotive_&_Parts,2022,Q4,0.050013957243809574,0.0068583464042974995,0.024629719864510236,0.08441369575572988,-0.04619291760477551,-0.013082083978471548,0.10353869626979526,000240
8,Kia_Corp,Automotive_&_Parts,2022,Q4,0.00454756273282908,-0.028916164598767224,-0.03590535857151678,-0.09359007760171578,-2.612442916594943,0.005708178307498146,-0.19788245796038514,000270
8,Chosun_Refractories,Materials_&_Chemicals,2022,Q4,0.02604577307537509,0.019217834981658966,0.015204212932843797,-0.0629502687786978,1.396335129622038,0.05322973683363286,0.0032451938617782637,000480
7,Dong-A_Socio_Holdings,Conglomerate,2022,Q4,0.07398984951238477,0.028456488524916446,0.04519803264226607,0.8695063196104323,1.2710617799436164,0.002670370891002083,-0.011992736391543163,000640
7,S_hynix,Technology,2022,Q4,0.0018108090406613736,0.07248113548884094,0.07954878391225362,0.43736141237453374,1.8185942895074783,-0.06723750747427237,-0.13666154130020303,000660
7,Youngpoong,Materials_&_Chemicals,2022,Q4,0.29467487916883606,0.05560618120993566,0.06248678912204497,0.05545652105528609,-5.176213971190571,0.012471585497765725,-0.07310465627809155,000670
7,Hyundai_E&C,Construction_&_Real_Estate,2022,Q4,-0.018518861289008953,0.05563623522677108,0.01871486622447127,-0.11415858132429668,0.524351486401605,0.016637171740887746,-0.09972903958822289,000720
7,Hanwha_Corp,Conglomerate,2022,Q4,0.0308205276457557,0.07335675173455869,-0.15450970115248253,-1.0237581106037599,-0.6141985109911436,-0.138454757310285,0.009056768558951885,000880
7,CJ_Corp,Conglomerate,2022,Q4,-0.02827562295174267,-0.00227785293683902,-0.0036583103570728692,-0.060126917901719645,-2.1376614948970563,0.008030520405196917,0.18965648161490598,001040
7,LG_International,Conglomerate,2022,Q4,0.2873913302144029,0.04447073178680916,-0.019374924166899232,0.03949170052780393,0.37819766821850975,0.02555742438558073,-0.16606603845859197,001120
7,Dongkuk_Steel,Materials_&_Chemicals,2022,Q4,-0.0806192913715383,0.041145661861299976,0.10773659915808098,0.020464018823525554,0.19686789678593142,0.006394523959966869,-0.007902601787782852,001230
7,SeAH_Besteel,Materials_&_Chemicals,2022,Q4,0.15770294322226924,-0.03931773021257623,-0.06030631062185532,-40.507887630688415,4.495316147186145,0.0024731715795478504,-0.023040792416657872,001430
7,Daesang,Consumer_Goods_&_Retail,2022,Q4,0.12717821272131807,-0.005262512452327117,-0.04412935487793668,0.04740834479098843,0.7954001557956532,0.03298693252591467,-0.003054342552159226,001680
7,SK_Networks,Consumer_Services,2022,Q4,0.014939785327532401,0.016544800694136552,0.003458260964721571,-0.007406336891688348,3.151156677181914,-0.013025044695842869,-0.05065109660958744,001740
7,Orion_Corp,Agriculture_&_Food,2022,Q4,0.07529066252051485,-0.0007205294926670991,-0.005013610747107045,-0.03233184670521361,0.19310459343529252,-0.03978035289763504,0.00639010189228522,001800
