,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
19,SK_Networks,Consumer_Services,2019,Q4,0.11394097911121738,0.040182075315473464,0.11337490612495005,0.4180818432752349,4.8409099583953585,0.22649421287452132,-0.004118055809530674,001740
19,Orion_Corp,Agriculture_&_Food,2019,Q4,-0.07241403239114186,0.0032465029972893467,0.42290713552775494,0.11929344676583042,0.7109621044324965,-0.0070893392689685975,0.05577040407892922,001800
19,KIS_Wire,Materials_&_Chemicals,2019,Q4,-0.09522872062162115,0.0027151938481418947,0.0007454155113812977,-0.21932391456189237,-1.123514854063186,-0.027303929098181134,-0.20536853934318694,002240
19,Nexen_Tire,Automotive_&_Parts,2019,Q4,-0.038687998665108136,-0.018916827274064962,-0.02071046559321088,0.060146093621527896,0.3711018383801691,0.004609779110223644,-0.05541511179408666,002350
19,KCC,Materials_&_Chemicals,2019,Q4,-0.1928090157539985,0.1746607209721276,-0.0014501750899551524,0.7793335664015021,0.7677524857585425,0.05441813686215291,-0.005733788207726714,002380
19,AmoreG,Consumer_Goods_&_Retail,2019,Q4,0.05805825112939912,-0.12402976751305617,0.012065246620204362,-0.14312839326586047,1.0277598210503645,0.01485964758394509,0.19112453563193144,002790
19,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q4,0.018609049649904254,-0.0413478184078504,-0.04451572461157882,-0.006361284546680501,0.22611990322728148,-0.08271126781730387,-0.09708121564107175,002960
19,Bukwang_Pharmaceutical,Healthcare,2019,Q4,-0.18689644801772223,-0.024351250919385725,-0.02073222304861866,-0.2540861781889254,5.797897177796358,-0.04568725475940161,0.00504861827317897,003000
19,SeAH_Steel,Materials_&_Chemicals,2019,Q4,-0.10339693837404784,0.007322649817924298,0.005547260154636691,0.36547892166791807,2.210983346760617,-0.06582538822670081,-0.14315060505818994,003030
19,Ilshin_Spinning,Materials_&_Chemicals,2019,Q4,-0.14523959940889472,0.01859526680912671,0.015517217250128335,-0.057495403632851216,-0.07843131931460667,0.025094729064883525,-0.1714879477695866,003200
19,Taekwang_Industrial,Industrials_&_Machinery,2019,Q4,-0.12941121335526498,0.0439810957171467,0.045093798622407255,0.10311436095097826,0.6315502342270414,0.054170174558331285,-0.12711397397971158,003240
19,Hanil_Cement,Materials_&_Chemicals,2019,Q4,-0.04222032021047534,0.09850163520058342,0.03791545391826501,0.44764629249252663,-1.8472702227816504,0.03697653645565524,-0.19274167084824007,003300
19,Ssangyong_Cement,Materials_&_Chemicals,2019,Q4,-0.03545526466314336,0.022847456550823098,0.06787745251196198,-0.19611384146787203,-0.27302550761565714,0.0014607482435416985,-0.14640386470224231,003410
19,Korean_Air,Automotive_&_Parts,2019,Q4,-0.18872452824854263,-0.04296919384864317,0.5887394141947371,0.10485591339545886,-0.032887197831132475,-0.011900668705179918,0.1756962305054659,003490
19,Youngjin_Pharmaceutical,Healthcare,2019,Q4,-0.051664265106721105,0.0327381609808316,0.2219807761830318,0.03078192953441561,1.1214820880270293,-0.007121704751109181,0.3377522490000713,003520
19,LG_Corp,Conglomerate,2019,Q4,-0.0751720131578918,-0.001835082931591181,-0.00257536688791582,-0.031184455261387578,0.21488340053082644,0.01524098173652133,-0.020098031793136094,003550
20,S&T_Heavy_Industries,Industrials_&_Machinery,2019,Q4,-0.12105428103139049,-0.007561895427703247,-0.011603479544922468,0.035202332906561495,-2.0660948769752348,0.00446250993417685,-0.006536952897248441,003570
19,SsangYong_Motor,Automotive_&_Parts,2019,Q4,-0.277547517524627,0.04409481136654758,-0.5700536603071702,-0.09682924097393464,0.0996868702621776,0.06822355255776047,-0.3513294852658731,003620
19,Namyang_Dairy_Products,Agriculture_&_Food,2019,Q4,-0.11152447753703329,0.00710130497749506,0.006970197006802903,-0.027408438748920627,-0.41140000653998987,-0.0037003193138653856,-0.1855966255102322,003920
19,Samsung_Fine Chemicals,Materials_&_Chemicals,2019,Q4,-0.126060489775917,-0.014967516936907677,-0.024191058413755018,-0.014350095588093748,0.06878961766358294,0.024726607918116428,-0.07989493400931637,004000
19,Hyundai_Steel,Materials_&_Chemicals,2019,Q4,-0.06310282072698901,0.002587778733372348,0.0039925271403978835,0.0758989351652889,5.209365412730605,-0.0059663059050301115,-0.26172682737179065,004020
19,Hansol_Holdings,Conglomerate,2019,Q4,-0.14578456297438638,0.0029091938876938395,0.02334764894850605,-0.032951598462207965,0.5892135838855057,0.012747277608376795,-0.1283874223292361,004150
19,Shinsegae,Consumer_Goods_&_Retail,2019,Q4,-0.12612421110132058,0.010450849109679639,0.018015205750405716,-0.11626682663604226,-0.6861098987622807,0.01421870107439649,0.041441789750314886,004170
19,Nongshim,Agriculture_&_Food,2019,Q4,3.4434174971766096e-05,-0.0020939392280940883,-0.0022954416870135663,-0.027963332618129,-0.11254193552394631,-0.0047835587149041014,-0.10463026156367192,004370
19,SEBANG_Global_Battery,Automotive_&_Parts,2019,Q4,-0.09051471866849858,-0.007141807953819024,-0.00790964354436019,0.02147997878064989,0.266305934928899,0.04003879529613241,-0.11428536597684084,004490
19,Chokwang_Leather,Consumer_Goods_&_Retail,2019,Q4,0.012244772855898683,-0.03368679528257634,-0.01149508664029808,0.08790504496139728,0.3872293533084802,-0.058280340290119304,-0.0260012293056074,004700
20,Hansol_Technics,Technology,2019,Q4,0.08096379221955946,0.07302259708452719,1.1144589586574012,0.2462059900980208,1.792404754251462,0.034101062316815645,0.2027545310630562,004710
19,Hyosung,Industrials_&_Machinery,2019,Q4,0.1711302799602649,0.004460812464399888,0.0014027329988469672,0.11994936074294538,1.5469361441909404,0.00014378015551352874,-0.1259557388370154,004800
19,Samkwang_Glass,Industrials_&_Machinery,2019,Q4,-0.08454218977069589,0.007572136976193522,0.009756145967281693,0.3440800095644476,-3.3003850045045695,0.017496024812477362,-0.12423256283992556,005090
19,Binggrae,Agriculture_&_Food,2019,Q4,-0.13591138924109986,0.0008173599443789259,-0.003643609933263514,0.29847881017690203,1.0282709707470221,0.01233540177520831,-0.1088710847004906,005180
19,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2019,Q4,-0.17081676344693414,0.07801054255203954,0.05298794476701074,0.20318656442021021,1.150622399719342,0.04864520421130247,-0.052490515860822845,005300
19,Hyundai_Motor,Automotive_&_Parts,2019,Q4,-0.03140047194295244,0.0008859195081727389,-0.0019474733478597184,-0.19920280831975412,-53.119188434368326,-0.036197621535773106,-0.17513459473651738,005380
19,Hyundai_Green_Food,Agriculture_&_Food,2019,Q4,-0.09861614147942517,0.0007319370565819217,0.008536778670389156,0.04337304490003313,0.3452304410913688,-0.00898769607132377,-0.057052559656443284,005440
19,POSCO_Holdings,Materials_&_Chemicals,2019,Q4,-0.05936859829307618,0.01557747412083288,0.016871556009375732,0.05049242677936017,0.4458393155896917,0.005749503626387931,-0.030238215704525007,005490
19,SPC_Samlip,Agriculture_&_Food,2019,Q4,-0.003547843806643417,-0.03572723083190943,-0.038013807628310525,-0.3076711882900769,-1.076606204616065,-0.06863468950518614,-0.17449152525420755,005610
19,Crown_Confectionery,Agriculture_&_Food,2019,Q4,-0.1494006558461668,0.07566817158772465,0.1186616511141052,0.22916503782230713,0.9471606624769817,0.061690628108902024,-0.14165290007083234,005740
19,SL_Corp,Consumer_Goods_&_Retail,2019,Q4,0.01130765058554655,-0.008199805090763457,-0.01470140761935923,-0.18727865813540534,4.4297996159576964,-0.02465768050621664,-0.31655700077859616,005850
20,Samsung_Electronics,Technology,2019,Q4,0.057505912734716676,-0.0018000441203684936,-0.00707127675397734,0.11432394680325231,-0.7836000970754702,-0.022245280693010683,0.06671596839872665,005930
19,SK_Chemicals,Healthcare,2019,Q4,-0.17583752338318862,0.12184408696128168,-0.012366150957090705,-2.1863403763194005,-0.5398982322444525,0.04887709248788186,0.10886959247223524,006120
19,LS_Corp,Conglomerate,2019,Q4,0.006042895650848423,-0.5147484426499476,-0.5939971884263495,-0.3197632485261541,25.965425531914892,-0.45178590642686056,-0.06381750155548806,006260
19,GC_Biopharma,Healthcare,2019,Q4,-0.05186632612914989,0.023869227172238716,0.034520063879225904,0.07547760669314552,1.3750689133907565,-0.09106561965316962,0.09817804560161497,006280
20,Samsung_SDI,Technology,2019,Q4,-0.04729046655776392,0.0003542591238347992,0.0070444292177279655,-0.08711553834276686,1.7130357497987405,-0.008609848036744472,-0.006515022912380139,006400
20,Korea_Petrochemical_Ind,Materials_&_Chemicals,2019,Q4,-0.005114495625956238,-0.0035399779376630303,-0.0043008905409667175,0.035353410081998105,0.8252496614855803,0.015554575882010924,-0.1418486435401184,006650
19,GS_Retail,Consumer_Goods_&_Retail,2019,Q4,0.06065589781609176,0.013437449190766948,0.01086653542793814,0.06860104486185781,0.526695053676417,-0.05882667877559178,-0.1135434007835619,007070
19,Ottogi,Agriculture_&_Food,2019,Q4,-0.1334694021421638,-0.01240865974862082,-0.012615338507120377,0.015288151588355725,0.3601807754352703,-0.03558829422634879,-0.1192159122866975,007310
19,Dong-A_Tire,Automotive_&_Parts,2019,Q4,-0.05125668336494038,-0.00771172497084982,-0.005125376073503496,-0.17263241596018242,-0.22034041293750106,0.007842346437961223,-0.11204385980606159,007340
19,Ilyang_Pharmaceutical,Healthcare,2019,Q4,-0.19282188964110436,-0.004368701365721428,-0.23377008271149724,0.14115789352442454,1.4856252223904052,0.008591636162216143,0.05029995322194469,007570
20,Kukdo_Chemical,Materials_&_Chemicals,2019,Q4,-0.012876815828441378,-0.004900112801895062,-0.014127595222700906,0.07052771291402793,0.8131796562873654,0.004017849831297382,-0.03914165619426032,007690
19,Seoyon,Automotive_&_Parts,2019,Q4,-0.23684624254899816,0.027294927064561048,0.014944181951464519,0.07703563908114353,0.20054436454789326,0.025370856614955084,-0.30292201168085775,007860
19,Daeduck_Electronics,Technology,2019,Q4,-0.058855739082490116,-0.01799220415154501,-0.47743594241763976,0.08963566571593595,0.11394828577655258,0.017899688428284377,-0.11565555880142972,008060
19,Seohung,Automotive_&_Parts,2019,Q4,-0.027285827262936733,-0.032834782017320485,-0.03741500424114652,-0.05273887578519365,-0.3808577685097003,0.006053586009644341,0.026386867718648663,008490
19,Hotel_Shilla,Consumer_Services,2019,Q4,-0.10856848226910334,-0.0047850915862792665,-0.00682910906361367,-0.06598056148210785,-0.3811609871128414,0.16550387831437674,-0.016113267804742676,008770
20,Samsung_Electro-Mechanics,Technology,2019,Q4,0.06622780807625642,0.01766889134435423,0.18494114619484214,0.01096572182089961,-0.03974273805526285,-0.08507508518281548,0.12753475084327598,009150
19,Hanssem,Consumer_Goods_&_Retail,2019,Q4,-0.16428567650159193,-0.016728298008689357,-0.014571904603975172,-0.03967899581874734,-0.7037415311667541,-0.08601866674252445,-0.03944656235267949,009240
19,Kwang_Dong_Pharmaceutical,Healthcare,2019,Q4,-0.07113887385791881,-0.011756616844396772,-0.011107144060980678,-0.02320844446838377,0.14547493190616512,-0.0124665408804705,-0.08480499274646762,009290
19,Hyundai_Heavy_Industries,Industrials_&_Machinery,2019,Q4,0.06361986834864124,0.0020460802046146087,0.002224376667508854,-0.7961564989017578,0.6514266135628898,0.00276944180343186,-0.05422703575722031,009540
19,Moorim_P&P,Materials_&_Chemicals,2019,Q4,-0.11589693837404785,0.03741807460122637,0.06630193629145975,-0.05132508360674959,1.1135474535156082,0.005639261261104145,-0.12813972585583677,009580
19,Motonic,Automotive_&_Parts,2019,Q4,-0.16072251976939667,0.0011237108572281773,-7.475220971109309e-05,-0.03152756864093309,0.051981661264813295,0.0753791429366868,-0.06870650789798277,009680
19,Hanwha_Solutions,Materials_&_Chemicals,2019,Q4,-0.19621907731898874,0.04988304697801138,0.07077552770064455,0.0707118238350325,1.2363871091789835,-0.0010873071450174798,-0.015340707032181898,009830
19,OCI,Materials_&_Chemicals,2019,Q4,-0.23902320181166914,0.19977633962212948,0.28240761898713185,0.07211890035563329,-0.22798644975443083,0.16749770077291426,-0.17364957037617235,010060
19,LS_Electric,Industrials_&_Machinery,2019,Q4,-0.034279291315224315,-0.017402514999639296,-0.01918282474105326,-0.3567534306805684,0.05339648230404026,0.0327782263802846,0.054877444344190784,010120
19,Korea_Zinc,Materials_&_Chemicals,2019,Q4,-0.04311510121329627,-0.01766958774776728,-0.01689913287346312,-0.031081369166776618,0.10644865127228798,0.007267743185507269,-0.11933214630452005,010130
19,Samsung_Heavy Industries,Industrials_&_Machinery,2019,Q4,-0.01617184134946828,0.08044187868258024,0.21060025485548162,-0.10118983551218652,0.34916682224364126,0.04648355100905088,-0.15045186942928937,010140
19,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2019,Q4,-0.07186427505746493,0.003259694466297147,0.0031294411705028446,0.008935672055546573,1.1035005276309011,0.007533245049601733,-0.05105499274646762,010620
19,Hwashin,Automotive_&_Parts,2019,Q4,0.2515495856901233,0.023793569363317335,0.020786269154536408,-0.08758124681871382,0.8798155058888147,-0.06555051295283865,-0.1265622391232792,010690
19,IS_Dongseo,Technology,2019,Q4,-0.20391240229157362,-0.011305122036665782,-0.019625622156286937,-0.2513291556688031,-0.6376827370268223,0.10223325142058215,0.022117497547486903,010780
19,S-Oil,Energy_&_Utilities,2019,Q4,0.2035293398661424,-0.006764881598662065,-0.0072388751770315896,-0.038753915666998706,0.9581107175947975,-0.035390896938292116,-0.11078873052873928,010950
19,LG_Innotek,Technology,2019,Q4,0.03045261914807605,-0.026990624635847338,-0.08961571272600288,-0.2151124494115777,-0.3005369731047458,0.04681539220327324,0.14300297826802513,011070
19,Lotte_Chemical,Materials_&_Chemicals,2019,Q4,-0.06010645739820693,0.013520113352912366,0.015113639242177679,0.10684003266540365,0.5944195371734937,-0.010313458822973853,-0.12119875679116046,011170
19,Hyundai_Merchant_Marine,Transportation,2019,Q4,-0.05128696394949542,-0.3676391081231347,-0.06850979266529911,0.06978841346095588,0.28023279673189205,0.03536956535542124,-0.09777209499314346,011200
20,Hyundai_WIA,Industrials_&_Machinery,2019,Q4,0.05608582024664181,-0.006593992619695843,-0.007693903740403796,-0.006110833089048473,0.5621920203465267,-0.008225197117671446,-0.08229346441972189,011210
19,Kumho_Petrochemical,Materials_&_Chemicals,2019,Q4,-0.24252849027538392,-0.021404035871823712,-0.02430019925583804,0.053604758280792364,0.5847561321937396,-0.005769971785247741,0.014094819987614776,011780
19,SKC,Materials_&_Chemicals,2019,Q4,0.024121953313609588,0.0251723536256091,0.03062240916481407,0.20567863847835255,2.2811881793270317,0.012692088747055186,0.19743212279800454,011790
20,Hyundai_Mobis,Automotive_&_Parts,2019,Q4,0.0759963670652827,-0.0011529664987912636,-0.01568564245174242,-0.17854559057291985,-0.3160631004867607,-0.0624745257270809,-0.05649568194461208,012330
19,Hanwha_Aerospace,Industrials_&_Machinery,2019,Q4,0.2892795356345578,1.9924198380483205e-05,-2.1831117209547557e-06,0.07392040627609675,-0.7322927736451041,-0.02903650615451059,-0.2496868590037177,012450
19,Hyundai_Development_Company,Construction_&_Real_Estate,2019,Q4,-0.13525968347208706,0.0005467757648560667,-0.0007530051657167469,-0.21075697641098046,-0.06106434882235212,-0.002387751533238669,-0.21779917879297925,012630
19,S-1_Corporation,Financials,2019,Q4,0.020584731687051955,-0.02954419411847553,-0.03067076987410977,-0.08216057697493762,0.029538179345563242,-0.0029332711718950133,-0.11138729833057176,012750
20,Hansol_Chemical,Materials_&_Chemicals,2019,Q4,0.01536086437251895,-0.016261741048878564,-0.01937711495313632,0.02941409126959027,0.46930440082281955,-0.003977943450079735,0.25393247592521156,014680
19,Dongwon_Systems,Industrials_&_Machinery,2019,Q4,-0.06424380612346779,0.00849836117617897,0.02120521146336307,0.07270294427607138,0.9588787145810919,0.00578388586139611,-0.3176315693230442,014820
19,UNID,Consumer_Goods_&_Retail,2019,Q4,-0.0722671615081848,0.001265429105280269,-0.00113287950806229,0.09784934519897792,1.1866906027648785,0.012123578364548027,-0.04577773844916877,014830
19,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q4,0.03332181162595216,0.018756270952355658,0.028147384787170382,0.0733867556101897,3.035675584076203,-0.013690632004329517,-0.009254226462942716,015760
19,SK_Telecom,Telecommunications_&_Media,2019,Q4,-0.04233188019010571,-0.015988059419659306,0.0017526261261773257,0.02294654050248146,0.5395333932054391,-0.025784161987132848,-0.08269589949556602,017670
19,Hyundai_Elevator,Industrials_&_Machinery,2019,Q4,-0.05777551311512065,-0.0245875682711012,-0.08729088545637897,-0.01110523427285881,-0.02179314404574928,0.018229319921474252,-0.3086876805714631,017800
20,Samsung_SDS,Technology,2019,Q4,-0.0964524939296034,-0.020867639777302882,-0.03846907281003631,-0.05753343300129399,-0.7012694143859435,0.01346139489428444,-0.05339095075171696,018260
19,Hanon_Systems,Automotive_&_Parts,2019,Q4,0.04287965737063301,-0.013374900394129252,-0.001044462880402497,-0.17433602167026985,13.793386994606374,-0.004151558477425432,-0.14133393277436163,018880
19,Daekyo,Consumer_Services,2019,Q4,-0.030040130862310756,0.0011561678188835023,-0.0013596146364023287,-0.012694989848547777,-0.05732159984727958,-0.059073440643715,-0.06445455124536387,019680
19,Hansum,Automotive_&_Parts,2019,Q4,-0.19555511531774758,-0.02603029082277364,-0.03145543541018547,-0.9391138196648958,-0.5288761851672517,0.2021823808761457,0.0024034827939191927,020000
19,Iljin_Materials,Materials_&_Chemicals,2019,Q4,0.007110308002763752,0.0035830759439507975,0.004425390679020924,0.09256466329839375,0.555205047318612,-0.7400150186415595,0.07790277904149284,020150
19,Coway,Consumer_Goods_&_Retail,2019,Q4,0.10482969414835933,0.05664523537074573,0.06390733288791495,0.019645544819264726,0.8392423965735575,-0.031483974503289325,0.02478522763920732,021240
19,Lotte_Shopping,Consumer_Goods_&_Retail,2019,Q4,-0.1796353284669271,0.07016200813360973,0.07755752333184796,0.009922881960453767,-0.8868427796169018,0.017540272706347282,-0.019913617908594722,023530
19,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q4,-0.28987234821011343,-0.008912955516658938,-0.012870162970243015,-0.11933304614391305,-2.281348365433252,-0.01102841510665642,-0.14200010361524262,025540
19,Namhae_Chemical,Materials_&_Chemicals,2019,Q4,-0.1905708514175261,0.0016886172780976594,0.0021847837760211597,-0.09940066173660078,-1.948327711453481,-0.028581219077412623,-0.16772165941313427,025860
19,Samsung_Engineering,Industrials_&_Machinery,2019,Q4,-0.004483894895786971,0.014253984552318633,-0.018109718003560538,-0.011551583395322362,0.22214399951629793,0.008453540823855299,0.07188033063661697,028050
20,Samsung_C&T,Construction_&_Real_Estate,2019,Q4,-0.04982550980261927,-0.08172514125580732,-0.013173829489209199,0.0503048470680475,-0.48305182955290604,-0.09323291393128463,0.13385220844135717,028260
20,Sindoh,Consumer_Goods_&_Retail,2019,Q4,-0.14084419575801407,0.006561741709558033,0.0069628762129041455,-0.01530360439020928,1.4254959791799204,0.020506789349662213,-0.144917293334209,029530
20,Cheil_Worldwide,Consumer_Goods_&_Retail,2019,Q4,-0.13485952340806145,-0.04541884817579378,-0.036459502227314644,-0.1893288738765202,-0.8054966944387512,0.02723915249269826,-0.10658148503352328,030000
19,KT_Corp,Telecommunications_&_Media,2019,Q4,-0.011847642599399952,0.004449934836545655,0.007571227163839733,0.0211455330340381,0.7273439910180095,-0.019022367988865696,-0.09257014426161914,030200
19,LG_Uplus,Telecommunications_&_Media,2019,Q4,-0.04025260847714063,-0.009715530083234114,-0.01766951559496599,0.09971091421869294,-0.2261801483298218,-0.11942403341952823,-0.030270679020977416,032640
19,Sejong_Industrial,Industrials_&_Machinery,2019,Q4,-0.21060032820455632,0.002003589929850391,-0.0006704081064190515,-0.16344223610977804,1.1039867549193463,0.059405171854008176,-0.06127357198144029,033530
19,KT&G,Consumer_Goods_&_Retail,2019,Q4,0.08725962728251782,-0.023569029874921155,-0.2036517072746553,-0.0337944829939294,0.09752870090656529,-0.015433432779024647,-0.18105499274646764,033780
19,Muhak,Agriculture_&_Food,2019,Q4,-0.14055910053621,0.0007898281318022837,-0.00015930652243634214,-0.0245129600726377,0.1883379262354945,0.04442352112296777,-0.1565504882419631,033920
19,Doosan_Heavy_Industries,Industrials_&_Machinery,2019,Q4,0.1065256956669741,0.24626491876398404,1.557273800363779,-0.35353515399770075,-0.5608873328684287,0.029762647860613445,-0.23938091623293778,034020
19,SBS_Media,Telecommunications_&_Media,2019,Q4,-0.07043673936907272,-0.03524532904490396,-0.04601798598165985,-0.38030786842616804,7.896463123338084,-0.02951761620716109,0.0747829446384311,034120
19,LG_Display,Technology,2019,Q4,-0.18347838743799144,0.1189712191238903,0.17856132027227145,-0.08718115706866714,0.03145140065190544,0.0602062426635942,0.07410532738403144,034220
19,SK_Holdings,Conglomerate,2019,Q4,-0.10286045768735257,0.049409214372000854,-0.020364995986584367,0.008730407331512202,0.7202975498367958,-0.012437324558915108,0.20055084666959078,034730
19,Kangwon_Land,Consumer_Services,2019,Q4,-0.012710663864243923,-0.007417142826084966,-0.007544383344948669,0.08063179360354533,0.5385294584466496,-0.10091488893755551,-0.0641494182299716,035250
19,NAVER_Corp,Technology,2019,Q4,0.3927821009272622,-0.04447679816296146,-0.03593070992352221,0.005249405310599364,-0.05476623055182661,-0.06329678392917781,0.10973865804718319,035420
19,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q4,-0.03889515901461724,-0.004778394120968921,0.017988370517073915,-0.5882958593699903,3.183664526331694,0.032163959204993486,-0.1233833009541728,036460
19,NCSOFT,Technology,2019,Q4,0.11156122062176806,0.007987495457215,0.027661359168061006,-0.43246140455546533,-0.1915338462762759,0.012808343253418841,-0.03600061014889884,036570
19,Farmsco,Agriculture_&_Food,2019,Q4,-0.05041003166373688,0.07574827052562982,0.09443137348917818,-0.06547791590754559,0.7165121148224752,-0.04948527704230532,-0.2558829880015091,036580
19,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2019,Q4,-0.05111924966101444,0.034424726335589684,0.2277329249625213,-0.14052703578996528,1.5854954747871326,0.04446246249100283,-0.1552264269788276,042660
19,Doosan_Infracore,Industrials_&_Machinery,2019,Q4,0.02348205448577929,0.017268312669967978,0.2779389612345645,0.04712768703325665,0.5851843645739621,-0.017772364549410335,-0.1933153566556779,042670
19,Hanmi_Semiconductor,Technology,2019,Q4,-0.1177198550407145,-0.016310171956138042,-0.020319886292217593,0.04138947928166725,0.1257941721497443,0.009227566001862475,0.15102771022882236,042700
19,Daewoo_E&C,Construction_&_Real_Estate,2019,Q4,-0.012396938374047844,0.08461643024307719,3.53314438573255,-0.06733798840637406,2.08254616997311,0.04271469963325958,-0.09200490639068178,047040
19,Daewoo_International,Trading_&_Logistics,2019,Q4,0.0512526573132837,0.00452473936860609,0.007546857270345764,0.0015261726431937683,0.37585107257101047,0.040746448557292925,-0.10049798665421347,047050
19,Korea_Aerospace_Industries,Industrials_&_Machinery,2019,Q4,0.1199176683675252,0.015708701863142438,0.03209265562575414,-0.9490173931762498,-0.5787547550724159,-0.02757650293344538,-0.20354433630997998,047810
19,Dongwon_F&B,Agriculture_&_Food,2019,Q4,-0.15517605813570198,0.0050400294177318505,-0.009195002363200588,0.21685862413835244,0.7499622144314795,-0.0016334184689974496,-0.09178472951998859,049770
19,KEPCO_KPS,Energy_&_Utilities,2019,Q4,0.12543692744064866,-0.08184805551081453,-0.08257294220799083,-0.2771373077407069,-0.310842133732125,0.01638691094263356,0.06701109082982004,051600
19,LG_Household & Health Care,Consumer_Goods_&_Retail,2019,Q4,-0.003023804045689634,-0.0347366007232246,-0.036444457940849606,0.06650971404272177,0.19581006148534885,-0.023069146641506943,-0.10884468136310876,051900
