,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
26,Kyungbang,Materials_&_Chemicals,2018,Q1,-0.010737962588315816,-0.0019258926290446343,-0.001963008966101132,0.09787943188724535,0.16755260725069476,0.0023132975469258854,0.04130716261582614,000050
26,Hite_Jinro,Consumer_Goods_&_Retail,2018,Q1,-0.09438815270238425,0.04017936805941125,0.17417891544136044,0.07796089871644829,0.2696023580050375,0.006427551945900167,-0.036254670906736695,000080
26,Yuhan_Corporation,Healthcare,2018,Q1,0.10151199608253887,-0.011897972456992534,-0.020100821409697378,0.09974399177869042,-0.8487809083563134,0.003840407717576988,0.04787317080634118,000100
26,CJ_Logistics,Trading_&_Logistics,2018,Q1,-0.15446884943846872,-0.07003624318965351,-0.17733867978154771,-0.03277689166232878,0.2776602378320223,-0.15850755180789866,0.012786390667204349,000120
26,Doosan_Corp,Conglomerate,2018,Q1,-0.2064624195618241,-0.06829259993120917,-0.002914351983692276,0.05879759354376146,-0.8428240164239913,-0.04686271464919223,-0.035721044488613636,000150
26,DL_Holdings,Conglomerate,2018,Q1,0.01926660242157504,-0.003429469192212764,-0.008531300795124208,0.1546523364338871,13.84514439158824,-0.01720123757771863,-0.054083825799083475,000210
26,Ildong_Pharmaceutical,Healthcare,2018,Q1,0.052540524263906235,-0.003676096059373579,-0.010536696927416767,-0.6170905644339955,-2.77958784676398,-0.0019227963395513914,0.020977954684127886,000230
26,Hankook_Tire_Worldwide,Automotive_&_Parts,2018,Q1,-0.13370780017532277,0.0021890788659058025,0.004439995859621515,-0.689556831000419,-5.903230225017858,0.007569535713823572,0.01571765120288519,000240
27,Kia_Corp,Automotive_&_Parts,2018,Q1,0.04272115690853953,-0.03936876019883884,-0.05045183338438419,0.05615490265930867,0.9443900252657603,-0.019499737699816944,-0.02646735677159647,000270
27,Chosun_Refractories,Materials_&_Chemicals,2018,Q1,-0.014170456867492017,0.008966547565004923,-0.060164771886434876,-0.5185949992896455,1.3598853728465823,0.04610213898614457,0.007732274442960117,000480
26,Dong-A_Socio_Holdings,Conglomerate,2018,Q1,0.05150270131209912,-0.01569134525118865,-0.02373212310077366,-1.3749226806270922,59.123234705193866,-0.01858373644142297,0.08882620383446413,000640
26,S_hynix,Technology,2018,Q1,-0.12429532064161825,-0.07573234671498041,-0.09609651245810702,0.01637143941015351,-0.005852989045462831,-0.1205907755099449,0.08588514626654693,000660
26,Youngpoong,Materials_&_Chemicals,2018,Q1,-0.03437380745503041,-0.023981647147052865,-0.030829151562451917,-0.031971582117852115,-0.19757402795009527,0.007605472563749549,-0.10563598464795665,000670
26,Hyundai_E&C,Construction_&_Real_Estate,2018,Q1,-0.06417778249022668,0.04303284172851807,0.0109658039454672,0.1721081888061784,0.14500206713656205,-0.02367863594793218,0.23307283422020741,000720
26,Hanwha_Corp,Conglomerate,2018,Q1,-0.06755614440649763,-0.00896066212395974,-0.013154294722015125,0.07557793275756608,-0.7172855672995977,0.0015910999875241583,-0.03149375439942608,000880
26,CJ_Corp,Conglomerate,2018,Q1,0.060061376717955764,0.01597892675759849,0.019818424766712694,0.0030808818943098837,-5.191425229235256,0.03821583594984923,-0.08982418208883033,001040
26,LG_International,Conglomerate,2018,Q1,-0.021666924336949694,0.06933587329183233,0.09619448024826882,0.013525286837373085,1.7587590679512366,0.018405237992747847,0.039663565712917175,001120
26,Dongkuk_Steel,Materials_&_Chemicals,2018,Q1,0.032042786074785785,0.001705561079087814,0.014905950694452441,0.02991168358060925,0.7168983780778659,0.0066315124722376995,-0.04346138203008453,001230
26,SeAH_Besteel,Materials_&_Chemicals,2018,Q1,-0.0885157403660936,0.005047267978582681,-3.470686308082449e-05,-0.11408264328917839,-0.035225364705672835,-0.0464184216407324,-0.07926335802120596,001430
26,Daesang,Consumer_Goods_&_Retail,2018,Q1,0.23586837225331314,0.00015303284369039272,-0.015370072491683429,-0.08608180703131563,-1.3692278059325873,0.0025025979558674916,-0.02586129616553586,001680
26,SK_Networks,Consumer_Services,2018,Q1,-0.08455411857717375,0.015849920770437342,0.03984533566568316,0.2753306485103112,0.6406033278462608,0.015476886729301031,-0.0992945795238567,001740
26,Orion_Corp,Agriculture_&_Food,2018,Q1,0.16327084798437141,0.005433963134464093,0.9926994593784183,-1.508125899389872,-5.254026280471426,0.0005003488068403561,0.05272606442925967,001800
26,KIS_Wire,Materials_&_Chemicals,2018,Q1,0.038972920297677106,-0.0001040658527098337,-0.0007226146960570556,0.0982575458741356,-0.5381197875593846,0.0021967171025256693,-0.032768775026056345,002240
26,Nexen_Tire,Automotive_&_Parts,2018,Q1,-0.11339955954649072,-0.015764238337653724,-0.01809099936521541,-0.046859819773412026,-0.5456012161230088,-0.016118383679502246,0.09769802586836243,002350
26,KCC,Materials_&_Chemicals,2018,Q1,0.013457141439608678,-0.050848992555269756,-0.0552996852683596,0.08571430299646898,-0.22967950008543347,-0.06537821277723843,-0.059034308697823244,002380
26,AmoreG,Consumer_Goods_&_Retail,2018,Q1,0.14027907254562516,-0.00915845066838461,-0.0141200532035346,-0.02907136241721564,-95.10360086119121,-0.012505046940913589,0.023689514414966896,002790
26,Korea_Shell_Petroleum,Energy_&_Utilities,2018,Q1,-0.026122577972931202,0.15157676403986076,0.16407646808680243,-0.09090699734378616,-0.04681066591880767,-0.03715702532654963,-0.08174671283220253,002960
26,Bukwang_Pharmaceutical,Healthcare,2018,Q1,0.14614477594045328,0.02176148649369891,0.018838895094074326,0.1105689808156678,0.4923787975288135,-0.026912311927950405,0.1064461049323252,003000
26,SeAH_Steel,Materials_&_Chemicals,2018,Q1,0.01485945641154663,-0.003005015046170012,-0.015693010565492438,-0.025206950422780983,0.300849800921299,0.00021649061753525878,-0.09994652447743005,003030
26,Ilshin_Spinning,Materials_&_Chemicals,2018,Q1,-0.05835701020736343,-0.005172104264918431,-0.013756465645806015,-0.07077809420090597,406.0446275140305,0.01533636632881663,0.02037723594455588,003200
26,Taekwang_Industrial,Industrials_&_Machinery,2018,Q1,0.18219682002037985,-0.012194407769059223,-0.02224347500190027,0.046997676234878716,0.5069551684591412,0.049719907344435765,-0.011419382725900332,003240
26,Hanil_Cement,Materials_&_Chemicals,2018,Q1,0.22750101260125938,0.01204944214633863,0.006096001242369309,-0.05661218957726888,0.8144357670792872,0.010420451468628467,-0.20024820755942552,003300
26,Ssangyong_Cement,Materials_&_Chemicals,2018,Q1,0.5565807946038591,-0.009142901305711826,-0.027179673826290163,0.22629675258207382,0.7936993006332136,-0.014503497814667421,0.3225245306061177,003410
26,Korean_Air,Automotive_&_Parts,2018,Q1,0.08125208716292796,0.020763002000587782,0.043946051430109656,-0.0008328045673013929,0.23414326409484432,-0.007860660574116052,0.025364393567616557,003490
26,Youngjin_Pharmaceutical,Healthcare,2018,Q1,-0.1139044590132392,-0.0028534398337456413,-0.019365657972167938,0.045070456719642715,1.6596513138472682,0.018544978353534525,-0.03463243483520891,003520
26,LG_Corp,Conglomerate,2018,Q1,0.1072020855292471,-0.020589791400904334,-0.03350441040015095,-3.246071757129715,-7.133143250417854,-0.0011138006569169079,-0.01865101073074566,003550
27,S&T_Heavy_Industries,Industrials_&_Machinery,2018,Q1,-0.10074169718311228,0.018914975018089253,-0.008765175746299203,0.2446945241100854,0.8796045206380904,0.002793801320264966,0.08951014818685299,003570
26,SsangYong_Motor,Automotive_&_Parts,2018,Q1,-0.008757764568513836,0.04294900327644391,0.24456587986118994,0.10534682991688826,-0.2704377382500316,0.002111017555591066,0.0020423737477506185,003620
26,Namyang_Dairy_Products,Agriculture_&_Food,2018,Q1,0.04533238825144399,0.0010421763271928342,0.001022363290348327,0.11394502918148464,0.4979423390638428,-0.02179172064419732,0.02553742230124241,003920
