,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
30,Kyungbang,Materials_&_Chemicals,2017,Q1,-0.20297109444964215,-0.0018172435021077682,-0.0018528525817571584,0.07752464893045097,0.20262668444170506,0.000602492559184542,-0.10802736495410303,000050
30,Hite_Jinro,Consumer_Goods_&_Retail,2017,Q1,-0.072411289524463,0.06520124299546326,0.25177656189515707,0.15225377718456823,1.751994192346809,0.007518281364236601,-0.11734288045406419,000080
30,Yuhan_Corporation,Healthcare,2017,Q1,-0.24445256764954076,-0.011653636597601658,-0.0149943672897479,-0.005148134179869812,-0.3662888227501071,-0.0046686402567361895,0.047741719031547405,000100
30,CJ_Logistics,Trading_&_Logistics,2017,Q1,-0.1654781098958245,-0.0036193965771094128,-0.019460880786888346,0.04223527512872616,-0.28588217490503065,-0.02611876269793756,-0.14376968774329724,000120
30,Doosan_Corp,Conglomerate,2017,Q1,0.037678123486261546,0.017271277056570833,0.008276196289094595,-0.07933478314659692,8.32303852676121,0.01999659204887483,-0.18416110369502764,000150
30,DL_Holdings,Conglomerate,2017,Q1,0.04621552129814459,-0.019056637178026525,-0.031448559559055234,0.012470503480171757,-0.9234322178468932,0.005352721665481286,-0.15722850962966564,000210
30,Ildong_Pharmaceutical,Healthcare,2017,Q1,-0.17892558977114426,-0.6560284534245062,0.9158308087431266,1.033423469902431,1.1064858544794351,-0.7632996803506806,-0.31818851493147937,000230
30,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q1,-0.09975279498318738,0.003382938974214489,0.00829191903109805,0.6390201825982331,-4.700680762431276,-0.01654309829526479,-0.1467017029112279,000240
31,Kia_Corp,Automotive_&_Parts,2017,Q1,-0.06851410398385946,-0.05480524368943174,-0.0696161640234978,0.08366033489635294,0.06503168811215676,-0.008087340679928667,-0.13179785675738173,000270
31,Chosun_Refractories,Materials_&_Chemicals,2017,Q1,-0.03683661793657555,0.0013545865858206607,0.026091999267954802,0.03081658235551954,-0.23158907402848694,-0.02743815885653844,-0.07596355103976213,000480
30,Dong-A_Socio_Holdings,Conglomerate,2017,Q1,-0.1324822635822212,-0.029858369657584705,-0.023771741867430585,-1.6521580731055026,5.3299455259573625,0.0007376546242739979,-0.24635481878269816,000640
