,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
16,Kyungbang,Materials_&_Chemicals,2020,Q3,0.359479460513127,-0.008245139540944635,-0.00806143020514516,0.05778168170676801,-0.09721296418656289,-0.032303611270367405,-0.22114050170631516,000050
16,Hite_Jinro,Consumer_Goods_&_Retail,2020,Q3,0.43549445383506685,-0.027445532109191983,-0.09873222789059177,-0.06820344535576806,-0.3061280701562139,0.011292835037684745,-0.2673010092459902,000080
16,Yuhan_Corporation,Healthcare,2020,Q3,-0.114510992504957,-0.027596931753624876,-0.01197353040624094,-0.019507058170058933,0.38878380150929204,-0.060360220546778365,0.1609598366697684,000100
16,CJ_Logistics,Trading_&_Logistics,2020,Q3,-0.033428838749814255,-0.006096308022309316,-0.038958214182631457,-0.015411429113952657,0.10446274476560358,-0.012402360723750894,0.030376393366391183,000120
16,Doosan_Corp,Conglomerate,2020,Q3,-0.04948578664960998,-0.06511216650817397,-0.06081238992559723,-0.14469959103459562,0.4866299303994749,0.13354666956976202,0.13661746449832246,000150
16,DL_Holdings,Conglomerate,2020,Q3,-0.12696123473662732,-0.01870200059621485,-0.022766799887414146,0.15752861309397181,0.4176607131754714,-0.01993268182415253,-0.16497508699337587,000210
16,Ildong_Pharmaceutical,Healthcare,2020,Q3,-0.0486206510452957,-0.003033903352211764,-0.013065887467869297,0.050816988661451123,-0.5022216105307049,0.0005763238097494794,-0.08641149389845251,000230
16,Hankook_Tire_Worldwide,Automotive_&_Parts,2020,Q3,0.33313515746866035,-0.0018794544316897976,-0.005806261569411442,-0.32208418412354023,-1.7082485045209577,0.00019868206637752017,0.11199464307042542,000240
17,Kia_Corp,Automotive_&_Parts,2020,Q3,0.034535833219362266,-0.013868951734598678,-0.015637057983518554,-0.15900234684551195,-0.788231425251573,-0.007314024423221488,0.36348041097783856,000270
17,Chosun_Refractories,Materials_&_Chemicals,2020,Q3,-0.17296592598944555,-0.009560970924148426,-0.0038288495814671197,-0.05307745671082231,8.629505393277745,-0.02196536242546898,-0.07776355037481839,000480
16,Dong-A_Socio_Holdings,Conglomerate,2020,Q3,-0.019029028497076356,-0.01123776131058496,-0.018600461224819398,-4.559864650227287,2.4103601477318235,0.03269294231066311,0.20904200518073715,000640
16,S_hynix,Technology,2020,Q3,-0.15924965846836467,-0.018702415962917662,-0.02109478239496454,0.04157585555511434,0.3100816004211635,-0.006875559435074008,-0.1252993926687252,000660
16,Youngpoong,Materials_&_Chemicals,2020,Q3,-0.1947066441078469,-0.005974761287205421,-0.005929800460903412,-0.16670959759490955,-21.645113604545028,0.006673365773977036,-0.08660309399229167,000670
16,Hyundai_E&C,Construction_&_Real_Estate,2020,Q3,0.023802210292955178,-5.818225164611057e-05,-0.009904215068143873,0.10515872068121634,0.17561402700336393,0.010264997755032867,-0.1786277479056826,000720
16,Hanwha_Corp,Conglomerate,2020,Q3,0.27109695485249263,-0.015753394624143047,-0.021752781979256675,0.12609211479958082,-0.21735710988390977,0.002946815456655205,0.03223831390556939,000880
16,CJ_Corp,Conglomerate,2020,Q3,0.17187990213474197,-0.0025549693357740377,-0.004145719267162118,-0.030443734258619015,-0.4990164908230561,-0.028091312762146492,-0.15970799481926284,001040
16,LG_International,Conglomerate,2020,Q3,0.5573098758526644,0.0007779731099530895,-0.021173076396086232,-0.3070542905212357,-0.34724321068883945,-0.002108457330733504,-0.10265671276798077,001120
