,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Label,Code
17,Kyungbang,Materials_&_Chemicals,2020,Q2,0.03337209649874409,-0.01662466319102096,-0.01785872188126625,-0.30734160826130696,0.08081915313825772,-0.034937376128248765,0.359479460513127,000050
17,Hite_Jinro,Consumer_Goods_&_Retail,2020,Q2,0.11453057547843233,-0.029755146106636765,-0.11600643977193026,-0.08699780892636477,0.09857725232090064,0.004035415547907983,0.43549445383506685,000080
17,Yuhan_Corporation,Healthcare,2020,Q2,0.16133948548279653,-0.02874330693760574,-0.015089861487222356,-0.34705495362140026,-3.9979040219908155,-0.034434425351743014,-0.114510992504957,000100
17,CJ_Logistics,Trading_&_Logistics,2020,Q2,0.07242938237193654,-0.008142364868214846,-0.055401122790561086,-0.044795102449529445,-0.3793947328886955,-0.004432597772771718,-0.033428838749814255,000120
17,Doosan_Corp,Conglomerate,2020,Q2,-0.3278471153239161,-0.1489654579975337,-0.009598327464179768,-0.14996865826038341,0.09587299210177502,-0.11331607352334805,-0.04948578664960998,000150
17,DL_Holdings,Conglomerate,2020,Q2,0.008475770750884765,-0.016480446658728498,-0.018606326678747287,-0.016146263710212105,-0.33656637730243344,0.0037004840000132155,-0.12696123473662732,000210
17,Ildong_Pharmaceutical,Healthcare,2020,Q2,-0.07970902053552373,-0.001297389743477817,-0.008014266905756129,0.07480690338395768,0.3815047404785433,-0.0006025769289639271,-0.0486206510452957,000230
17,Hankook_Tire_Worldwide,Automotive_&_Parts,2020,Q2,-0.21123997246677315,-0.001628457810918249,-0.0035229063030155494,0.7326854408852457,0.914212695694332,0.0020947488147727844,0.33313515746866035,000240
18,Kia_Corp,Automotive_&_Parts,2020,Q2,-0.2154208114690407,-0.008304395482893412,-0.008634321083591079,-0.061424711222518136,-1.0346778006762483,-0.006722978302771576,0.034535833219362266,000270
18,Chosun_Refractories,Materials_&_Chemicals,2020,Q2,-0.008360758983627092,-0.08293577933984997,-0.08730150199418363,0.11596517020427222,1.3397007918715327,-0.06396862739523645,-0.17296592598944555,000480
17,Dong-A_Socio_Holdings,Conglomerate,2020,Q2,-0.037853822232031376,0.023989047628161897,0.022184654216384825,0.8911210608384273,1.3002343136830001,-0.003407753655468637,-0.019029028497076356,000640
17,S_hynix,Technology,2020,Q2,0.06271836086656019,-0.026243493168132126,-0.029463561197450305,-0.18579422862190587,-1.4382946574620865,-0.017728602729950138,-0.15924965846836467,000660
17,Youngpoong,Materials_&_Chemicals,2020,Q2,-0.06545464205196391,0.0029352865542522366,0.002913262504945502,0.06651319941108569,0.5376625483664935,0.023751210709423987,-0.1947066441078469,000670
17,Hyundai_E&C,Construction_&_Real_Estate,2020,Q2,-0.15451139286181445,0.001012197045277774,0.002073050099541285,-0.10500341325751439,-0.532908329948611,0.02767525620493727,0.023802210292955178,000720
17,Hanwha_Corp,Conglomerate,2020,Q2,-0.19176351956096152,-0.014895678627395048,-0.021254440848522682,-0.2871275950991694,-8.033050193050194,-0.0010339151891667342,0.27109695485249263,000880
17,CJ_Corp,Conglomerate,2020,Q2,-0.1372881091127359,-0.003527026651674703,-0.0057355844982820425,0.07569985329056939,0.8903748248152804,0.0011872682805297297,0.17187990213474197,001040
17,LG_International,Conglomerate,2020,Q2,-0.1956876468853778,-0.0036624226441166474,-0.003528759593077302,0.06656501329541042,48.77797508962691,-0.009394044203674623,0.5573098758526644,001120
17,Dongkuk_Steel,Materials_&_Chemicals,2020,Q2,-0.18596123113872556,-0.0239308488413148,-0.09970404776646213,-0.04458364543033588,-0.8711334111358244,0.005973131447564062,0.27662220495357087,001230
17,SeAH_Besteel,Materials_&_Chemicals,2020,Q2,-0.3131866937782486,-0.013594106115926152,-0.02000780717357542,0.3241123398863429,2.8608874126100146,0.007188824325595644,0.15934972454983742,001430
17,Daesang,Consumer_Goods_&_Retail,2020,Q2,-0.0743865241909111,-0.046698029169572886,-0.03208281506130617,-0.010421383121147487,-0.27199824152380114,-0.02911622885913956,0.3159054440666981,001680
17,SK_Networks,Consumer_Services,2020,Q2,-0.03899670647350714,-0.0007153486619453364,-0.09842754822443789,0.2238999667470173,3.5267452402538533,-0.012490805596643506,-0.14601170130410351,001740
17,Orion_Corp,Agriculture_&_Food,2020,Q2,-0.1280236803319417,-0.0003002018167896914,-0.04545643577955438,0.7489127660268626,0.9507852202671486,-0.00011534396437551386,-0.09205602253202551,001800
17,KIS_Wire,Materials_&_Chemicals,2020,Q2,-0.13665685840283417,-0.0042155778556791645,-0.002999073757935289,0.06041042131240992,0.5182465271927492,-0.0013568038684610428,-0.06580744707980804,002240
17,Nexen_Tire,Automotive_&_Parts,2020,Q2,-0.2855455280223287,0.0017634662013082947,0.0022864847421788514,0.3261208079598594,1.7471508341011872,0.008139516137367298,-0.04955390322626546,002350
17,KCC,Materials_&_Chemicals,2020,Q2,0.0,-0.09739937120165276,-0.08629146345083982,-0.043070475434028754,-0.21378043336836372,-0.08711143592538018,-0.16876343533902338,002380
17,AmoreG,Consumer_Goods_&_Retail,2020,Q2,-0.13590784686290844,0.00028458435663003545,0.00038416619324632695,0.014607687881671882,1.050072354726641,-0.01045267587143961,-0.24200118325329625,002790
17,Korea_Shell_Petroleum,Energy_&_Utilities,2020,Q2,-0.04922960380317867,-0.06764792869590397,-0.07444248528742903,0.08527844184041034,0.024746045464398847,0.023187555118967973,-0.23321249978808783,002960
17,Bukwang_Pharmaceutical,Healthcare,2020,Q2,0.9617122850072963,-0.008777129780380033,-0.013452658063904943,-0.14444004720347436,-0.5280789261437557,0.044294709576473745,0.12074162433178215,003000
17,SeAH_Steel,Materials_&_Chemicals,2020,Q2,-0.29233174461867184,-0.005688511569875931,-0.006129302551701521,0.8418025233297858,1.0442100613463134,0.013290036464833399,0.19104081335411421,003030
17,Ilshin_Spinning,Materials_&_Chemicals,2020,Q2,-0.16432144878989294,0.0030440972174696768,0.0031543756665440847,0.2186400544241942,1.4568950648995524,-0.002627693536808806,0.11507910285134088,003200
17,Taekwang_Industrial,Industrials_&_Machinery,2020,Q2,-0.21493368728853676,-0.18233049128411793,-0.17693439324216098,0.2280342417413611,0.655719747605638,-0.6354118458778522,-0.054806855808673366,003240
17,Hanil_Cement,Materials_&_Chemicals,2020,Q2,-0.031148671811592366,-0.000867763210285144,-3.4541195979675976e-05,1.1029988551112464,1.0521982310185067,0.004018140790928437,0.18055018114283383,003300
17,Ssangyong_Cement,Materials_&_Chemicals,2020,Q2,-0.005216583020350357,0.01231648420914866,0.02626232797219885,-0.23622397456436484,-1.65594546407538,-0.0028593375529286646,-0.0636729345038417,003410
17,Korean_Air,Automotive_&_Parts,2020,Q2,-0.1487856324050815,-0.11809407973831032,0.19348781369315193,0.28115303481567055,3.62063399429948,0.025455190342344003,-0.06812910444484338,003490
17,Youngjin_Pharmaceutical,Healthcare,2020,Q2,-0.07566666419609644,-0.006566917659052596,-0.04954610522319047,0.10770911554286078,0.4528952932480107,-0.005724018011520782,-0.062320236493360465,003520
17,LG_Corp,Conglomerate,2020,Q2,-0.008764312100196486,-0.06745544656315738,-0.10185997781906786,0.8712895609020094,0.9499680368904563,-0.010724531070863685,0.033915549042462106,003550
18,S&T_Heavy_Industries,Industrials_&_Machinery,2020,Q2,0.011578074870504967,-0.004156263838766661,-0.00878834666409034,0.06041326517776302,0.11637619158451007,0.03864329169999481,-0.27731220149648517,003570
17,SsangYong_Motor,Automotive_&_Parts,2020,Q2,-0.12057623542145715,-0.0671900290525238,-0.015617971817980969,-0.0876408755396636,-0.18790433837330212,0.0597914429605686,1.0722125071959392,003620
17,Namyang_Dairy_Products,Agriculture_&_Food,2020,Q2,-0.13066365279161626,0.011280119047826775,0.011066878427484994,-0.05267397802485996,0.40876556119439555,-0.0009698339840733539,-0.21140291041187487,003920
17,Samsung_Fine Chemicals,Materials_&_Chemicals,2020,Q2,-0.11651990594792613,-0.044475446121968965,-0.06495205901652645,0.1673397755745658,0.35375131411339134,-0.01869515836707558,-0.06813088789796531,004000
17,Hyundai_Steel,Materials_&_Chemicals,2020,Q2,-0.23695199778322887,-0.004023425281419746,0.00032206911679077965,0.11237570136979935,1.4305365827997414,0.0036801440610029212,-0.034317374547353535,004020
17,Hansol_Holdings,Conglomerate,2020,Q2,-0.11997686786825038,-0.007297008605789301,-0.026603638613871272,-0.2907992060177178,0.6338662017099281,-0.007072017542589348,-0.15194912624914017,004150
17,Shinsegae,Consumer_Goods_&_Retail,2020,Q2,-0.053694635679208375,0.06165288889902476,-0.04692362375769066,-0.06866736725228195,0.3665550608275313,-0.04477643733519865,-0.17258860621755853,004170
17,Nongshim,Agriculture_&_Food,2020,Q2,0.3945942271174264,-0.010366475769923778,-0.010727759668617054,0.05285593670939259,0.6566805588362483,-0.004094684939472515,0.045296125070282356,004370
17,SEBANG_Global_Battery,Automotive_&_Parts,2020,Q2,-0.1070033952855651,-0.01638509113153619,-0.021092587661114326,0.1255009889905534,0.07409981496132279,-0.036787129463959456,-0.001672815307226877,004490
17,Chokwang_Leather,Consumer_Goods_&_Retail,2020,Q2,0.22980384196621656,-0.048912829303608296,-0.012467904423434373,0.00351059214015359,0.25373772145801665,-0.06900924091902572,0.15165661110842032,004700
18,Hansol_Technics,Technology,2020,Q2,-0.2389944467397038,-0.024841560381516414,-0.38300249481115545,-0.1538146184395548,0.44505575825443,0.006781676077403542,0.2022095376339496,004710
17,Hyosung,Industrials_&_Machinery,2020,Q2,-0.03253871532766725,0.005679915659280055,-0.00238059563649462,-0.8801492075317205,1.9250090048933495,-0.0038526332339505753,-0.16288842120113453,004800
17,Samkwang_Glass,Industrials_&_Machinery,2020,Q2,0.05285316478812882,-0.00045520510129293257,-0.0005341644199530204,0.283391758563477,0.7460883045521678,0.05667386289425824,-0.10727822131143648,005090
17,Binggrae,Agriculture_&_Food,2020,Q2,0.05880931068734871,-0.04692021630042165,-3.4036851365432383,-0.34394583574111515,-4.013490465844318,-0.013873631265773234,-0.23572656460247213,005180
17,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2020,Q2,-0.19567097605100256,-0.015390422440027418,-0.009506645878278208,-0.16682715145103622,-2.671349939689471,-0.030255573108542322,0.01705139256855126,005300
17,Hyundai_Motor,Automotive_&_Parts,2020,Q2,-0.07193212122710371,-0.011198993354321063,-0.00960252752191959,-0.07593327340705724,-0.6298924370673025,-0.00754007063277351,-0.09183566010616341,005380
17,Hyundai_Green_Food,Agriculture_&_Food,2020,Q2,-0.24727539261861978,-0.008390740150816978,-0.011936416749589451,0.07662129334234713,0.16543631871913755,-0.0028625098850532105,-0.01183697399395739,005440
17,POSCO_Holdings,Materials_&_Chemicals,2020,Q2,-0.12278658263626466,0.0032311549048931187,0.0025247546360125384,0.1556750096145707,1.236787272958943,0.0015574923696880516,-0.10145083972454097,005490
17,SPC_Samlip,Agriculture_&_Food,2020,Q2,-0.11670783367268897,0.0680132831024628,0.07236352181272265,-0.010596931361124717,-0.12172232399941563,-0.017612624181661207,-0.14537029429882353,005610
17,Crown_Confectionery,Agriculture_&_Food,2020,Q2,-0.06556689554369624,0.006995396059876757,0.0016227767530949677,0.5751678055446751,0.9641477677550768,0.0005942772048845857,-0.2869015734771615,005740
17,SL_Corp,Consumer_Goods_&_Retail,2020,Q2,-0.07968494730650569,-0.00198637433820692,-0.0030525765884390488,0.16180424576693941,0.3470726331240679,-0.00789339676289269,-0.11757050549484868,005850
18,Samsung_Electronics,Technology,2020,Q2,0.055370387893587225,-0.007449142135378617,-0.00649075788766762,0.05447621041331163,-0.5327995546677933,-0.02165825939255228,-0.08304019893085547,005930
17,SK_Chemicals,Healthcare,2020,Q2,0.005717484512194337,0.005264656783613542,0.0035412725354283525,0.019455173031241224,1.1228383757543372,-0.0032144696846276855,0.61207990800432,006120
17,LS_Corp,Conglomerate,2020,Q2,-0.2003874620065221,-0.010392409317458107,-0.012557034194700334,0.007880780623133354,-3.3993875765529307,-0.01092322890682662,0.010448705744868142,006260
17,GC_Biopharma,Healthcare,2020,Q2,0.2404645729877723,-0.012241687317380956,-0.016473488684242366,-0.1524340561295845,-0.4749876243808804,-0.041366453402271075,-0.17156900907885317,006280
18,Samsung_SDI,Technology,2020,Q2,0.20977796002267834,-0.020719084973179758,-0.01775321963205445,-0.1632316546734498,3.179073107634878,-0.009189291521865872,0.31879287096728287,006400
18,Korea_Petrochemical_Ind,Materials_&_Chemicals,2020,Q2,-0.05883612631292698,-0.03250076599122953,-0.0396892754532443,0.11488038956832236,2.5106380882736383,0.016661131218147274,0.09859670830978007,006650
17,GS_Retail,Consumer_Goods_&_Retail,2020,Q2,-0.022703023409555018,-0.022455108081523845,-0.024977998301916493,-0.036972109445917445,0.2528650906679898,0.0002797833180397946,-0.01612572554386099,007070
17,Ottogi,Agriculture_&_Food,2020,Q2,0.05331327663069979,-0.026537461023356634,-0.027195091789897985,0.013160742360676436,0.1635214515692175,0.0038189239145404175,-0.026850273488820603,007310
17,Dong-A_Tire,Automotive_&_Parts,2020,Q2,0.04783192682352763,-0.019621090606376734,-0.006572911058945197,0.14559161918893548,0.31620720289340765,-0.006400297960332368,-0.20757631933768445,007340
17,Ilyang_Pharmaceutical,Healthcare,2020,Q2,1.0320144328195704,-0.0010478722109854566,-0.05051842188417477,-0.03478672016709461,-0.35683879750658765,0.015153874259025923,0.40821956269660625,007570
