Variable,VIF
const,1.1227266499598978
F_유동자산 변화율,1.3425026725648466
F_비유동자산 변화율,1.5312592282787618
F_자산총계 변화율,1.8426348942390378
F_유동부채 변화율,9.050205732498323
F_비유동부채 변화율,1.119528028641393
F_부채총계 변화율,8.429713088257264
F_이익잉여금 변화율,1.009835531919336
F_자본총계 변화율,1.0754745132104608
F_매출액 변화율,1.3535896663827878
F_영업이익 변화율,1.0120531431565
F_법인세차감전 순이익 변화율,1.0072327649981394
F_당기순이익 변화율,inf
F_당기순이익(손실) 변화율,inf
Relative Return,1.0376560545335112
