,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,법인세차감전 순이익 변화율,자본총계 변화율,유동부채 변화율,영업이익 변화율,Label,Code
21,CJ대한통운,2019,Q3,산업재,0.013238908120392273,0.00046986860452058465,-0.004227294839533768,0.06185372720825999,-0.005784524366220345,-0.04115103652952534,0.319751110935907,-0.012301943884613586,000120
21,두산,2019,Q3,산업재,-0.1135768162663077,-0.04211369137168541,0.005030786026422485,-0.9090418737892,-0.378271472160737,0.5133626724167435,-0.6071450406144832,-0.2979587451550505,000150
21,SK하이닉스,2019,Q3,정보기술,-0.01912626738862036,0.006626944254950917,-0.005245816107896095,-0.11590375044892509,0.00900733823004285,-0.14660346107341926,-0.15459180462012967,0.17186527887685207,000660
21,LG상사,2019,Q3,산업재,-0.14225060387512825,0.01864077282561505,-0.05554880077858981,-1.0487497745221304,0.019040078484291456,-0.18969103442969903,1.3700259462132665,-0.2911200836905169,001120
21,대한항공,2019,Q3,산업재,0.025140861976313933,-0.0033284335054757364,0.007818787709288788,-0.3622159676179143,-0.0207320966954031,-0.05962018667552482,-2.161913873673231,-0.1087596196296142,003490
21,LG,2019,Q3,정보기술,-0.059076556994462875,-0.019541317621319054,0.004043136173175199,0.32625316164635554,0.003622876319728574,0.01059211778891922,0.5108206556674524,-0.026056770304569987,003550
21,S&T중공업,2019,Q3,산업재,-0.12905589489096198,0.007735660272080169,-0.010315962203794937,0.813590097965684,0.011092061711404755,-0.16132345725928787,-0.3039720809286217,0.037368526319802337,003570
21,한솔테크닉스,2019,Q3,정보기술,-0.03381547227701083,-0.011038453416539196,0.16263274192634136,0.6852066262571892,0.3212267906320341,0.04004944050629056,1.0662119048084326,-0.16385875546968584,004710
21,삼성전자,2019,Q3,정보기술,0.0964626239919313,-0.0021801297177039825,0.021135782958908722,0.3442018624529677,0.012326159202728393,0.06815165126233369,-0.04690153362806104,0.10129919395021802,005930
21,LS,2019,Q3,산업재,0.06602178898043175,0.008246268331576045,-0.02081567553835717,-7.346740638002774,0.0014683960265031715,-0.2670652586534148,-1.1994694960212202,-0.2392233589271565,006260
21,삼성SDI,2019,Q3,정보기술,-0.15386900337354675,0.006294817081210269,-0.01289914141739923,0.7305262094317002,0.010049019773554546,-0.08182581688171142,0.357672069404003,0.22598516810216482,006400
21,대덕전자,2019,Q3,정보기술,-0.026854043612573375,0.10198826946155015,0.010078709214095483,-0.4087637112322533,0.02317377530480358,-0.052060495559402176,-0.5926252457618462,-0.18100158147013987,008060
21,삼성전기,2019,Q3,정보기술,0.1282414232109355,0.013839957472814746,0.04332673882034155,-0.04269245558973711,0.027942616889657712,0.10599564141852791,0.21574583846577955,0.07248153761811083,009150
21,LS산전,2019,Q3,산업재,0.030747183579599116,0.00022217559114756646,0.00509725601133626,0.43382689097976956,0.02696221784729147,-0.039334533231503155,0.27427839466636694,-0.18167880305954145,010120
21,LG이노텍,2019,Q3,정보기술,-0.0026629546692488043,-0.01142560923185143,0.13161319336196065,-4.914422791197361,0.04664537692583548,0.3126231472999501,-12.13069137698396,0.08242806168228194,011070
21,현대상선,2019,Q3,산업재,-0.04180474946374182,0.058005739660460964,0.017887375986438636,-0.42984357240555593,-0.1167971047376507,-0.07134582323025018,-0.5732107316296473,-0.03853545725645083,011200
21,삼성에스디에스,2019,Q3,정보기술,-0.12666487098991314,-0.016683793849118334,0.01559355017006303,-0.3986011941305433,0.016257631510033344,0.0023003785818613842,-0.29051853004774797,-0.08633409967080893,018260
21,일진머티리얼즈,2019,Q3,정보기술,-0.07650721191190342,-0.0135245777359978,0.04427993026330079,0.2586307782328847,0.02106466991341005,0.44353550917495443,-0.10662282761860031,-0.04097030756640763,020150
21,한국단자,2019,Q3,산업재,-0.3661595562443917,0.03526333959242334,-0.02652720755761706,2.141461606618415,-0.0026960039816248393,-0.14248885744081896,-0.5647297949165593,-0.28201623370976314,025540
21,신도리코,2019,Q3,정보기술,-0.11749472031828928,-0.012980846568642623,0.01524003669372398,-0.40414496127695776,0.0035759145320333197,0.23977200428691425,-1.8187191118641808,-0.28160462578843937,029530
21,LG디스플레이,2019,Q3,정보기술,0.01689263455515619,-0.015471550757382158,0.04601276625822637,0.7159777417400293,-0.04542243959302583,0.10520036462920745,0.42942858934350725,-0.04806081581326507,034220
21,SK,2019,Q3,정보기술,0.24928080050031282,0.005196774778963409,0.007428212033707915,-0.2196468429539371,0.005321234941777941,0.05672477885397331,-0.20114820327450567,-0.21643341839361938,034730
21,한미반도체,2019,Q3,정보기술,-0.06121368468929442,-0.164189088428788,0.03722908539068048,-30.131734620319566,0.07203726192417359,-0.21143668361016488,-6.241589288610409,0.24713102901755674,042700
21,대우인터내셔널,2019,Q3,산업재,-0.0314484796623951,-0.0401161696933634,-0.020040621411392512,-0.8860362486257235,0.005332265794047331,-0.06798810155833135,-0.20178208361533256,-0.2579080727714995,047050
21,한국항공우주,2019,Q3,산업재,-0.11891766769815537,0.10887914582827318,0.08159822048445609,-0.6147425340257879,0.03285181226373024,0.1480644697285889,-0.5750443990396701,-0.27274543248236127,047810
21,한전KPS,2019,Q3,산업재,-0.03653392241118429,0.006516983417321098,0.050419862787769,-0.017659416245913828,0.04401518764416701,0.026849405115816793,-0.05502463106363631,0.08113376551161337,051600
21,LG전자,2019,Q3,정보기술,0.037752934426992193,-0.01401963933315753,-0.009624301347845088,-1.6296645320322818,-0.026161461152818255,0.004815340739344531,-1.4561052313633052,-0.1049964682469918,066570
21,현대글로비스,2019,Q3,산업재,-0.11566459207068017,0.03361141995702832,0.052104608470790126,-0.5619451682573946,0.0022336223919243725,0.061876958238886726,0.36771113979510006,-0.24324388512739695,086280
