Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,BS,유동자산,2024.03.31 현재,"8,254,035,792,213"
2024,Q1,BS,비유동자산,2024.03.31 현재,"21,761,361,855,222"
2024,Q1,BS,자산총계,2024.03.31 현재,"30,015,397,647,435"
2024,Q1,BS,유동부채,2024.03.31 현재,"10,212,134,238,950"
2024,Q1,BS,비유동부채,2024.03.31 현재,"10,058,189,586,069"
2024,Q1,BS,부채총계,2024.03.31 현재,"20,270,323,825,019"
2024,Q1,BS,자본금,2024.03.31 현재,"1,846,657,275,000"
2024,Q1,BS,이익잉여금,2024.03.31 현재,"2,948,936,617,397"
2024,Q1,BS,자본총계,2024.03.31 현재,"9,745,073,822,416"
2024,Q1,IS,매출액,2024.01.01 ~ 2024.03.31,3822510892439
2024,Q1,IS,영업이익,2024.01.01 ~ 2024.03.31,436055057302
2024,Q1,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,467183796777
2024,Q1,IS,당기순이익,2024.01.01 ~ 2024.03.31,345223816195
2024,Q1,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,345223816195
2024,Q1,IS,총포괄손익,2024.01.01 ~ 2024.03.31,347304399375
2024,Q2,BS,유동자산,2024.06.30 현재,"8,594,563,750,957"
2024,Q2,BS,비유동자산,2024.06.30 현재,"22,138,940,534,116"
2024,Q2,BS,자산총계,2024.06.30 현재,"30,733,504,285,073"
2024,Q2,BS,유동부채,2024.06.30 현재,"10,106,992,401,788"
2024,Q2,BS,비유동부채,2024.06.30 현재,"10,530,874,329,622"
2024,Q2,BS,부채총계,2024.06.30 현재,"20,637,866,731,410"
2024,Q2,BS,자본금,2024.06.30 현재,"1,846,657,275,000"
2024,Q2,BS,이익잉여금,2024.06.30 현재,"3,298,017,651,678"
2024,Q2,BS,자본총계,2024.06.30 현재,"10,095,637,553,663"
2024,Q2,IS,매출액,2024.01.01 ~ 2024.06.30,4023715760864
2024,Q2,IS,영업이익,2024.01.01 ~ 2024.06.30,413412294201
2024,Q2,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,472103721164
2024,Q2,IS,당기순이익,2024.01.01 ~ 2024.06.30,349042474284
2024,Q2,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,349042474284
2024,Q2,IS,총포괄손익,2024.01.01 ~ 2024.06.30,350563780247
2024,Q3,BS,유동자산,2024.09.30 현재,"8,141,137,237,410"
2024,Q3,BS,비유동자산,2024.09.30 현재,"22,854,911,217,240"
2024,Q3,BS,자산총계,2024.09.30 현재,"30,996,048,454,650"
2024,Q3,BS,유동부채,2024.09.30 현재,"10,155,953,839,990"
2024,Q3,BS,비유동부채,2024.09.30 현재,"10,464,284,099,165"
2024,Q3,BS,부채총계,2024.09.30 현재,"20,620,237,939,155"
2024,Q3,BS,자본금,2024.09.30 현재,"1,846,657,275,000"
2024,Q3,BS,이익잉여금,2024.09.30 현재,"3,593,391,985,675"
2024,Q3,BS,자본총계,2024.09.30 현재,"10,375,810,515,495"
2024,Q3,IS,매출액,2024.01.01 ~ 2024.09.30,4240783367660
2024,Q3,IS,영업이익,2024.01.01 ~ 2024.09.30,618618270680
2024,Q3,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,380796267351
2024,Q3,IS,당기순이익,2024.01.01 ~ 2024.09.30,276556637726
2024,Q3,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,276556637726
2024,Q3,IS,총포괄손익,2024.01.01 ~ 2024.09.30,280172961832
