,Feature,Importance
0,F_법인세차감전 순이익 변화율,0.18276415677605728
1,M_국제유가 변화율,0.17236496570446758
2,F_유동자산 변화율,0.1712595206764662
3,F_이익잉여금 변화율,0.16540600636936165
4,F_자본총계 변화율,0.1580404290002327
5,F_비유동부채 변화율,0.15016492147341468
