,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,유동자산 변화율,이익잉여금 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
3,유한양행,2024,Q1,헬스케어,-0.05938153517806958,1.765336252551153,-0.008599753155233536,0.0015356074535868292,0.0020405948426291953,0.0008176487784090636,0.052434805547293184,0.2848114793230269,000100
3,일동제약,2024,Q1,헬스케어,-0.06595967810721542,-0.8281934064383603,-0.008599753155233536,-0.3842170593714813,-0.043207941848579234,-0.015310496664771578,-0.0407705242980797,0.037205930743872746,000230
3,동아쏘시오홀딩스,2024,Q1,헬스케어,-0.09398115169705518,-1.933073800885915,-0.008599753155233536,0.21210345604405867,0.04929815907515778,0.03313256589694191,-0.005074681039576756,0.15859709832860064,000640
3,부광약품,2024,Q1,헬스케어,0.02739847236300402,-1.2006249422964297,-0.008599753155233536,-0.013607529494710446,-0.18427315193051652,0.006519884211974247,0.005525014894237845,-0.132677991624114,003000
3,영진약품,2024,Q1,헬스케어,0.022138869449247443,-5.219667184668247,-0.008599753155233536,0.058668615217467135,-0.23082436211594637,0.045892268331444885,-0.159636715854501,0.21382556383006918,003520
3,녹십자,2024,Q1,헬스케어,-0.09395144067091342,-0.34067833240529966,-0.008599753155233536,0.06007068505198476,-0.03082545277408577,-0.022144344638066582,0.9198987307904416,0.3450960910556526,006280
3,일양약품,2024,Q1,헬스케어,-0.05179431666068886,-1.1890905779980305,-0.008599753155233536,0.07297589078472977,-0.03187125218304143,-0.0038079658845185937,0.0042039658672137215,0.12407645988741686,007570
3,서흥,2024,Q1,헬스케어,-0.0072312532263483715,-4.396864172179802,-0.008599753155233536,0.046218369786034774,0.01964716239342512,0.018251327855495436,-0.1433195900299995,-0.16301616890588347,008490
3,광동제약,2024,Q1,헬스케어,-0.06094678622268626,1.760716490066074,-0.008599753155233536,0.049950655132848576,0.015857346584554843,0.01785866262562741,-0.004617182163552447,-0.03642188886279837,009290
3,현대중공업,2024,Q1,중공업,0.05059624570439717,0.5977885985642453,-0.008599753155233536,0.03484656090514071,-0.012569675250712398,0.0008367111944997951,-0.0203491791087278,0.47399972928725354,009540
3,삼성중공업,2024,Q1,중공업,0.22581038653978008,-0.8240684937040159,-0.008599753155233536,0.06481359298226175,0.02915731946049349,0.054192600176639516,0.07678123244111856,0.10666313721558776,010140
3,현대미포조선,2024,Q1,중공업,0.14666691807358895,-1.022441588069014,-0.008599753155233536,-0.06546653571331207,0.0013911207121737323,0.0009882901482525241,0.5047932889895077,0.4355049531430463,010620
3,한화테크윈,2024,Q1,중공업,0.18928594800086354,-0.8649826333119021,-0.008599753155233536,0.033819674880722905,-0.019699093600085482,-0.02311899414044094,0.38329987466398996,0.42999020173573543,012450
3,현대엘리베이,2024,Q1,중공업,-0.033651021674842255,-2.191665010806622,-0.008599753155233536,0.08669964548544495,-0.20781573629289374,-0.09398674788531036,-0.0799025743060845,0.06220879736300331,017800
3,두산중공업,2024,Q1,중공업,-0.0549987010172387,-1.1990548332613369,-0.008599753155233536,0.033204273879075874,-8.39729507889501,0.010052286265138655,0.3269482000139394,0.06835882263387019,034020
3,대우조선해양,2024,Q1,중공업,0.2647486592585876,-2.7415430474873252,-0.008599753155233536,0.0775650192304389,-0.8885749855916554,0.010014709971771119,0.05621216535980267,0.03332703308516264,042660
3,두산인프라코어,2024,Q1,중공업,-0.017807118927036666,-6.470052538437005,-0.008599753155233536,0.06617490582574259,0.10988748877876242,0.057915877399692395,-0.00633454801144151,-0.09410343025277107,042670
3,현대로템,2024,Q1,중공업,0.18465177661154913,-0.1908180661499349,-0.008599753155233536,-0.050551500699796525,0.14718065056531549,0.026769084806766097,-0.24134060704298776,0.42347536927754004,064350
3,대웅제약,2024,Q1,헬스케어,-0.1442210789928504,-0.4722256083307217,-0.008599753155233536,0.003664304142891872,0.0060585491469085095,0.034908281966229415,-0.0003799465987336381,0.18219481517089292,069620
3,두산엔진,2024,Q1,중공업,0.331288989569661,-4.31384030417594,-0.008599753155233536,0.14450426768683666,-0.09831187806722841,0.46695631862521747,-0.0030575018659512176,0.013749766013346529,082740
3,한진중공업,2024,Q1,중공업,-0.007389877513063867,8.97231543624161,-0.008599753155233536,-0.02431260035057836,-0.009107739520087366,0.04086594085100281,0.019724661761215234,-0.02599371327836455,097230
3,한미약품,2024,Q1,헬스케어,-0.06703902988820826,-0.23094344237799458,-0.008599753155233536,0.07223448063210558,0.08509146838859327,0.03142491432192229,-0.0923704261457935,-0.06455449847522676,128940
3,동아에스티,2024,Q1,헬스케어,-0.16437181620274033,-1.1877499840738504,-0.008599753155233536,0.05705458899175708,-0.023294388063333504,-0.0002984740122686791,0.4038586701792104,0.10768631637488779,170900
3,종근당,2024,Q1,헬스케어,-0.07600579313281458,-0.7124396791647214,-0.008599753155233536,0.010010713855007625,0.02298158523306415,0.01162081977497631,0.05010690414480168,0.15354819751764934,185750
