,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,유동자산 변화율,이익잉여금 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
33,유한양행,2016,Q3,헬스케어,-0.28882475635575133,-0.5602569102589632,0.005784579336604034,-0.058543712225842315,0.003568665312222441,0.003555642609184062,-0.1876729676722586,-0.0777993263259322,000100
33,일동제약,2016,Q3,헬스케어,0.0,1.8354444916169212,0.005784579336604034,-0.9216292252135447,0.912555447455933,-1.6630847061783114,-0.43905989485712316,-0.44602156784564295,000230
33,동아쏘시오홀딩스,2016,Q3,헬스케어,-0.09565615732344623,-0.31549606417158194,0.005784579336604034,-0.1421145416830053,-0.01668877413615788,-0.0170595982881121,0.33947578993123817,-0.2526357168042266,000640
33,부광약품,2016,Q3,헬스케어,-0.1251943868695893,-0.6154014343815304,0.005784579336604034,-0.018389656920748898,0.00845987173874585,0.0069890651980435425,0.0760575109177557,-0.15125339957992842,003000
33,영진약품,2016,Q3,헬스케어,-0.17987018730530918,0.24727210648338316,0.005784579336604034,0.2873796463471674,0.14605082302483918,0.016232379690183762,0.009709282648497908,-0.2861865203969422,003520
33,녹십자,2016,Q3,헬스케어,-0.09427004078851697,0.25545442903950333,0.005784579336604034,0.07107105446263207,0.03780139685754014,0.016474886002905587,0.013955933628462924,-0.13201985373027553,006280
33,일양약품,2016,Q3,헬스케어,-0.16573600366504107,28.274073387092468,0.005784579336604034,0.034755925544363464,-0.08919570461619519,-0.0017245560443525099,-0.25422043466243127,-0.22605738399661934,007570
33,서흥,2016,Q3,헬스케어,-0.02161304775481084,-0.373384646109433,0.005784579336604034,-0.04856357592025473,0.02661468495933761,0.014213503981465703,-0.1865720031227993,-0.17877250932823466,008490
33,광동제약,2016,Q3,헬스케어,-0.08789709631564545,-0.1472041041467994,0.005784579336604034,0.03472789723420022,0.02890039084941387,0.023137541278587026,-0.0017634985902638123,-0.0900739170257911,009290
33,현대중공업,2016,Q3,중공업,0.05501709048547251,0.9009413846823466,0.005784579336604034,-0.06299212150247746,0.014306277647091692,0.01216677870341254,-0.2192781428594579,0.022361074163679454,009540
33,삼성중공업,2016,Q3,중공업,0.12193879833170787,-1.8147126339583055,0.005784579336604034,-0.07820665280806727,0.035464384360327283,0.02444451643638179,-0.34325313512389044,0.09354039364304538,010140
33,현대미포조선,2016,Q3,중공업,-0.20250429185804758,-0.595708262891949,0.005784579336604034,-0.13503083290145623,0.026146615707874687,0.08876328126661726,-0.033627217489943906,0.19791314356502815,010620
33,한화테크윈,2016,Q3,중공업,-0.1312677818950058,-0.07454531404243614,0.005784579336604034,-0.051817110218927875,0.025778140064302013,0.020154552732937203,0.10660739019652166,-0.20105057256039613,012450
33,현대엘리베이,2016,Q3,중공업,-0.009155151601217167,-1.7368450168966698,0.005784579336604034,0.068281248658147,-0.48510432808355175,-0.05379753519874919,-0.10469465444049075,-0.11792008295116328,017800
33,두산중공업,2016,Q3,중공업,0.010496060985617686,0.1927955511142756,0.005784579336604034,-0.0368748233287618,0.0032676736547874174,-0.008418290920834903,-0.06778203239543934,-0.2644080774698696,034020
33,대우조선해양,2016,Q3,중공업,0.0,-0.8282348213905593,0.005784579336604034,-0.16293038752778521,0.03619069308672618,0.08956354949246492,-0.2354380076525021,0.0,042660
33,두산인프라코어,2016,Q3,중공업,0.00431737201593998,-0.5533838632640136,0.005784579336604034,-0.10199513480493583,-0.02269143813014518,0.0006142231362473716,-0.2658575636493724,-0.02239453974757946,042670
33,현대로템,2016,Q3,중공업,-0.13135165542036203,-1.8991672509823672,0.005784579336604034,-0.09653404177103142,-0.03338674060545077,-0.01309216391259893,-0.11091925386824208,-0.05441568706360886,064350
33,대웅제약,2016,Q3,헬스케어,-0.12977171519674705,0.2242284295900543,0.005784579336604034,-0.09689514271135813,0.015405973508464177,0.01218023859247741,0.006645629276304854,-0.052516061062766045,069620
33,두산엔진,2016,Q3,중공업,-0.19157843471200448,-2.045201721729813,0.005784579336604034,0.007864518808927912,-0.79488083128639,-0.3285334935979234,-0.07059406084319375,-0.24021763779439623,082740
33,한진중공업,2016,Q3,중공업,-0.1230983132457033,-1.8887172280287026,0.005784579336604034,0.03402175420493392,1.2425043946836651,-0.0895797503154131,0.04032676455329276,-0.2095849966133588,097230
33,한미약품,2016,Q3,헬스케어,-0.35232659770494706,-1.4517447360027431,0.005784579336604034,-0.12143754186299416,0.0028749925792244113,-0.0002715919008835499,-0.17789509341779342,-0.3288709999347528,128940
33,동아에스티,2016,Q3,헬스케어,-0.15184869715713867,-2.30892934155672,0.005784579336604034,0.06951973251065069,0.05635471665530001,0.008550887563415044,-0.4773050421034737,-0.15258150747025187,170900
33,종근당,2016,Q3,헬스케어,-0.06398958091444784,1.0230781242183222,0.005784579336604034,0.0011690731721165637,0.49797266912972105,0.04302590606522538,0.021407266845957063,-0.0911545614360885,185750
