,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,유동자산 변화율,이익잉여금 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
14,유한양행,2021,Q2,헬스케어,-0.03154098717449321,-0.04838985195682177,0.131754905184698,-0.06335026926980492,0.015577889328384886,0.013794946769449812,0.01863819942966849,0.03409547304062605,000100
14,일동제약,2021,Q2,헬스케어,-0.07564943740893487,-3.6018431080233806,0.131754905184698,-0.394785453515339,-0.027696129584819484,-0.0038178547255827144,-0.01771609467459412,0.0830987898190405,000230
14,동아쏘시오홀딩스,2021,Q2,헬스케어,-0.03757965376465787,-1.2691607382352803,0.131754905184698,-0.22303185097526312,-0.013681935834184755,0.021990359683409677,-0.20853053973990776,-0.06506281265019764,000640
14,부광약품,2021,Q2,헬스케어,-0.006903933759275696,-0.9386996450697893,0.131754905184698,-0.042240902269521485,0.004189151762398646,0.002085427353498037,0.029810781737631853,-0.3135856335984487,003000
14,영진약품,2021,Q2,헬스케어,-0.11320843568757336,1.3089745586356671,0.131754905184698,-0.059380089496691935,-0.403091562738753,-0.03807364146079806,0.039771837663012954,-0.081472218687278,003520
14,녹십자,2021,Q2,헬스케어,-0.11135039035126715,-0.7986007088113936,0.131754905184698,-0.051808247651079276,0.0044531350860876895,0.0028710255305222088,0.31617415932645576,-0.17031195038415256,006280
14,일양약품,2021,Q2,헬스케어,-0.09215167327279107,-0.6975516637175201,0.131754905184698,-0.09756315053616271,0.2899314794318726,0.005779779536016161,0.19494908975191083,-0.08566177905560951,007570
14,서흥,2021,Q2,헬스케어,-0.0024974462839027715,-0.09389990842408835,0.131754905184698,0.01529469623949442,0.032111401598031275,0.02933828520280768,-0.8337598150086749,-0.09178981954668936,008490
14,광동제약,2021,Q2,헬스케어,-0.07242752538901487,0.12018447444284885,0.131754905184698,0.05177174747914859,0.01438404620787992,0.011534393725172842,4.336986898467272,-0.03217929918736833,009290
14,현대중공업,2021,Q2,중공업,-0.19266093166180845,-2.201992639258896,0.131754905184698,0.0065114946509690075,0.001055047851291624,0.005256697820388956,-0.013569061458539866,-0.08660154314433355,009540
14,삼성중공업,2021,Q2,중공업,0.0747392888799497,-0.18976607577949223,0.131754905184698,0.018032891803429596,0.6357375708582282,-0.11974023677659562,0.08392790626546476,0.056452057940304744,010140
14,현대미포조선,2021,Q2,중공업,-0.11281805848560195,-6.745618373916622,0.131754905184698,0.04985523452986529,-0.08418596311000048,-0.06426827148097058,0.1302882226599431,0.03603568655474404,010620
14,한화테크윈,2021,Q2,중공업,0.19907837896605596,-1.113622822123445,0.131754905184698,-0.14940098241049204,-0.008862079334410411,-0.00651932860126514,0.2266514226081724,-0.13958243873285217,012450
14,현대엘리베이,2021,Q2,중공업,0.03388645071062363,-0.7288750435709658,0.131754905184698,-0.05593215731215917,0.020271091717910528,0.004340561909264018,-0.08283394731763427,-0.018128181304509196,017800
14,두산중공업,2021,Q2,중공업,0.7244685390492225,-0.22174761195334358,0.131754905184698,0.16945482565774794,0.34376332729869596,0.1994301103051217,-0.059005067466565864,0.2675322971535299,034020
14,대우조선해양,2021,Q2,중공업,-0.15944310887287957,3.4402056759908692,0.131754905184698,-0.002442879313473534,-2.7873796573004848,-0.2852354763482673,-0.027684175338356654,-0.08847418608507654,042660
14,두산인프라코어,2021,Q2,중공업,0.4699380857375547,0.9081142023752575,0.131754905184698,1.0342077979630244,0.48196088230574907,-0.5946689347372931,-0.3666024122773416,-0.3116409103990613,042670
14,현대로템,2021,Q2,중공업,0.22285094385006707,-0.3652434666349701,0.131754905184698,-0.07689549207219137,-0.0775049706911135,0.009469947853607996,0.26764454729047427,-0.07015496451288097,064350
14,대웅제약,2021,Q2,헬스케어,0.19366675195401076,-1.7006760558913443,0.131754905184698,-0.1401594613093632,0.03275500926448904,0.024282632644157642,-0.3191461898304071,-0.14408817416037634,069620
14,두산엔진,2021,Q2,중공업,-0.22223448239058458,-0.5942203246908326,0.131754905184698,0.022321565780458075,0.06651730240552522,0.12643743500281945,1.3220739123713172,0.07574179950245123,082740
14,한진중공업,2021,Q2,중공업,-0.012660931661808445,-0.5203944309868116,0.131754905184698,-0.017842231088281313,0.017545436611472454,-0.08184037047906034,0.0052195961199379415,0.1921028500053314,097230
14,한미약품,2021,Q2,헬스케어,-0.031371689926315345,-0.4061090103330709,0.131754905184698,-0.033649264479343244,0.02242600034384501,0.008729796106939247,-0.209414930073216,-0.08716205512470909,128940
14,동아에스티,2021,Q2,헬스케어,-0.04653119264432603,1.406394230981542,0.131754905184698,-0.014332170724690396,0.03641634785992243,0.005439989296488257,-0.2558349159888714,-0.052288847207465745,170900
14,종근당,2021,Q2,헬스케어,0.0025232492542080105,0.8439792858522561,0.131754905184698,0.0073220332907266705,0.09041059366016757,0.036625365919881414,0.11027990562593137,-0.05969573323686616,185750
