,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,유동자산 변화율,이익잉여금 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
24,유한양행,2018,Q4,헬스케어,0.03716151888866581,2.300512352735237,-0.09983604378074207,-0.005459921471109408,0.012335530886748547,0.017508983068030615,0.08072887649939875,-0.0043811838837226336,000100
24,일동제약,2018,Q4,헬스케어,-0.05472955194698993,-0.7698532182633453,-0.09983604378074207,-0.00218865849575689,-0.001742154985232447,-0.004506546928602195,0.028342481690915022,0.10398841392456162,000230
24,동아쏘시오홀딩스,2018,Q4,헬스케어,0.08551818455140023,-20.543943413094897,-0.09983604378074207,-0.49238563938296687,-0.2332457542116142,-0.16209821409130853,0.1924070556489188,0.016111266024000447,000640
24,부광약품,2018,Q4,헬스케어,0.02248514498143717,3.129110197326991,-0.09983604378074207,-0.06262034426244545,0.4800378668231995,-0.06924502874027405,-0.22991676981168496,-0.13773146786338733,003000
24,영진약품,2018,Q4,헬스케어,0.09373236051598459,-0.380827132840312,-0.09983604378074207,0.01219006152116453,-0.2676790360651474,-0.030439379689174317,-0.007757092618152495,-0.053645883868767064,003520
24,녹십자,2018,Q4,헬스케어,0.04082529363018968,-0.6939640101705024,-0.09983604378074207,-0.05959692521875437,0.000866385356321997,-0.001459112267418683,-0.02545976334838651,-0.08976268973753454,006280
24,일양약품,2018,Q4,헬스케어,-0.06094890592998774,1.23337106798982,-0.09983604378074207,-0.2157544600177579,11.170356588260079,-0.05644565053329653,-0.07926697293020446,-0.07533507582895178,007570
24,서흥,2018,Q4,헬스케어,-0.016285039356648892,0.04302986525031227,-0.09983604378074207,0.005798064459943797,0.02936098861262737,-0.0016437955968503504,-0.1412866582800678,0.0586074972270033,008490
24,광동제약,2018,Q4,헬스케어,0.13934509992846605,-0.5825630251930789,-0.09983604378074207,-0.046211762409756996,0.007554684184541971,-0.003944849926537319,-0.033017916730059826,0.012140336302373156,009290
24,현대중공업,2018,Q4,중공업,-0.11371797594043706,-106.41061340802547,-0.09983604378074207,0.07530688566002497,-0.02461359398591212,-0.020595486456025824,0.06839408947251346,-0.05632310860481532,009540
24,삼성중공업,2018,Q4,중공업,0.10917394975537703,0.38051046310143377,-0.09983604378074207,0.05200804579637763,-0.04345393389770302,-0.017660825550221082,0.22878266952692816,-0.025787363996223035,010140
24,현대미포조선,2018,Q4,중공업,0.18480418478697624,-0.8559004874141593,-0.09983604378074207,-0.06387380150095712,-0.05739636595975606,-0.00391289424456609,0.18728248794727587,-0.12370889540684578,010620
24,한화테크윈,2018,Q4,중공업,0.02421419284030474,-1.0130850677848828,-0.09983604378074207,0.0674183751661388,0.018959383299767874,-0.003285857372767431,0.04343365678491096,-0.07354064154583259,012450
24,현대엘리베이,2018,Q4,중공업,0.010336102474942824,2.4317783517580356,-0.09983604378074207,0.025782890660547064,0.08412676006026265,0.021874168458649423,-0.12896793300711462,-0.11206410594897,017800
24,두산중공업,2018,Q4,중공업,-0.32287417734015567,41.941286690306434,-0.09983604378074207,-0.05072810994882715,-0.5507585619202946,-0.19224425868461315,-0.029447341875374122,-0.02336183228518403,034020
24,대우조선해양,2018,Q4,중공업,-0.2075419310637293,0.8341460564200087,-0.09983604378074207,0.040841612441694375,0.6670889720689519,0.05687013731827473,0.09147660915410949,0.017114649953694938,042660
24,두산인프라코어,2018,Q4,중공업,-0.18047095379706485,-2.0415534986737796,-0.09983604378074207,-0.1473829373234714,-0.1338801911818942,-0.012997628763181335,-0.20597472965924002,-0.01518768773076164,042670
24,현대로템,2018,Q4,중공업,-0.010311527781692564,8.515308137070141,-0.09983604378074207,0.0412140809354975,-0.5364390325342239,-0.19510822780859682,0.08176712749580606,-0.17395876751954403,064350
24,대웅제약,2018,Q4,헬스케어,0.005216954353519602,-2.1159173721478552,-0.09983604378074207,-0.006123267058243509,-0.041155497744944536,-0.034347118968188206,-0.3068782575304466,-0.015594779739757238,069620
24,두산엔진,2018,Q4,중공업,0.07121656273738207,1.2778568842473454,-0.09983604378074207,-0.010323922495531823,-0.303546643963132,-0.02995794533991769,0.04480573639304608,-0.20145686432463228,082740
24,한진중공업,2018,Q4,중공업,-0.39247138161461015,34.44915679388724,-0.09983604378074207,0.042232685586130136,1.114774090085946,-1.795202433467352,4.639291864530606,0.0,097230
24,한미약품,2018,Q4,헬스케어,0.0486003119179495,-3.3388823189550325,-0.09983604378074207,-0.21976340105968406,-0.0975112142774488,-0.023112935394323686,0.16976597092148205,-0.0900411324375388,128940
24,동아에스티,2018,Q4,헬스케어,0.0076486459547252285,-3.581188073132869,-0.09983604378074207,0.010237366656733915,-0.1636951112908508,-0.04053100323564773,-0.32960026213001625,0.046891671499857956,170900
24,종근당,2018,Q4,헬스케어,0.10650644290266467,-0.03478196982481763,-0.09983604378074207,0.05649360431243755,0.0986049989579516,0.02781308894459067,0.4807051219531038,-0.05783276733538216,185750
