,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,유동자산 변화율,이익잉여금 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
21,유한양행,2019,Q3,헬스케어,-0.1288497439286522,0.5652456538676611,-0.10146539633409102,0.10251685262417953,0.005040004210535409,-0.0017586044130986078,-0.2394896661525956,0.256782615726154,000100
21,일동제약,2019,Q3,헬스케어,-0.08599350809354075,-0.10595826235568351,-0.10146539633409102,-0.6790880267978164,0.00471655222465972,-0.004700909073245829,0.0007250424788451948,-0.15917565580621104,000230
21,동아쏘시오홀딩스,2019,Q3,헬스케어,-0.04576887464125747,-2.212100827315006,-0.10146539633409102,0.092523348697378,0.01942815812996379,0.013331877886399335,0.0035500761211957332,0.06765016639434585,000640
21,부광약품,2019,Q3,헬스케어,-0.049339076952516575,-0.865046144034123,-0.10146539633409102,-0.060007886661173626,-0.007423508052338268,-0.014762670890367424,0.008991730858879388,0.4942607469637431,003000
21,영진약품,2019,Q3,헬스케어,0.24044015239586103,-0.09485906217564721,-0.10146539633409102,-0.1014892389970955,0.1933074469608944,0.024475797500182583,0.005001026338726788,-0.038869018300790426,003520
21,녹십자,2019,Q3,헬스케어,0.032018250843396975,9.013704655929269,-0.10146539633409102,0.03360717260333601,0.04092867020788682,0.0262004012062671,0.006459069304300735,0.158163355799929,006280
21,일양약품,2019,Q3,헬스케어,0.0009108570242173653,0.9705027232991938,-0.10146539633409102,0.008397597985307703,0.365986092847872,0.005729009015847497,0.00043352710092570135,0.533506131293737,007570
21,서흥,2019,Q3,헬스케어,-0.015601577909270123,-0.48307303897683485,-0.10146539633409102,-0.14390390787662344,0.02326501702025885,0.01298326094900415,-0.011611725359112701,0.18604052287442419,008490
21,광동제약,2019,Q3,헬스케어,0.003166220848214024,-0.152800011706422,-0.10146539633409102,-0.004625428409648524,0.009851843275640926,0.007183940320418358,-0.015681426213724703,-0.14322553308895988,009290
21,현대중공업,2019,Q3,중공업,0.09847951844903076,-1.3002845150282796,-0.10146539633409102,0.01347809168535341,-0.0006264558783983798,-0.0009857176845046167,0.18689356149810332,-0.1571627311565927,009540
21,삼성중공업,2019,Q3,중공업,-0.07738286074076976,1.0528861058225103,-0.10146539633409102,0.09673681912319032,-0.26854599881736807,-0.08786573451582713,0.15661036591656718,-0.291525323445354,010140
21,현대미포조선,2019,Q3,중공업,0.002390528022572974,0.39657405293108927,-0.10146539633409102,0.04586597028998618,0.012015905488688583,0.009382134815770993,0.37399933980726074,-0.21085323187779612,010620
21,한화테크윈,2019,Q3,중공업,-0.03619378754854341,-0.5378250503115406,-0.10146539633409102,-0.057294271814611,0.010742867073479268,0.0072779959832178776,0.23599861551142798,-0.3082987403588092,012450
21,현대엘리베이,2019,Q3,중공업,-0.10425607166677874,-2.337918890400329,-0.10146539633409102,-0.09978469231691789,0.047769969704730686,0.01300915442213646,-0.49861807331404395,-0.1495381476043766,017800
21,두산중공업,2019,Q3,중공업,-0.05537702880235898,3.5231791825205248,-0.10146539633409102,0.023101191643749797,-0.1569984614371036,-0.02610506511189048,-0.3192742485268484,-0.200533799474666,034020
21,대우조선해양,2019,Q3,중공업,0.06020263892931456,-3.3288268429563392,-0.10146539633409102,-0.037346375088378236,-0.3449530086852779,-0.07472983412456025,0.025839369252833144,-0.36940018108676353,042660
21,두산인프라코어,2019,Q3,중공업,-0.1328371482176359,-0.13358039928815613,-0.10146539633409102,0.03908797462678537,0.0989393859992993,0.013136076161556876,-0.530058940720822,-0.2919342603118671,042670
21,현대로템,2019,Q3,중공업,-0.0963121482176359,0.050082686790728026,-0.10146539633409102,0.006040046722008974,-0.9477945865902585,-0.11678998044161126,0.27698333334615466,-0.16266997753340431,064350
21,대웅제약,2019,Q3,헬스케어,-0.28372717842911627,-0.9192806333236947,-0.10146539633409102,0.021484665581955165,0.0006886904888470102,0.001420073058045146,-0.0002123214987461708,-0.22784965535248733,069620
21,두산엔진,2019,Q3,중공업,0.4556289310775183,-0.5810161582029811,-0.10146539633409102,0.06873415015336315,2.0181293417650137,-0.014932762327716786,-0.35538789860048503,-0.31651613137955814,082740
21,한진중공업,2019,Q3,중공업,0.010595607079123673,-0.788829215896885,-0.10146539633409102,-0.04731513398489606,0.023422965759566594,-0.12497001880925229,-0.007689968235373601,0.010169528639435182,097230
21,한미약품,2019,Q3,헬스케어,-0.008514803220705261,-0.9980065257453826,-0.10146539633409102,0.01695217100832469,0.0017752037106124607,0.0005406122740128083,0.018742182383240102,-0.024137604777819954,128940
21,동아에스티,2019,Q3,헬스케어,0.08481739447224475,1.159612111398979,-0.10146539633409102,0.04881796731845678,0.14749922605371912,0.03289314138356492,0.02475936918981092,-0.06196697671199214,170900
21,종근당,2019,Q3,헬스케어,0.04173199581946731,0.08396054510113049,-0.10146539633409102,0.04641928360678471,0.09266382346463309,0.032060784003722365,0.033452745489393365,0.01864554738401633,185750
