,name,sector,year,quarter,비유동자산변화율,영업이익변화율,부채총계변화율,Code
23,Hankook_Tire_Worldwide,Automotive_&_Parts,2018,Q4,-0.009718527948925137,0.03688539391955903,-0.009153811925349586,000240
24,Kia_Corp,Automotive_&_Parts,2018,Q4,0.011991763690717194,3.616495266634884,-0.07399417720524859,000270
23,Nexen_Tire,Automotive_&_Parts,2018,Q4,-0.03895422014659711,0.04679286261967508,-0.01796850824555385,002350
23,Korean_Air,Automotive_&_Parts,2018,Q4,-0.010343593010539776,1.002571853636984,-0.037065985767825715,003490
23,SsangYong_Motor,Automotive_&_Parts,2018,Q4,-0.013301477696061381,0.9839038288217956,-0.028148815715661746,003620
23,SEBANG_Global_Battery,Automotive_&_Parts,2018,Q4,-0.06868944452193437,-0.6181342304752699,-0.038050852831235105,004490
23,Hyundai_Motor,Automotive_&_Parts,2018,Q4,-0.0009065278851072556,0.8110775000595472,-0.11465765195013722,005380
23,Dong-A_Tire,Automotive_&_Parts,2018,Q4,-0.032111977242053946,-0.9635157333439859,-0.016869718535993394,007340
23,Seoyon,Automotive_&_Parts,2018,Q4,0.0016246005920300677,-4.573090162317692,-0.2153290654944795,007860
23,Seohung,Automotive_&_Parts,2018,Q4,0.035320774446951586,-0.7049147169809649,0.044402266141336244,008490
23,Motonic,Automotive_&_Parts,2018,Q4,0.02640890612146307,-0.38188313886895475,-0.19390171653087962,009680
23,Hwashin,Automotive_&_Parts,2018,Q4,0.02129124889535272,1.163022098720715,0.1309473523616993,010690
24,Hyundai_Mobis,Automotive_&_Parts,2018,Q4,0.008034451062260306,-0.3470055743234368,-0.12933693763037124,012330
23,Hanon_Systems,Automotive_&_Parts,2018,Q4,-0.030677526505696884,2.615003876485933,-0.5832725119457853,018880
23,Hansum,Automotive_&_Parts,2018,Q4,0.02178929768138327,-0.9449354261763834,0.23140321134641206,020000
23,Kumho_Tire,Automotive_&_Parts,2018,Q4,0.12544151704765483,0.7142174372139896,0.005216104668199217,073240
23,Hyundai_Glovis,Automotive_&_Parts,2018,Q4,0.01382395283927762,-0.10288765951173717,0.005584482518972145,086280
23,Hankook_Tire_&_Technology,Automotive_&_Parts,2018,Q4,0.004888330503902361,-1.3638967826436197,0.036498393412423,161390
