,name,sector,year,quarter,비유동자산변화율,영업이익변화율,부채총계변화율,Code
20,Hankook_Tire_Worldwide,Automotive_&_Parts,2019,Q3,-0.008765161912390518,-0.1714921581053348,-0.0111195702239415,000240
21,Kia_Corp,Automotive_&_Parts,2019,Q3,0.0005497461950441096,0.29211371861324775,0.030287267394594863,000270
20,Nexen_Tire,Automotive_&_Parts,2019,Q3,0.00468824765848963,0.24686305841113432,0.09515894915034528,002350
20,Korean_Air,Automotive_&_Parts,2019,Q3,0.0033284335054757364,2.161913873673231,-0.01123942160977065,003490
20,SsangYong_Motor,Automotive_&_Parts,2019,Q3,0.019638518185609133,-1.221842000520529,0.1188329581109887,003620
20,SEBANG_Global_Battery,Automotive_&_Parts,2019,Q3,0.0032912105877934694,-0.07453878018876048,-0.008471709569513486,004490
20,Hyundai_Motor,Automotive_&_Parts,2019,Q3,-0.027340191675281345,0.9819342545765368,0.062927105989796,005380
20,Dong-A_Tire,Automotive_&_Parts,2019,Q3,-0.10371239118647568,0.09244877200391532,-0.14275143699266368,007340
20,Seoyon,Automotive_&_Parts,2019,Q3,0.1719851008060339,1.5611090060729642,0.16608344451197365,007860
20,Seohung,Automotive_&_Parts,2019,Q3,-0.0390804564549847,0.3379047649706759,0.08559636703288842,008490
20,Motonic,Automotive_&_Parts,2019,Q3,0.04541284816669022,-1.6052259133337068,0.09691631807974466,009680
20,Hwashin,Automotive_&_Parts,2019,Q3,0.0014325225241510475,9.583477397441499,-0.030688910199008212,010690
21,Hyundai_Mobis,Automotive_&_Parts,2019,Q3,-0.006282384488331516,0.11320886904129646,0.02190230721584774,012330
20,Hanon_Systems,Automotive_&_Parts,2019,Q3,-0.004283164727729938,1.255614976657932,0.022993053289778742,018880
20,Hansum,Automotive_&_Parts,2019,Q3,-0.01670016523295348,-1.8072972627402653,-0.38196266170024007,020000
20,Kumho_Tire,Automotive_&_Parts,2019,Q3,-0.0038435557887681604,0.3228149682068313,-0.012493317593718967,073240
20,Hyundai_Glovis,Automotive_&_Parts,2019,Q3,-0.03361141995702832,-0.36771113979510006,-0.09813533846694411,086280
20,Hankook_Tire_&_Technology,Automotive_&_Parts,2019,Q3,-0.004973582061746695,0.7971049852800298,0.15659443561317998,161390
