,name,sector,year,quarter,비유동자산변화율,영업이익변화율,부채총계변화율,Code
34,Hankook_Tire_Worldwide,Automotive_&_Parts,2016,Q1,0.21488216252298953,0.8738632128421623,-0.055231910887230784,000240
35,Kia_Corp,Automotive_&_Parts,2016,Q1,-0.05193171624819359,0.7214185308191929,-0.05988251259199684,000270
34,Nexen_Tire,Automotive_&_Parts,2016,Q1,0.00039196916056649656,0.7286412677469574,0.039274161128854845,002350
34,Korean_Air,Automotive_&_Parts,2016,Q1,0.002639121736849215,0.6417923487430502,0.02153447438319578,003490
34,SsangYong_Motor,Automotive_&_Parts,2016,Q1,-0.00585464489056986,1.259507625006309,0.08201721001460827,003620
34,SEBANG_Global_Battery,Automotive_&_Parts,2016,Q1,-0.0102282087165817,0.7864819649913841,0.12655920698258571,004490
34,Hyundai_Motor,Automotive_&_Parts,2016,Q1,0.0009746244912722801,-1.704812647753029,0.04479049941912394,005380
34,Dong-A_Tire,Automotive_&_Parts,2016,Q1,-0.05881347716188223,0.719394962578735,-0.07553926429459246,007340
34,Seoyon,Automotive_&_Parts,2016,Q1,-0.009751225134712271,-0.11984860792400287,-5.325154402543816,007860
34,Seohung,Automotive_&_Parts,2016,Q1,-0.0009087672311420825,0.7980902545534028,0.002995936457395376,008490
34,Motonic,Automotive_&_Parts,2016,Q1,-0.07560126980076998,0.8455239536321137,-0.19475479126687567,009680
34,Hwashin,Automotive_&_Parts,2016,Q1,0.06371797435072302,0.367021307301892,-0.05767455288259127,010690
35,Hyundai_Mobis,Automotive_&_Parts,2016,Q1,-0.0008668269252882776,0.7545111750530107,-0.20982969268585805,012330
34,Hanon_Systems,Automotive_&_Parts,2016,Q1,-0.0010452590429013142,0.17182812382669854,-0.19260944821252202,018880
34,Hansum,Automotive_&_Parts,2016,Q1,-0.010859029985282431,0.6350709638537526,0.07755542062031073,020000
34,Kumho_Tire,Automotive_&_Parts,2016,Q1,-0.0011844270702576765,0.46756410460775355,0.005033722900836479,073240
34,Hyundai_Glovis,Automotive_&_Parts,2016,Q1,-0.051682393186389675,0.714860918383475,-0.10373650603019247,086280
34,Hankook_Tire_&_Technology,Automotive_&_Parts,2016,Q1,-0.0038056779010751107,0.6374462354662228,0.03477752588842098,161390
