,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,발행할 주식 총수 변화율,특정 증권 등 소유 증감 비율 변화율,주식 수 감소 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
33,SBS_Media,오락·문화,2016,Q2,-0.18393502788931487,0.018315671067949957,-0.2207731538147415,0.044642857142857095,0.08606485539000996,-0.008472120056755239,-0.008472120056755239,-0.008472120056755239,-0.008472120056755239,-0.008472120056755239,-0.11224653573976445,034120
33,Kangwon_Land,오락·문화,2016,Q2,0.037690877907786594,-0.0424564800181213,0.05724635939061351,0.044642857142857095,0.08606485539000996,-0.008448151605016108,0.0,0.0,0.0,0.0,0.02421916750676072,035250
33,GKL,오락·문화,2016,Q2,-0.0812435165021513,-0.05741508199621004,0.056124998465806764,0.044642857142857095,0.08606485539000996,-0.00846928051231588,-0.008469280512316102,0.0,0.0,-0.00846928051231588,0.16529279547995201,114090
