,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,발행할 주식 총수 변화율,특정 증권 등 소유 증감 비율 변화율,주식 수 감소 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
24,SBS_Media,오락·문화,2018,Q3,-0.15834203847838482,0.014606635017710867,0.2691153052239228,-0.11607142857142883,0.09246405552800974,-0.04861605672385161,-0.04861605672385183,-0.04861605672385161,-0.04861605672385161,-0.04861605672385183,-0.019174809465311277,034120
24,Kangwon_Land,오락·문화,2018,Q3,-0.03367643301242576,-0.026736002640604495,-0.08824143185198485,-0.11607142857142883,0.09246405552800974,-0.04859398545364457,0.0,0.0,0.0,0.0,0.09496989380855622,035250
24,GKL,오락·문화,2018,Q3,0.011641226819163797,-0.03397108842774976,-0.12298197948968115,-0.11607142857142883,0.09246405552800974,-0.0486229401508631,-0.0486229401508631,0.0,0.0,-0.0486229401508631,-0.03382984380642357,114090
