,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,발행할 주식 총수 변화율,특정 증권 등 소유 증감 비율 변화율,주식 수 감소 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
22,SBS_Media,오락·문화,2019,Q1,0.10683177566313881,0.035809074618368575,0.2757414762620868,-0.01754385964912264,0.09282764948769218,0.5374869315326343,0.09881435712409592,0.5374869315326347,0.5374869315326347,0.09881435712409592,0.27507942375869143,034120
22,Kangwon_Land,오락·문화,2019,Q1,0.23467029542764678,0.022060819417641375,-0.07297512023535568,-0.01754385964912264,0.09282764948769218,0.4549282627819107,0.0,0.0,0.0,0.0,-0.03398458807610125,035250
22,GKL,오락·문화,2019,Q1,0.12722201956557783,0.05629884557457121,0.023760936995241955,-0.01754385964912264,0.09282764948769218,0.3917478046935142,0.0988123974735311,0.0,0.0,0.0988123974735311,-0.13099350658603395,114090
