,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,발행할 주식 총수 변화율,특정 증권 등 소유 증감 비율 변화율,주식 수 감소 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
11,SBS_Media,오락·문화,2021,Q4,0.38319511283680663,-0.0046682268721731646,0.12293430985291254,-0.02083333333333348,-0.16812521036687933,-0.7497977457891878,-0.0822227079368043,-0.7497977457891891,-0.7497977457891891,-0.0822227079368043,-0.13134833342522356,034120
11,Kangwon_Land,오락·문화,2021,Q4,0.14897759290500096,-0.0011819409737092723,0.012152805201621764,-0.02083333333333348,-0.16812521036687933,0.009640609772253006,0.0,0.0,0.0,0.0,-0.14572520438788308,035250
11,GKL,오락·문화,2021,Q4,0.06487679451848828,0.05780295063297425,0.1458066250085599,-0.02083333333333348,-0.16812521036687933,-0.33057367189812314,-0.08222028025508288,0.0,0.0,-0.08222028025508288,-0.17239280922886255,114090
