,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,발행할 주식 총수 변화율,특정 증권 등 소유 증감 비율 변화율,주식 수 감소 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
0,SBS_Media,오락·문화,2024,Q3,-0.3149174674819433,0.02655536318557583,-0.28952697662417215,0.09523809523809512,0.11983510689291532,0.005188042480299804,34.699999999999996,0.005188042480299582,0.005188042480299582,0.2406015037593986,-0.3149174674819433,034120
0,Kangwon_Land,오락·문화,2024,Q3,-0.16998270425858952,-0.021679930042428408,-0.11199016966070152,0.09523809523809512,0.11983510689291532,0.005141472435106764,0.0,0.0,0.0,0.0,-0.16998270425858952,035250
0,GKL,오락·문화,2024,Q3,-0.030018838978663684,-0.004940858461129682,0.051207832835896916,0.09523809523809512,0.11983510689291532,0.0051857636199542645,0.0051857636199541535,0.0,0.0,0.0051857636199541535,-0.030018838978663684,114090
