,name,sector,year,quarter,자본총계변화율,매출액변화율,비유동자산변화율,특정 증권 등 소유 증감 비율변화율,Relative Return,1인평균급여변화율,현재까지 감소한 주식의 총수변화율,주식 수 감소변화율,발행할 주식 총수변화율,전체 주주 수변화율,Label,Code
12,SBS_Media,오락·문화,2021,Q3,-0.09326337868364765,-0.27058100276187025,-0.008872324746676874,-0.05813743171820995,0.8226006618863763,-0.04428370208452459,-0.050441464329624264,-0.050441464329624264,-0.050441464329624264,-0.10750893673830575,0.38319511283680663,034120
12,Kangwon_Land,오락·문화,2021,Q3,-0.006119255732690343,-0.203760691928335,-0.023997961943630575,0.0,0.010841768605743839,-0.004462344243141514,0.0,0.0,-0.017155295992164143,-0.005743100696008474,0.14897759290500096,035250
12,GKL,오락·문화,2021,Q3,0.05549552071264585,0.23400223919009988,0.01739541410523915,0.052190146874303456,-0.052399338113623746,0.0354586437137554,0.0,0.0,0.0656897971026218,0.0334371670300696,0.06487679451848828,114090
