,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,발행할 주식 총수 변화율,특정 증권 등 소유 증감 비율 변화율,주식 수 감소 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
9,SBS_Media,오락·문화,2022,Q2,-0.06037861215848325,-0.07841714153849466,0.05858945159802542,0.033707865168539186,-0.2746673361787626,-0.05654839377555998,-0.05654839377555998,-0.05654839377555998,-0.05654839377555998,-0.05654839377555998,0.17010866911234393,034120
9,Kangwon_Land,오락·문화,2022,Q2,0.23744317502500606,-0.011052824792471938,-0.3726317431113466,0.033707865168539186,-0.2746673361787626,-0.05648851070742289,0.0,0.0,0.0,0.0,0.06964345824217082,035250
9,GKL,오락·문화,2022,Q2,0.21737005150360666,0.021874009435103092,-0.025688166744779473,0.033707865168539186,-0.2746673361787626,-0.056549016437930755,-0.056549016437930755,0.0,0.0,-0.056549016437930755,0.03692677444635034,114090
