,0
발행할 주식 총수 변화율,0.14015662387978933
특정 증권 등 소유 증감 비율 변화율,0.09397203166684197
주식 수 감소 변화율,0.08398868890452325
현재까지 감소한 주식의 총수 변화율,0.07327252559018592
특정 증권 등 소유 비율 변화율,0.06739312304416592
