code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
7340,동아타이어,경기소비재,2015,Q4,2016-03-29,"157,985,967,703","483,600,007,405","641,585,975,108","72,643,290,165","8,586,102,063","81,229,392,228","11,863,510,000","515,876,971,637","560,356,582,880",385393011521,30103725224,35967669610,27281473042,27281473042,
7340,동아타이어,경기소비재,2016,Q1,2016-05-16,"140,970,440,926","512,042,205,396","653,012,646,322","77,375,495,920","9,989,904,836","87,365,400,756","11,863,510,000","518,114,526,232","565,647,245,566",87948371735,8447256943,9556762316,7351019262,7351019262,
7340,동아타이어,경기소비재,2016,Q2,2016-08-16,"151,268,022,811","514,049,502,636","665,317,525,447","78,582,803,359","11,380,025,434","89,962,828,793","11,863,510,000","524,552,253,132","575,354,696,654",88991247559,9094877465,8837567770,6627681623,6627681623,
7340,동아타이어,경기소비재,2016,Q3,2016-11-11,"143,522,941,619","516,726,552,482","660,249,494,101","69,080,833,164","11,800,820,479","80,881,653,643","11,863,510,000","528,134,539,722","579,367,840,458",85244427018,4613764648,4508893615,3502573498,3502573498,
7340,동아타이어,경기소비재,2016,Q4,2017-03-30,"155,718,786,263","508,026,170,692","663,744,956,955","78,744,204,058","6,266,484,532","85,010,688,590","11,863,510,000","532,887,762,535","578,734,268,365",86824066419,4220622318,7209619278,5253888234,5253888234,
7340,동아타이어,경기소비재,2017,Q1,2017-05-15,"126,567,956,737","521,533,158,168","648,101,114,905","68,273,231,846","6,785,471,138","75,058,702,984","11,863,510,000","531,021,254,564","573,042,411,921",78651099558,2922399725,6882033841,5333001208,5333001208,
7340,동아타이어,경기소비재,2017,Q2,2017-08-14,"112,142,794,018","522,447,220,703","634,590,014,721","50,268,744,017","6,850,027,229","57,118,771,246","11,863,510,000","537,362,236,012","577,471,243,475",74152762637,4639366141,7892988649,6089409118,6089409118,
7340,동아타이어,경기소비재,2017,Q3,2017-11-14,"46,883,193,904","225,728,774,038","633,316,145,849","364,727,870,496","1,483,216,196","390,209,189,270","11,863,510,000","541,459,263,601","243,106,956,579",33388563591,214795882,349908345,4274078016,4274078016,
7340,동아타이어,경기소비재,2017,Q4,2018-04-02,"47,334,474,943","242,129,772,166","289,464,247,109","17,422,465,335","3,815,569,785","21,238,035,120","4,997,002,500","540,722,758,263","268,226,211,989",-53156758222,-8914146279,-19222972970,-687306936,-687306936,
7340,동아타이어,경기소비재,2018,Q1,2018-05-15,"49,147,510,688","247,586,310,156","296,733,820,844","23,377,718,900","5,457,519,435","28,835,238,335","4,997,002,500","536,095,057,704","267,898,582,509",32839089307,1780827436,1907987688,1462699085,1462699085,
7340,동아타이어,경기소비재,2018,Q2,2018-08-13,"92,180,084,054","249,399,689,826","341,579,773,880","19,068,259,261","5,605,760,938","24,674,020,199","4,997,002,500","585,364,892,465","316,905,753,681",33115949204,1963441725,18770672846,15374135245,15374135245,
7340,동아타이어,경기소비재,2018,Q3,2018-11-14,"97,736,809,939","248,366,297,811","346,103,107,750","19,203,431,235","5,484,677,112","24,688,108,347","4,997,002,500","590,533,140,593","321,414,999,403",36832366382,2263010650,6992364790,5244239297,5244239297,
7340,동아타이어,경기소비재,2018,Q4,2019-03-29,"101,415,120,742","256,341,830,714","357,756,951,456","19,275,029,324","5,829,560,462","25,104,589,786","4,997,002,500","603,054,671,130","332,652,361,670",42703551728,4443457016,46175808581,45663572977,45663572977,
7340,동아타이어,경기소비재,2019,Q1,2019-05-15,"96,923,479,754","256,124,576,879","353,048,056,633","18,768,479,266","6,075,626,877","24,844,106,143","4,997,002,500","597,823,957,668","328,203,950,490",35884117456,3242951320,4249526913,3328194051,3328194051,
7340,동아타이어,경기소비재,2019,Q2,2019-08-14,"97,573,989,994","257,330,426,217","354,904,416,211","17,693,845,085","6,404,727,318","24,098,572,403","4,997,002,500","599,747,463,314","330,805,843,808",37938113300,4537026192,4634495642,1877559284,1877559284,
7340,동아타이어,경기소비재,2019,Q3,2019-11-14,"76,609,986,046","284,018,780,045","360,628,766,091","21,379,433,896","6,159,244,347","27,538,678,243","4,997,002,500","603,806,238,141","333,090,087,848",39259573773,4117583692,5374988568,4229972247,4229972247,
7340,동아타이어,경기소비재,2019,Q4,2020-03-30,"79,122,289,402","281,791,406,377","360,913,695,779","21,366,776,741","3,888,132,042","25,254,908,783","4,997,002,500","606,900,972,187","335,658,786,996",46037048843,5024853783,4276137028,3344213630,3344213630,
7340,동아타이어,경기소비재,2020,Q1,2020-05-15,"85,689,195,853","277,012,906,116","362,702,101,969","36,435,980,617","3,923,063,472","40,359,044,089","4,997,002,500","599,568,778,226","322,343,057,880",45876713201,6085304463,8191359413,6444145470,6444145470,
7340,동아타이어,경기소비재,2020,Q2,2020-08-14,"69,609,307,044","278,785,871,254","348,395,178,298","15,492,090,105","4,235,307,968","19,727,398,073","4,997,002,500","603,509,690,479","328,667,780,225",39197448243,4161087360,4601405859,3554750239,3554750239,
7340,동아타이어,경기소비재,2020,Q3,2020-11-13,"72,094,541,490","284,107,313,759","356,201,855,249","22,647,610,322","3,971,663,920","26,619,274,242","4,997,002,500","606,309,145,519","329,582,581,007",39618775934,4368465835,9135464510,6935484207,6935484207,
7340,동아타이어,경기소비재,2020,Q4,2021-03-23,"71,462,086,012","293,442,162,241","364,904,248,253","25,548,933,875","2,765,300,336","28,314,234,211","4,997,002,500","609,491,033,112","336,590,014,042",43034852580,4971561077,2207154331,2755503986,2755503986,
7340,동아타이어,경기소비재,2021,Q1,2021-05-17,"81,151,436,524","305,073,496,676","386,224,933,200","39,664,928,547","3,338,561,013","43,003,489,560","4,997,002,500","615,411,584,675","343,221,443,640",50840697201,5335054081,7868665657,5818409969,5818409969,
7340,동아타이어,경기소비재,2021,Q2,2021-08-17,"78,665,485,114","318,554,504,903","397,219,990,017","52,680,175,925","4,564,537,518","57,244,713,443","4,997,002,500","608,807,830,026","339,975,276,574",54407387448,6540039324,8104764421,6348704312,6348704312,
7340,동아타이어,경기소비재,2021,Q3,2021-11-15,"143,103,613,722","477,687,938,187","620,791,551,909","32,785,662,476","3,774,638,504","36,560,300,980","4,997,002,500","856,402,281,207","584,231,250,929",49514803775,2610597713,257432009791,256459201497,256459201497,
7340,동아타이어,경기소비재,2021,Q4,2022-03-21,"763,768,501,176","488,124,681,852","1,251,893,183,028","393,171,917,710","202,036,387,906","595,208,305,616","4,997,002,500","902,963,442,254","656,684,877,412",80285395687,14229056518,50783986545,46729227371,46729227371,
7340,동아타이어,경기소비재,2022,Q1,2022-05-16,"315,651,951,320","1,265,354,150,398","1,581,006,101,718","414,803,706,722","502,334,198,491","917,137,905,213","4,997,002,500","912,128,466,908","663,868,196,505",182836875390,17543336769,13051888966,10507252255,10507252255,
7340,동아타이어,경기소비재,2022,Q2,2022-08-16,"340,074,311,394","1,256,060,726,582","1,596,135,037,976","401,933,173,502","530,253,326,230","932,186,499,732","4,997,002,500","916,369,360,206","663,948,538,244",183327746703,22248689735,19794768874,15271618193,15271618193,
7340,동아타이어,경기소비재,2022,Q3,2022-11-14,"390,962,136,879","1,257,176,445,028","1,648,138,581,907","433,506,105,126","533,220,396,769","966,726,501,895","4,997,002,500","936,483,786,710","681,412,080,012",194283366079,34562151770,31809690278,25641668664,25641668664,
