,name,year,quarter,sector,Relative Return,자본총계 변화율,전체 주주 수 변화율,국제유가 변화율,실업률 변화율,매출액 변화율,영업이익 변화율,이익잉여금 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
1,Hyundai_E&C,2024,Q2,건설,-0.09454018046106982,-0.024963889091416558,-0.0,-0.01979840167061564,3.3306690738754696e-16,-0.03668679085043358,0.20173636489342783,-0.020975820109975896,0.06681058017189323,-0.12806352439052282,-0.04709773048671467,000720
1,Daewoo_E&C,2024,Q2,건설,-0.15396748859876855,-0.0035585534786568562,-0.0,-0.01979840167061564,3.3306690738754696e-16,-0.13486720508962202,0.5505132131281614,-0.01009816110900874,-0.12472308770737661,0.070168738433807,-0.011435138999614868,047040
1,KEPCO_KPS,2024,Q2,건설,-0.000988281889000929,-0.0276968496896548,-0.0,-0.01979840167061564,3.3306690738754696e-16,-0.2771948895957279,-0.4698592630331633,-0.02790304040338265,-6.901550068926304,0.28918549052526754,0.04173686145272031,051600
1,HHI_Heavy_Industries,2024,Q2,건설,-0.2856728371292514,0.11703872962986939,-0.0,-0.01979840167061564,3.3306690738754696e-16,-0.03684146338854166,4.202599695097488,-0.02742794961419248,-0.0036335280836106154,0.023075741147262963,0.07948973082433752,097230
