,name,year,quarter,sector,Relative Return,자본총계 변화율,전체 주주 수 변화율,국제유가 변화율,실업률 변화율,매출액 변화율,영업이익 변화율,이익잉여금 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
11,Hyundai_E&C,2021,Q4,건설,-0.017194248395717898,-0.03367254753843807,-0.0,-0.08325393584683072,-0.02083333333333348,-0.264208675335603,0.0009419853555265867,-0.01863721533039575,-0.0379147986466426,-0.09804914190644642,-0.11847023279697401,000720
11,Daewoo_E&C,2021,Q4,건설,-0.06717621206400388,-0.025627976236517025,-3.354690715409757,-0.08325393584683072,-0.02083333333333348,-0.19631501976151755,-1.6275208743355738,-0.18281012084347847,0.03245748061238962,-0.037411376459185686,-0.11896512236464317,047040
11,KEPCO_KPS,2021,Q4,건설,-0.01795282623411963,0.0016418876503792035,-0.15389946005255095,-0.08325393584683072,-0.02083333333333348,-0.22051762034981914,0.9422390075648499,0.0016547264950451668,0.06494711609369375,-0.08178803048414784,0.026506309170831514,051600
11,HHI_Heavy_Industries,2021,Q4,건설,0.25685800289313926,-0.6567181342860209,0.09159460677841069,-0.08325393584683072,-0.02083333333333348,-0.07458691964566189,12.408378245957865,-0.06415408651131282,-0.1929756004574914,0.002000191698203868,-0.182634295296974,097230
