,name,year,quarter,sector,Relative Return,자본총계 변화율,전체 주주 수 변화율,국제유가 변화율,실업률 변화율,매출액 변화율,영업이익 변화율,이익잉여금 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
14,Hyundai_E&C,2021,Q1,건설,-0.01708878316741569,-0.019745269450818892,-0.0,-0.3732219462632649,-0.016000000000000014,0.0003179696131268006,-2.751122964626614,-0.01282270813638875,0.13513134487779954,-0.09293677169070502,0.09212303643780705,000720
14,Daewoo_E&C,2021,Q1,건설,0.5327525343520699,-0.06892776837191739,-0.0,-0.3732219462632649,-0.016000000000000014,0.057092996679121266,-1.616193639245818,-1.4145155200586856,-0.10613277952514455,-0.050307162930695926,0.19347637386148292,047040
14,KEPCO_KPS,2021,Q1,건설,-0.16125264627424266,0.00039024405109000515,-0.0,-0.3732219462632649,-0.016000000000000014,0.1965885955981651,-1.1730923006574958,0.00039347615176876793,-0.13696639824168577,-0.1313441749880513,-0.004965184580075513,051600
14,HHI_Heavy_Industries,2021,Q1,건설,-0.37099505846834036,0.1279453713586628,-0.0,-0.3732219462632649,-0.016000000000000014,0.31236464808502107,-1.4173228346456694,-0.03384340077122783,-0.005511198617003332,-0.023795076787078262,-0.06422896330694149,097230
