,name,year,quarter,sector,Relative Return,자본총계 변화율,전체 주주 수 변화율,국제유가 변화율,실업률 변화율,매출액 변화율,영업이익 변화율,이익잉여금 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
21,Hyundai_E&C,2019,Q2,건설,-0.10470370741997502,-0.017750961939028143,-0.057984007469178867,-0.09107698802174014,-0.017241379310344973,-0.19118629057728875,-0.05759641482042532,-0.016660753379974746,0.0061472678011326165,0.038794246826810874,0.0014120303622121855,000720
21,Daewoo_E&C,2019,Q2,건설,-0.11603407453735243,-0.025028016485920457,-0.0583088908780649,-0.09107698802174014,-0.017241379310344973,-0.1050070323280401,0.10911902351124525,0.9640309499951016,-0.11652619406170772,0.06097220253616942,-0.024290494362390166,047040
21,KEPCO_KPS,2019,Q2,건설,0.007893155929302328,-0.03186018587075079,-0.05878266039967417,-0.09107698802174014,-0.017241379310344973,-0.350945216302726,-2.0767481031824766,-0.032164368968176094,-0.5811233320013653,0.31457612747541375,-0.09745086370471158,051600
21,HHI_Heavy_Industries,2019,Q2,건설,-0.3328856211904965,0.06923670430467599,-0.05873505288273506,-0.09107698802174014,-0.017241379310344973,-0.2017550385390421,-46.41379310344828,0.25347564391708444,0.013097485220585181,-0.015039044414951075,0.0,097230
