,name,year,quarter,sector,Relative Return,자본총계 변화율,전체 주주 수 변화율,국제유가 변화율,실업률 변화율,매출액 변화율,영업이익 변화율,이익잉여금 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
15,Hyundai_E&C,2020,Q4,건설,-0.1786277479056826,0.01644457593814308,-0.24128081605598384,-0.030879044146171264,-0.04166666666666674,-0.0170598181252839,0.7013415315818894,0.016883359446448365,0.049412340484590866,-0.02382477791262394,-0.01708878316741569,000720
15,Daewoo_E&C,2020,Q4,건설,-0.2822698579924797,-0.00481597672039924,0.5872466088824077,-0.030879044146171264,-0.04166666666666674,-0.07388189659185218,0.16001077549114517,-0.5498387524184207,0.19345576171647305,0.07130597730717847,0.5327525343520699,047040
15,KEPCO_KPS,2020,Q4,건설,-0.16825500336627136,-0.016721437547945417,-0.24702105959315168,-0.030879044146171264,-0.04166666666666674,-0.23428373533719893,0.44994361927509596,-0.016862264030213625,0.6949107442107947,-0.3776038703755604,-0.16125264627424266,051600
15,HHI_Heavy_Industries,2020,Q4,건설,0.3468212148027303,0.08648015258687791,-0.5522418513277287,-0.030879044146171264,-0.04166666666666674,0.15239869724002697,1.2343964527673366,-0.024762346199224572,-1.7910442286659376,0.3175239700518232,-0.37099505846834036,097230
