,0
K_특정 증권 등 소유 증감 수 변화율,0.18428803484830078
K_전체 주주 수 변화율,0.16713360705860508
K_특정 증권 등 소유 수 변화율,0.13767245707160616
K_전체 주식 수 변화율,0.12611286932797122
K_특정 증권 등 소유 증감 비율 변화율,0.07189389449381699
