,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,자기주식수 변화율,Label,Code
4,SKC,2023,Q4,에너지_화학,0.2118425897943526,0.0,0.08089156054237723,0.00757180156657955,-0.04347826086956519,0.0,-0.005443986359397801,-0.08879338388092485,011790
4,현대모비스,2023,Q4,경기소비재,0.017273440100927018,0.0,-0.04270924961351663,0.00757180156657955,0.1473684210526316,0.0,0.3127661070890093,-0.13460224986892455,012330
4,한화테크윈,2023,Q4,중공업,0.3273648132583421,0.0,0.02144062556814985,0.00757180156657955,-0.09722222222222221,0.0,0.0,0.18928594800086354,012450
4,현대산업,2023,Q4,건설,0.1477098837447005,0.0,-0.08002284594495024,0.00757180156657955,0.43617021276595747,0.0,0.6110520735596148,0.0010302159545788163,012630
4,에스원,2023,Q4,경기소비재,-0.09318244698881686,0.0,-0.02722513456790754,0.00757180156657955,0.02857142857142847,0.0,0.0,0.047238957968351515,012750
4,한솔케미칼,2023,Q4,에너지_화학,-0.013607867947747113,0.0,-0.15475530845941565,0.00757180156657955,-0.04166666666666663,0.0,0.0,-0.007005544018947835,014680
4,동원시스템즈,2023,Q4,에너지_화학,0.45998914414974135,0.0,0.2752672701659853,0.00757180156657955,-0.0697706676530424,0.0,0.0,-0.1250453047736141,014820
4,유니드,2023,Q4,에너지_화학,-0.12843421011933323,0.0,0.01970265542088523,0.00757180156657955,-0.20687819146469444,0.0,0.0,0.33992941788884995,014830
4,한국전력,2023,Q4,생활소비재,0.3019371400496577,-0.20815141586025976,0.006463059353800871,0.00757180156657955,-0.04479656459854475,0.0,0.0,-0.2361982952770122,015760
4,SK텔레콤,2023,Q4,커뮤니케이션서비스,-0.05261054758572337,0.0,-0.04573135919752358,0.00757180156657955,0.05019305019305009,0.0,6.656326185164981,-0.04163653217503588,017670
4,현대엘리베이,2023,Q4,중공업,-0.25861080503405154,0.0,-0.24801063648996735,0.00757180156657955,0.09027777777777768,0.0,1.8937198441996732,-0.033651021674842255,017800
4,삼성에스디에스,2023,Q4,정보기술,0.01185493249169775,0.0,0.08022886546849661,0.00757180156657955,-0.0040000000000000036,0.0,0.0,-0.04243062980629751,018260
4,한온시스템,2023,Q4,경기소비재,-0.2832009689684778,0.0,0.2368359130460429,0.00757180156657955,0.05480467255088972,0.0,0.0,-0.034667048053187474,018880
4,대교,2023,Q4,경기소비재,-0.05463245554297086,0.0,-0.06985531071882667,0.00757180156657955,0.0219780219780219,0.0,0.046481677079110995,-0.003950613797002948,019680
4,한섬,2023,Q4,경기소비재,-0.13490299181612053,0.0,0.042437819568975854,0.00757180156657955,-0.023255521377844035,0.0,0.0,-0.07203196331158042,020000
4,일진머티리얼즈,2023,Q4,정보기술,-0.12560749097490714,0.0,-0.0017532663011594618,0.00757180156657955,0.028037383177569986,0.0,0.0,0.12988259365044488,020150
4,코웨이,2023,Q4,경기소비재,-0.08419632174887393,0.0,0.019171388174748838,0.00757180156657955,0.10581598910717749,0.0,0.0,0.0958327671506026,021240
4,롯데쇼핑,2023,Q4,경기소비재,-0.20080451805087574,0.0,-0.0738266896072789,0.00757180156657955,0.06477748373384484,0.0,0.0,-0.05610878565989993,023530
4,한국단자,2023,Q4,산업재,-0.21019469644483962,0.0,-0.028675247916040036,0.00757180156657955,0.06069361775899229,0.0,0.0,-0.015590539087038785,025540
4,남해화학,2023,Q4,에너지_화학,-0.10077892217419211,0.0,0.08560427356636624,0.00757180156657955,-0.15497133027522936,0.0,0.0,-0.04856747483898476,025860
4,삼성엔지니어링,2023,Q4,건설,-0.028978541419449444,0.0,0.020942238771478383,0.00757180156657955,0.06359300476947549,0.0,0.0,-0.08839322593969445,028050
4,삼성물산,2023,Q4,경기소비재,0.3043683746304152,0.0,-0.014583031775992072,0.00757180156657955,0.08260869565217388,-0.0756891690513336,-0.05207064220043356,-0.12791300370953812,028260
