,name,year,quarter,sector,Relative Return,유동부채 변화율,영업이익 변화율,부채총계 변화율,비유동자산 변화율,매출액 변화율,Label,Code
11,한화,2022,Q1,에너지_화학,-0.015352976835334521,0.08133176098760742,-0.5715987215052467,0.046344695234941335,0.00012028165151511949,-0.37509141279713276,0.14146888500578209,000880
11,한국쉘석유,2022,Q1,에너지_화학,0.042623182591799494,0.4876828568620264,0.1399725321219365,0.46270541350104843,-0.030475069474484195,0.10241498001973448,0.046177535082498944,002960
11,태광산업,2022,Q1,에너지_화학,0.020915546732076327,-0.0018427449875035862,-0.32540960706436894,-0.0010012325272622524,-0.016441403068846894,0.030974812950307573,-0.04799590552283823,003240
11,삼성정밀화학,2022,Q1,에너지_화학,0.09203436602249784,0.38640019049545127,0.3051738690771093,0.36560668226698256,-0.013069455676948394,0.2518205709759249,-0.07625433178886362,004000
11,효성,2022,Q1,에너지_화학,0.0012464515290683646,0.8883011212644045,-0.6349697835772609,0.31999629420655995,-0.02759800051030159,-0.17886883613167726,-0.02622894125537778,004800
11,SK케미칼,2022,Q1,에너지_화학,0.06695250907717142,0.02158628807316343,-10.344201308633778,0.019323160517017435,0.0005888717501187912,0.03864173569061258,-0.031607328065656144,006120
11,대한유화,2022,Q1,에너지_화학,-0.03009590916700716,-0.10850616837598259,-0.8594750479750548,-0.03863646429061285,0.007423644846950017,0.011789464987368437,-0.06255681901992194,006650
11,국도화학,2022,Q1,에너지_화학,-0.057729820447124075,0.29896295267407025,-0.1916768694447869,0.24418243406995965,0.0768273267214854,-0.0552864467663603,0.03269435282292643,007690
11,한화케미칼,2022,Q1,에너지_화학,-0.09840064230762588,0.1663054276611775,0.24413871784974006,0.12218673348120279,0.08014861437368914,-0.014014682124821043,0.5523209740931654,009830
11,OCI,2022,Q1,에너지_화학,0.008155195614759136,0.009426148594041006,-0.04309694589804014,0.06763170419629283,0.057274384254268895,0.08777918298464105,0.29575264424722736,010060
11,S-Oil,2022,Q1,에너지_화학,0.33368463967246115,0.15368547413867373,2.408136882713284,0.14016972532085892,-0.005797702137464444,0.11960711880299302,-0.1417745728974242,010950
11,롯데케미칼,2022,Q1,에너지_화학,-0.02993692932015659,0.12536416026082597,-4.224361251713573,0.1713315964754789,0.02911095986524037,0.16381138972578513,0.021660426195996493,011170
11,금호석유,2022,Q1,에너지_화학,-0.022575143600287506,0.17265835026143694,0.2504731794181181,0.15836236778356638,0.014070660357653919,0.03455159385557027,-0.04716175801795871,011780
11,SKC,2022,Q1,에너지_화학,0.16081882157126207,0.18865083766431456,4.824116510780751,0.05478253354141138,0.07633521428291346,0.3794747787619046,0.001877816154686511,011790
11,한솔케미칼,2022,Q1,에너지_화학,0.22627750404745814,-0.2139654528255478,0.5201487835650571,-0.09631760103135001,0.025369093532094933,0.07857545146440548,-0.03313437642554728,014680
11,동원시스템즈,2022,Q1,에너지_화학,0.04496661229462112,0.049413012818317226,-0.15714883764493637,0.0274093566333391,-0.026425596829174003,0.04932012041309486,0.08766369903446392,014820
11,유니드,2022,Q1,에너지_화학,0.22456455537721942,0.19410656105555812,4.120147034559558,0.13130718450059398,0.005931546128388865,0.32879592849208605,-0.14850415840676978,014830
11,남해화학,2022,Q1,에너지_화학,0.3829893601579576,0.9604733201693381,2.9087496925589433,0.911353860654813,0.054455576695121355,0.488528003109604,-0.19611497849276588,025860
11,LG화학,2022,Q1,에너지_화학,0.15907787139326754,0.07403097465328723,0.6102988472887292,-0.003890145768273512,-0.018514109698773984,0.1958171048706694,0.3414158141459821,051910
11,휴켐스,2022,Q1,에너지_화학,0.11068047288144184,0.2908478987606766,0.8023090070263776,0.23204761085324543,-0.045825659159108856,0.21668490376473848,-0.07538744731747352,069260
11,GS,2022,Q1,에너지_화학,0.23407546546309105,0.800274692023933,19.988856214208326,0.14962955191664506,0.017625155353855337,9.395647921760391,-0.03789663624175677,078930
11,휴비스,2022,Q1,에너지_화학,0.08904498675688936,0.14080658328982,-0.9532049803461672,0.14717279455501986,0.002314015910276135,0.042140478448915886,-0.09360819131611647,079980
11,후성,2022,Q1,에너지_화학,0.07703372729030927,-0.018757617450975594,0.6152258993322464,-0.03683562887298031,-0.009169170867881271,0.14868555749575618,-0.11566837914012207,093370
11,SK이노베이션,2022,Q1,에너지_화학,-0.0204152961084699,-0.3328752578978099,1.2994975088136984,-0.07302673627041645,1.1554863151630457e-05,-0.16604941495057424,0.03610704782834237,096770
11,코오롱인더,2022,Q1,에너지_화학,0.14693863764798074,0.05413233704061948,4.216232326075355,0.08039792301143511,0.01135241056722669,-0.02827297767374659,-0.101920054495242,120110
