,name,year,quarter,sector,Relative Return,유동부채 변화율,영업이익 변화율,부채총계 변화율,비유동자산 변화율,매출액 변화율,Label,Code
31,한화,2017,Q1,에너지_화학,0.12772515656239566,-0.007729360926911455,0.14490646124823137,-0.028472411054164093,0.003759511045989594,-0.17391001909626624,0.1553771826005469,000880
31,한국쉘석유,2017,Q1,에너지_화학,-0.03216306978102413,0.9119434834229525,-0.20673713538848126,0.9184393629963068,0.0031625895275864124,0.05953096628321797,-0.023805395407978984,002960
31,태광산업,2017,Q1,에너지_화학,-0.0351402475865889,0.10062362471855146,-0.18952217780645475,0.07398170887622135,-0.005535429625324051,0.06531313365252922,0.30673286741334826,003240
31,삼성정밀화학,2017,Q1,에너지_화학,-0.009892564620785131,0.08268375343542522,0.2809108100336717,0.04192733548661698,-0.013337037015708875,0.16040944361337695,0.0636927617496209,004000
31,효성,2017,Q1,에너지_화학,0.027071761417381997,0.06709555822964908,-0.1749833504828503,0.014425375521672779,-0.010480429377901723,-0.10587190507232114,0.15547593611276173,004800
31,SK케미칼,2017,Q1,에너지_화학,-0.08134640017200577,-0.017431976191935483,3.1316778122340914,-0.045907037668394435,0.011608589970818262,-0.10685999968967341,0.0452820539171333,006120
31,대한유화,2017,Q1,에너지_화학,-0.06824642923237728,0.10017846100876437,0.10415939756955628,0.05752690908222302,0.037035791328133394,-0.0038278275966319164,0.03923803748690367,006650
31,국도화학,2017,Q1,에너지_화학,-0.0617879386622324,0.27913544945580293,0.32672539106460996,0.16656922578794742,-0.012827977541210012,0.20716509040779973,0.10416390212727641,007690
31,한화케미칼,2017,Q1,에너지_화학,-0.013991212052244816,0.02259651247324901,0.5225116067646722,-0.008574206474724733,0.001201983334891743,0.017497762716941256,0.16959835652788624,009830
31,OCI,2017,Q1,에너지_화학,-0.08296160224460156,-0.2879464422250143,0.17750486087073303,-0.13069015952092333,-0.01985610531851656,-0.002242912638893202,0.0574515231408823,010060
31,S-Oil,2017,Q1,에너지_화학,0.002789895297855692,0.17905094395959598,-0.0939171122994652,0.17112367322461153,0.03907538529098087,0.14110080908218947,0.08028063620310674,010950
31,롯데케미칼,2017,Q1,에너지_화학,-0.09312645875831035,0.13003927672924487,0.29270033243736426,0.07638230392860978,0.02558745203239776,0.16647612737199546,0.03638178402692498,011170
31,금호석유,2017,Q1,에너지_화학,-0.09685171376267539,0.0042187636926096506,1.2024783286459861,0.041883804110072864,-0.001773611562369326,0.27762604541713376,-0.05473734768954864,011780
31,SKC,2017,Q1,에너지_화학,-0.10028947875690922,0.05284947647319527,0.43765533049519,0.058713233907931484,-0.0004329303941378315,0.14559257231135003,0.2452603756268108,011790
31,한솔케미칼,2017,Q1,에너지_화학,0.04929746653186285,0.14159632953646284,0.8205875102986662,0.37529112203523973,-0.010402054886829992,0.12922838375349377,-0.13533654952092145,014680
31,동원시스템즈,2017,Q1,에너지_화학,-0.12763039513733537,-0.017551636387609593,0.8088028560011935,-0.03258319031753498,0.009136960761210844,0.032310292986523326,-0.10020757514207346,014820
31,유니드,2017,Q1,에너지_화학,0.023277379669456803,0.07463583846259492,-0.16132649502913166,0.046959632565586995,0.0365689303165444,0.018368954374486934,0.00848674192526526,014830
31,남해화학,2017,Q1,에너지_화학,0.10547295841413486,-0.012254856829294614,-2.036816903832023,-0.022772589621064876,-0.00493292234814513,-0.4284526627342504,-0.1348697119444019,025860
31,LG화학,2017,Q1,에너지_화학,-0.10419961035131921,0.194316041064585,0.4592967898213607,0.26495114656092333,0.1465071658274255,0.13745583224828062,0.19258765328568772,051910
31,휴켐스,2017,Q1,에너지_화학,-0.004768996206077472,-0.25330811314963486,0.6444378732065819,0.12152039918927993,0.07042460777938064,0.25061901495388694,-0.03989788818198102,069260
31,GS,2017,Q1,에너지_화학,0.00961403319906571,0.4398557128007885,-0.8815260674331139,0.1558784728805367,0.015616827138954514,-0.8993150341856796,0.15696626809613234,078930
31,휴비스,2017,Q1,에너지_화학,-0.06413412879612414,0.08379584367322468,463.75145961844237,0.06634523256583491,-0.002070727543976636,0.03145604863474838,0.04440642236662876,079980
31,후성,2017,Q1,에너지_화학,-0.01482954434294586,0.009183575287198709,0.3966872311758114,0.005893277490834681,0.1369527783498663,1.0870468439519314,0.3119915010323048,093370
31,SK이노베이션,2017,Q1,에너지_화학,-0.021575196265928485,2.554949056871713,-12.502408618934815,0.3913640669094727,-0.005038741620510434,2.4632322428744664,-0.028323131633851178,096770
31,코오롱인더,2017,Q1,에너지_화학,-0.034621769607500845,0.10644934756687796,-0.09272224452187527,0.031565278750195214,0.03190763016844955,-0.07197806059306755,-0.07299427959474722,120110
