접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330001086,Y,00124504,포스코인터내셔널,790,"76,030,000,000","96,000,000",-,2015-12-31,2015,Q4
20160330001086,Y,00124504,포스코인터내셔널,274,"16,601,000,000","61,000,000",-,2015-12-31,2015,Q4
20170331003834,Y,00124504,포스코인터내셔널,741,"69,157,000,000","93,000,000",-,2016-12-31,2016,Q4
20170331003834,Y,00124504,포스코인터내셔널,257,"15,088,000,000","59,000,000",-,2016-12-31,2016,Q4
20180611000449,Y,00124504,포스코인터내셔널,"1,528","118,420,000,000","78,000,000",-,2017-12-31,2017,Q4
20180611000449,Y,00124504,포스코인터내셔널,349,"19,559,000,000","56,000,000",-,2017-12-31,2017,Q4
20190401001008,Y,00124504,포스코인터내셔널,"1,569","133,166,000,000","85,000,000",-,2018-12-31,2018,Q4
20190401001008,Y,00124504,포스코인터내셔널,341,"20,996,000,000","62,000,000",-,2018-12-31,2018,Q4
20200330002757,Y,00124504,포스코인터내셔널,"1,619","142,952,000,000","88,000,000",-,2019-12-31,2019,Q4
20200330002757,Y,00124504,포스코인터내셔널,354,"22,218,000,000","63,000,000",-,2019-12-31,2019,Q4
20210305000796,Y,00124504,포스코인터내셔널,922,"104,092,000,000","123,000,000",-,2020-12-31,2020,Q4
20210305000796,Y,00124504,포스코인터내셔널,349,"24,619,000,000","71,000,000",-,2020-12-31,2020,Q4
20220311001166,Y,00124504,포스코인터내셔널,902,"97,783,000,000","114,000,000",-,2021-12-31,2021,Q4
20220311001166,Y,00124504,포스코인터내셔널,362,"25,591,000,000","75,000,000",-,2021-12-31,2021,Q4
20230310000736,Y,00124504,포스코인터내셔널,874,"111,491,000,000","134,000,000",-,2022-12-31,2022,Q4
20230310000736,Y,00124504,포스코인터내셔널,346,"29,803,000,000","89,000,000",-,2022-12-31,2022,Q4
20240329001908,Y,00124504,포스코인터내셔널,"1,278","171,227,000,000","142,000,000",-,2023-12-31,2023,Q4
20240329001908,Y,00124504,포스코인터내셔널,423,"37,871,000,000","94,000,000",-,2023-12-31,2023,Q4
20250314001718,Y,00124504,포스코인터내셔널,"1,318","185,025,000,000","148,000,000",-,2024-12-31,2024,Q4
20250314001718,Y,00124504,포스코인터내셔널,425,"41,705,000,000","102,000,000",-,2024-12-31,2024,Q4
