접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330000717,Y,00150244,하이트진로,"1,511","120,792,758,900","79,942,263",-,2015-12-31,2015,Q4
20160330000717,Y,00150244,하이트진로,221,"11,339,724,897","51,310,972",-,2015-12-31,2015,Q4
20160330000717,Y,00150244,하이트진로,"1,169","92,023,988,396","78,720,264",-,2015-12-31,2015,Q4
20160330000717,Y,00150244,하이트진로,417,"22,815,662,240","54,713,818",-,2015-12-31,2015,Q4
20210210001197,Y,00150244,하이트진로,"1,507","123,030,454,120","81,639,319",-,2016-12-31,2016,Q4
20210210001197,Y,00150244,하이트진로,220,"12,274,754,205","55,794,337",-,2016-12-31,2016,Q4
20210210001197,Y,00150244,하이트진로,"1,183","100,513,822,905","84,965,193",-,2016-12-31,2016,Q4
20210210001197,Y,00150244,하이트진로,429,"25,721,732,923","59,957,419",-,2016-12-31,2016,Q4
20210210001210,Y,00150244,하이트진로,"1,354","120,610,332,050","89,077,055",-,2017-12-31,2017,Q4
20210210001210,Y,00150244,하이트진로,185,"11,403,921,282","61,642,818",-,2017-12-31,2017,Q4
20210210001210,Y,00150244,하이트진로,"1,054","98,144,161,945","93,115,903",-,2017-12-31,2017,Q4
20210210001210,Y,00150244,하이트진로,396,"26,178,376,783","66,107,012",-,2017-12-31,2017,Q4
20210210001227,Y,00150244,하이트진로,"1,389","124,876,689,974","89,904,024",-,2018-12-31,2018,Q4
20210210001227,Y,00150244,하이트진로,178,"11,365,242,257","63,849,676",-,2018-12-31,2018,Q4
20210210001227,Y,00150244,하이트진로,"1,102","104,179,639,329","94,536,878",-,2018-12-31,2018,Q4
20210210001227,Y,00150244,하이트진로,414,"28,564,271,878","68,995,826",-,2018-12-31,2018,Q4
20200330002059,Y,00150244,하이트진로,"1,383","141,228,218,004","102,117,294",-,2019-12-31,2019,Q4
20200330002059,Y,00150244,하이트진로,172,"12,250,540,685","71,224,074",-,2019-12-31,2019,Q4
20200330002059,Y,00150244,하이트진로,"1,106","111,544,592,467","100,854,062",-,2019-12-31,2019,Q4
20200330002059,Y,00150244,하이트진로,410,"29,742,197,458","72,541,945",-,2019-12-31,2019,Q4
20210318000644,Y,00150244,하이트진로,"1,471","150,459,883,189","102,284,081",-,2020-12-31,2020,Q4
20210318000644,Y,00150244,하이트진로,175,"12,978,860,877","74,164,919",-,2020-12-31,2020,Q4
20210318000644,Y,00150244,하이트진로,"1,095","118,228,305,674","107,971,055",-,2020-12-31,2020,Q4
20210318000644,Y,00150244,하이트진로,411,"32,667,923,707","79,483,999",-,2020-12-31,2020,Q4
20220317000772,Y,00150244,하이트진로,"1,479","160,423,429,561","107,479,548",-,2021-12-31,2021,Q4
20220317000772,Y,00150244,하이트진로,167,"13,118,876,959","79,956,887",-,2021-12-31,2021,Q4
20220317000772,Y,00150244,하이트진로,"1,091","119,742,221,202","109,207,521",-,2021-12-31,2021,Q4
20220317000772,Y,00150244,하이트진로,404,"33,277,062,137","84,156,330",-,2021-12-31,2021,Q4
20230316001349,Y,00150244,하이트진로,"1,428","168,372,741,381","115,134,461",-,2022-12-31,2022,Q4
20230316001349,Y,00150244,하이트진로,153,"13,802,917,710","88,497,835",-,2022-12-31,2022,Q4
20230316001349,Y,00150244,하이트진로,"1,088","125,378,826,361","113,608,796",-,2022-12-31,2022,Q4
20230316001349,Y,00150244,하이트진로,408,"34,823,600,342","88,778,224",-,2022-12-31,2022,Q4
20240314000553,Y,00150244,하이트진로,"1,423","172,602,376,747","121,962,567",-,2023-12-31,2023,Q4
20240314000553,Y,00150244,하이트진로,149,"14,078,923,454","93,323,682",-,2023-12-31,2023,Q4
20240314000553,Y,00150244,하이트진로,"1,091","123,821,895,488","114,246,999",-,2023-12-31,2023,Q4
20240314000553,Y,00150244,하이트진로,403,"34,431,019,367","89,425,699",-,2023-12-31,2023,Q4
20250320000493,Y,00150244,하이트진로,"1,392","175,205,612,471","125,428,153",-,2024-12-31,2024,Q4
20250320000493,Y,00150244,하이트진로,149,"14,707,745,127","97,834,328",-,2024-12-31,2024,Q4
20250320000493,Y,00150244,하이트진로,"1,098","125,354,240,045","116,544,045",-,2024-12-31,2024,Q4
20250320000493,Y,00150244,하이트진로,398,"35,199,460,605","92,524,137",-,2024-12-31,2024,Q4
