접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160516002683,Y,00126566,한화에어로스페이스,"2,734","236,005,000,000","91,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,201,"10,312,000,000","61,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,764,"61,310,000,000","83,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,127,"7,914,000,000","63,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,474,"40,850,000,000","86,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,39,"2,057,000,000","57,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,49,"10,160,000,000","89,000,000",-,2015-12-31,2015,Q4
20160516002683,Y,00126566,한화에어로스페이스,19,"1,647,000,000","69,000,000",-,2015-12-31,2015,Q4
20170331003924,Y,00126566,한화에어로스페이스,"2,765","268,412,000,000","93,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,174,"12,228,000,000","54,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,732,"71,450,000,000","92,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,121,"8,195,000,000","62,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,452,"41,084,000,000","89,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,34,"2,032,000,000","57,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,40,"4,398,000,000","92,000,000",-,2016-12-31,2016,Q4
20170331003924,Y,00126566,한화에어로스페이스,16,"1,216,000,000","68,000,000",-,2016-12-31,2016,Q4
20180725000277,Y,00126566,한화에어로스페이스,"1,561","138,644,000,000","85,000,000",-,2017-12-31,2017,Q4
20180725000277,Y,00126566,한화에어로스페이스,106,"5,936,000,000","46,000,000",-,2017-12-31,2017,Q4
20180725000277,Y,00126566,한화에어로스페이스,722,"61,088,000,000","79,000,000",-,2017-12-31,2017,Q4
20180725000277,Y,00126566,한화에어로스페이스,124,"7,357,000,000","55,000,000",-,2017-12-31,2017,Q4
20180725000277,Y,00126566,한화에어로스페이스,35,"3,182,000,000","88,000,000",-,2017-12-31,2017,Q4
20180725000277,Y,00126566,한화에어로스페이스,11,"851,000,000","71,000,000",-,2017-12-31,2017,Q4
20190329003444,Y,00126566,한화에어로스페이스,"1,475","137,881,000,000","92,000,000",-,2018-12-31,2018,Q4
20190329003444,Y,00126566,한화에어로스페이스,89,"5,867,000,000","39,000,000",-,2018-12-31,2018,Q4
20190329003444,Y,00126566,한화에어로스페이스,-,"18,706,000,000","26,000,000",-,2018-12-31,2018,Q4
20190329003444,Y,00126566,한화에어로스페이스,-,"2,227,000,000","16,000,000",-,2018-12-31,2018,Q4
20200330004485,Y,00126566,한화에어로스페이스,"1,917","163,266,000,000","86,000,000",-,2019-12-31,2019,Q4
20200330004485,Y,00126566,한화에어로스페이스,119,"7,155,000,000","60,000,000",-,2019-12-31,2019,Q4
20210319000790,Y,00126566,한화에어로스페이스,"1,894","151,699,000,000","80,000,000",-,2020-12-31,2020,Q4
20210319000790,Y,00126566,한화에어로스페이스,118,"6,792,000,000","58,000,000",-,2020-12-31,2020,Q4
20220812000030,Y,00126566,한화에어로스페이스,"1,842","149,333,000,000","81,000,000",-,2021-12-31,2021,Q4
20220812000030,Y,00126566,한화에어로스페이스,111,"6,675,000,000","60,000,000",-,2021-12-31,2021,Q4
20230321001337,Y,00126566,한화에어로스페이스,"1,843","176,837,000,000","96,000,000",-,2022-12-31,2022,Q4
20230321001337,Y,00126566,한화에어로스페이스,123,"8,765,000,000","71,000,000",-,2022-12-31,2022,Q4
20230321001337,Y,00126566,한화에어로스페이스,"1,594","180,870,000,000","113,000,000",-,2022-12-31,2022,Q4
20230321001337,Y,00126566,한화에어로스페이스,130,"10,368,000,000","80,000,000",-,2022-12-31,2022,Q4
20240329000902,Y,00126566,한화에어로스페이스,"1,939","179,357,000,000","92,000,000",-,2023-12-31,2023,Q4
20240329000902,Y,00126566,한화에어로스페이스,163,"10,798,000,000","66,000,000",-,2023-12-31,2023,Q4
20240329000902,Y,00126566,한화에어로스페이스,"4,359","400,204,000,000","92,000,000",-,2023-12-31,2023,Q4
20240329000902,Y,00126566,한화에어로스페이스,355,"26,637,000,000","75,000,000",-,2023-12-31,2023,Q4
20250317000990,Y,00126566,한화에어로스페이스,"2,118","265,836,000,000","126,000,000",-,2024-12-31,2024,Q4
20250317000990,Y,00126566,한화에어로스페이스,211,"18,761,000,000","89,000,000",-,2024-12-31,2024,Q4
20250317000990,Y,00126566,한화에어로스페이스,"4,901","576,876,000,000","118,000,000",-,2024-12-31,2024,Q4
20250317000990,Y,00126566,한화에어로스페이스,429,"41,237,000,000","96,000,000",-,2024-12-31,2024,Q4
