접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160516003598,Y,00131832,SK디스커버리,86,-,-,-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,48,-,-,-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,526,-,-,-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,71,-,-,-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,725,-,-,-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,221,-,-,-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,"1,337","88,250,000,000","66,000,000",-,2015-12-31,2015,Q4
20160516003598,Y,00131832,SK디스커버리,340,"15,701,000,000","46,000,000",-,2015-12-31,2015,Q4
20170331005070,Y,00131832,SK디스커버리,103,-,-,-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,56,-,-,-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,526,-,-,-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,73,-,-,-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,710,-,-,-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,226,-,-,-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,"1,339","92,090,000,000","69,000,000",-,2016-12-31,2016,Q4
20170331005070,Y,00131832,SK디스커버리,355,"16,646,000,000","47,000,000",-,2016-12-31,2016,Q4
20180704000549,Y,00131832,SK디스커버리,13,"127,000,000","10,000,000",-,2017-12-31,2017,Q4
20180704000549,Y,00131832,SK디스커버리,5,"45,000,000","9,000,000",-,2017-12-31,2017,Q4
20190401003286,Y,00131832,SK디스커버리,19,"1,230,000,000","65,000,000",-,2018-12-31,2018,Q4
20190401003286,Y,00131832,SK디스커버리,7,"354,000,000","51,000,000",-,2018-12-31,2018,Q4
20200330004480,Y,00131832,SK디스커버리,20,"1,753,000,000","88,000,000",-,2019-12-31,2019,Q4
20200330004480,Y,00131832,SK디스커버리,9,"513,000,000","57,000,000",-,2019-12-31,2019,Q4
20210323000907,Y,00131832,SK디스커버리,27,"2,584,000,000","96,000,000",-,2020-12-31,2020,Q4
20210323000907,Y,00131832,SK디스커버리,7,"577,000,000","82,000,000",-,2020-12-31,2020,Q4
20220322000926,Y,00131832,SK디스커버리,34,"3,595,000,000","106,000,000",-,2021-12-31,2021,Q4
20220322000926,Y,00131832,SK디스커버리,9,"698,000,000","78,000,000",-,2021-12-31,2021,Q4
20230321001269,Y,00131832,SK디스커버리,52,"5,501,000,000","132,000,000",-,2022-12-31,2022,Q4
20230321001269,Y,00131832,SK디스커버리,15,"933,000,000","87,000,000",-,2022-12-31,2022,Q4
20240320001824,Y,00131832,SK디스커버리,45,"5,126,000,000","112,000,000",-,2023-12-31,2023,Q4
20240320001824,Y,00131832,SK디스커버리,19,"1,430,000,000","80,000,000",-,2023-12-31,2023,Q4
20250318001277,Y,00131832,SK디스커버리,53,"5,464,000,000","116,000,000",-,2024-12-31,2024,Q4
20250318001277,Y,00131832,SK디스커버리,19,"1,842,000,000","91,000,000",-,2024-12-31,2024,Q4
