접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330001901,Y,00133858,세방전지,341,"25,131,576,000","73,699,000",-,2015-12-31,2015,Q4
20160330001901,Y,00133858,세방전지,56,"2,055,438,000","36,704,000",-,2015-12-31,2015,Q4
20160330001901,Y,00133858,세방전지,518,"49,240,841,000","95,059,000",-,2015-12-31,2015,Q4
20170331002975,Y,00133858,세방전지,347,"25,082,729,000","72,285,000",-,2016-12-31,2016,Q4
20170331002975,Y,00133858,세방전지,63,"2,424,636,000","38,486,000",-,2016-12-31,2016,Q4
20170331002975,Y,00133858,세방전지,511,"49,569,489,000","97,005,000",-,2016-12-31,2016,Q4
20180402003163,Y,00133858,세방전지,356,"28,011,022,000","78,682,000",-,2017-12-31,2017,Q4
20180402003163,Y,00133858,세방전지,59,"2,776,149,000","47,053,000",-,2017-12-31,2017,Q4
20180402003163,Y,00133858,세방전지,503,"52,867,591,000","105,104,000",-,2017-12-31,2017,Q4
20190401001699,Y,00133858,세방전지,367,"28,505,992,000","77,673,000",-,2018-12-31,2018,Q4
20190401001699,Y,00133858,세방전지,60,"2,900,758,000","48,346,000",-,2018-12-31,2018,Q4
20190401001699,Y,00133858,세방전지,640,"53,458,998,000","83,529,000",-,2018-12-31,2018,Q4
20200330002420,Y,00133858,세방전지,345,"28,118,486,000","81,503,000",-,2019-12-31,2019,Q4
20200330002420,Y,00133858,세방전지,61,"3,047,982,000","49,967,000",-,2019-12-31,2019,Q4
20200330002420,Y,00133858,세방전지,668,"59,560,043,000","89,162,000",-,2019-12-31,2019,Q4
20210316001173,Y,00133858,세방전지,343,"28,660,210,000","83,557,000",-,2020-12-31,2020,Q4
20210316001173,Y,00133858,세방전지,59,"3,296,323,000","55,870,000",-,2020-12-31,2020,Q4
20210316001173,Y,00133858,세방전지,652,"57,188,195,000","87,712,000",-,2020-12-31,2020,Q4
20220315000920,Y,00133858,세방전지,346,"28,044,378,000","81,053,000",-,2021-12-31,2021,Q4
20220315000920,Y,00133858,세방전지,55,"3,102,146,000","56,402,000",-,2021-12-31,2021,Q4
20220315000920,Y,00133858,세방전지,736,"66,256,651,000","90,022,000",-,2021-12-31,2021,Q4
20230308000717,Y,00133858,세방전지,355,"28,377,824,000","79,937,000",-,2022-12-31,2022,Q4
20230308000717,Y,00133858,세방전지,51,"3,076,085,000","60,315,000",-,2022-12-31,2022,Q4
20230308000717,Y,00133858,세방전지,733,"64,237,357,000","87,636,000",-,2022-12-31,2022,Q4
20240313000935,Y,00133858,세방전지,387,"32,832,618,000","84,839,000",-,2023-12-31,2023,Q4
20240313000935,Y,00133858,세방전지,57,"3,603,543,000","63,220,000",-,2023-12-31,2023,Q4
20240313000935,Y,00133858,세방전지,759,"71,629,115,000","94,373,000",-,2023-12-31,2023,Q4
20250312000986,Y,00133858,세방전지,408,"38,546,036,000","94,468,000",-,2024-12-31,2024,Q4
20250312000986,Y,00133858,세방전지,64,"4,315,729,000","67,433,000",-,2024-12-31,2024,Q4
20250312000986,Y,00133858,세방전지,823,"83,314,207,000","101,232,000",-,2024-12-31,2024,Q4
