접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003767,Y,00344287,HD현대인프라코어,"1,190","104,259,000,000","76,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,59,"4,654,000,000","50,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,"1,080","109,737,000,000","69,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,51,"6,254,000,000","52,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,860,"78,538,000,000","72,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,19,"2,371,000,000","47,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,686,"74,304,000,000","82,000,000",-,2015-12-31,2015,Q4
20160330003767,Y,00344287,HD현대인프라코어,96,"8,949,000,000","56,000,000",-,2015-12-31,2015,Q4
20170331004778,Y,00344287,HD현대인프라코어,961,"67,944,000,000","70,000,000",-,2016-12-31,2016,Q4
20170331004778,Y,00344287,HD현대인프라코어,50,"2,251,000,000","45,000,000",-,2016-12-31,2016,Q4
20170331004778,Y,00344287,HD현대인프라코어,824,"54,374,000,000","64,000,000",-,2016-12-31,2016,Q4
20170331004778,Y,00344287,HD현대인프라코어,19,"785,000,000","40,000,000",-,2016-12-31,2016,Q4
20170331004778,Y,00344287,HD현대인프라코어,572,"48,522,000,000","83,000,000",-,2016-12-31,2016,Q4
20170331004778,Y,00344287,HD현대인프라코어,86,"4,599,000,000","53,000,000",-,2016-12-31,2016,Q4
20180329001146,Y,00344287,HD현대인프라코어,977,"78,793,000,000","80,000,000",-,2017-12-31,2017,Q4
20180329001146,Y,00344287,HD현대인프라코어,66,"2,966,000,000","51,000,000",-,2017-12-31,2017,Q4
20180329001146,Y,00344287,HD현대인프라코어,810,"60,988,000,000","75,000,000",-,2017-12-31,2017,Q4
20180329001146,Y,00344287,HD현대인프라코어,21,"988,000,000","51,000,000",-,2017-12-31,2017,Q4
20180329001146,Y,00344287,HD현대인프라코어,585,"51,745,000,000","91,000,000",-,2017-12-31,2017,Q4
20180329001146,Y,00344287,HD현대인프라코어,106,"5,354,000,000","58,000,000",-,2017-12-31,2017,Q4
20190329003895,Y,00344287,HD현대인프라코어,"1,023","87,067,000,000","87,000,000",-,2018-12-31,2018,Q4
20190329003895,Y,00344287,HD현대인프라코어,81,"4,016,000,000","54,000,000",-,2018-12-31,2018,Q4
20190329003895,Y,00344287,HD현대인프라코어,847,"71,109,000,000","86,000,000",-,2018-12-31,2018,Q4
20190329003895,Y,00344287,HD현대인프라코어,30,"1,176,000,000","45,000,000",-,2018-12-31,2018,Q4
20190329003895,Y,00344287,HD현대인프라코어,595,"57,189,000,000","102,000,000",-,2018-12-31,2018,Q4
20190329003895,Y,00344287,HD현대인프라코어,130,"6,858,000,000","59,000,000",-,2018-12-31,2018,Q4
20200330004246,Y,00344287,HD현대인프라코어,988,"87,556,000,000","89,000,000",-,2019-12-31,2019,Q4
20200330004246,Y,00344287,HD현대인프라코어,79,"4,551,000,000","58,000,000",-,2019-12-31,2019,Q4
20200330004246,Y,00344287,HD현대인프라코어,885,"77,445,000,000","88,000,000",-,2019-12-31,2019,Q4
20200330004246,Y,00344287,HD현대인프라코어,33,"1,495,000,000","46,000,000",-,2019-12-31,2019,Q4
20200330004246,Y,00344287,HD현대인프라코어,723,"70,900,000,000","103,000,000",-,2019-12-31,2019,Q4
20200330004246,Y,00344287,HD현대인프라코어,140,"8,362,000,000","60,000,000",-,2019-12-31,2019,Q4
20210317001247,Y,00344287,HD현대인프라코어,979,"85,484,000,000","87,000,000",-,2020-12-31,2020,Q4
20210317001247,Y,00344287,HD현대인프라코어,81,"4,696,000,000","58,000,000",-,2020-12-31,2020,Q4
20210317001247,Y,00344287,HD현대인프라코어,854,"74,913,000,000","87,000,000",-,2020-12-31,2020,Q4
20210317001247,Y,00344287,HD현대인프라코어,34,"1,730,000,000","50,000,000",-,2020-12-31,2020,Q4
20210317001247,Y,00344287,HD현대인프라코어,706,"65,534,000,000","93,000,000",-,2020-12-31,2020,Q4
20210317001247,Y,00344287,HD현대인프라코어,125,"7,797,000,000","61,000,000",-,2020-12-31,2020,Q4
20220311001112,Y,00344287,HD현대인프라코어,"1,072","102,589,000,000","96,000,000",-,2021-12-31,2021,Q4
20220311001112,Y,00344287,HD현대인프라코어,88,"5,577,000,000","63,000,000",-,2021-12-31,2021,Q4
20220311001112,Y,00344287,HD현대인프라코어,922,"84,097,000,000","91,000,000",-,2021-12-31,2021,Q4
20220311001112,Y,00344287,HD현대인프라코어,29,"1,740,000,000","60,000,000",-,2021-12-31,2021,Q4
20220311001112,Y,00344287,HD현대인프라코어,610,"67,584,000,000","111,000,000",-,2021-12-31,2021,Q4
20220311001112,Y,00344287,HD현대인프라코어,111,"8,525,000,000","77,000,000",-,2021-12-31,2021,Q4
20230317000838,Y,00344287,HD현대인프라코어,"1,092","102,237,000,000","94,000,000",-,2022-12-31,2022,Q4
20230317000838,Y,00344287,HD현대인프라코어,94,"6,092,000,000","65,000,000",-,2022-12-31,2022,Q4
20230317000838,Y,00344287,HD현대인프라코어,975,"89,219,000,000","92,000,000",-,2022-12-31,2022,Q4
20230317000838,Y,00344287,HD현대인프라코어,26,"1,602,000,000","62,000,000",-,2022-12-31,2022,Q4
20230317000838,Y,00344287,HD현대인프라코어,539,"64,881,000,000","120,000,000",-,2022-12-31,2022,Q4
20230317000838,Y,00344287,HD현대인프라코어,89,"7,121,000,000","80,000,000",-,2022-12-31,2022,Q4
20240328001028,Y,00344287,HD현대인프라코어,"1,064","106,947,000,000","101,000,000",-,2023-12-31,2023,Q4
20240328001028,Y,00344287,HD현대인프라코어,110,"7,721,000,000","70,000,000",-,2023-12-31,2023,Q4
20240328001028,Y,00344287,HD현대인프라코어,984,"94,334,000,000","96,000,000",-,2023-12-31,2023,Q4
20240328001028,Y,00344287,HD현대인프라코어,29,"1,933,000,000","67,000,000",-,2023-12-31,2023,Q4
20240328001028,Y,00344287,HD현대인프라코어,480,"51,430,000,000","107,000,000",-,2023-12-31,2023,Q4
20240328001028,Y,00344287,HD현대인프라코어,80,"5,438,000,000","68,000,000",-,2023-12-31,2023,Q4
20250317000883,Y,00344287,HD현대인프라코어,"1,018","101,294,000,000","114,000,000",-,2024-12-31,2024,Q4
20250317000883,Y,00344287,HD현대인프라코어,119,"8,192,000,000","79,000,000",-,2024-12-31,2024,Q4
20250317000883,Y,00344287,HD현대인프라코어,959,"108,407,000,000","111,000,000",-,2024-12-31,2024,Q4
20250317000883,Y,00344287,HD현대인프라코어,32,"2,337,000,000","72,000,000",-,2024-12-31,2024,Q4
20250317000883,Y,00344287,HD현대인프라코어,333,"71,970,000,000","117,000,000",-,2024-12-31,2024,Q4
20250317000883,Y,00344287,HD현대인프라코어,36,"6,986,000,000","77,000,000",-,2024-12-31,2024,Q4
