code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
60980,한라홀딩스,경기소비재,2015,Q4,2016-03-30,"285,873,792,711","1,098,016,557,244","1,383,890,349,955","329,739,775,068","232,752,316,657","562,492,091,725","579,742,966,912","821,398,258,230",268757422994,31362865415,11945206759,10219524084,,
60980,한라홀딩스,경기소비재,2016,Q1,2016-05-16,"221,361,272,624","1,309,821,382,016","1,531,182,654,640","368,096,107,078","333,148,560,244","701,244,667,322","585,786,285,715","829,937,987,318",147639795513,26029418524,22294331735,18846224403,,
60980,한라홀딩스,경기소비재,2016,Q2,2016-08-16,"225,278,737,572","1,260,586,309,495","1,485,865,047,067","279,426,605,774","333,653,587,474","613,080,193,248","589,983,681,194","872,784,853,819",141482399408,9961165967,5742128292,4197395479,,
60980,한라홀딩스,경기소비재,2016,Q3,2016-11-14,"221,049,669,085","1,244,694,515,780","1,465,744,184,865","322,357,463,169","290,610,605,372","612,968,068,541","592,695,421,560","852,776,116,324",144670623528,8290351470,2625587975,2711740366,,
60980,한라홀딩스,경기소비재,2016,Q4,2017-03-31,"220,048,846,287","1,228,877,839,381","1,448,926,685,668","256,706,205,506","358,127,376,206","614,833,581,712","551,411,025,676","834,093,103,956",184255054489,42872942126,41559967756,35248604145,,
60980,한라홀딩스,경기소비재,2017,Q1,2017-05-15,"254,828,236,334","1,185,490,613,650","1,459,822,580,698","400,567,650,976","233,928,362,003","634,496,012,979","556,570,620,956","825,326,567,719",169307952523,27735193710,19545010484,17812197527,,
60980,한라홀딩스,경기소비재,2017,Q2,2017-08-14,"308,225,489,473","1,232,451,983,404","1,540,677,472,877","420,158,516,613","199,619,957,041","619,778,473,654","641,230,529,629","920,898,999,223",174136497489,23103796037,97650558254,71735059620,,
60980,한라홀딩스,경기소비재,2017,Q3,2017-11-14,"329,242,056,859","1,226,453,983,589","1,555,696,040,448","393,353,634,393","243,818,481,040","637,172,115,433","634,061,281,449","918,523,925,015",149401534528,-8808098426,-12267760226,-9054090246,"55,086,180,000",
60980,한라홀딩스,경기소비재,2017,Q4,2018-04-02,"320,029,935,819","1,227,580,309,688","1,547,610,245,507","427,186,656,598","210,896,711,733","638,083,368,331","643,113,107,324","909,526,877,176",165003462955,16122576226,8020622291,6431053841,"55,086,180,000",
60980,한라홀딩스,경기소비재,2018,Q1,2018-05-15,"317,682,500,960","1,158,460,485,755","1,476,142,986,715","314,955,802,451","295,249,187,459","610,204,989,910","598,128,254,806","865,937,996,805",178216533839,27190315534,21941732454,17193926894,"55,086,180,000",
60980,한라홀딩스,경기소비재,2018,Q2,2018-08-14,"278,281,980,850","1,178,977,315,578","1,457,259,296,428","202,353,624,583","361,563,723,562","563,917,348,145","620,541,651,285","893,341,948,283",181685953073,21363206284,25414054059,21901654174,"55,086,180,000",
60980,한라홀딩스,경기소비재,2018,Q3,2018-11-14,"283,754,650,489","1,165,860,106,611","1,449,614,757,100","213,622,585,483","362,823,128,167","576,445,713,650","611,082,489,071","873,169,043,450",176973539042,16869020572,-5125947691,-8046172603,"55,086,180,000",
60980,한라홀딩스,경기소비재,2018,Q4,2019-04-01,"285,440,345,767","1,119,152,096,615","1,404,592,442,382","208,020,561,456","361,754,503,093","569,775,064,549","584,948,189,238","834,817,377,833",139758608661,-13863641978,-22740124939,-22680324425,"55,086,180,000",
60980,한라홀딩스,경기소비재,2019,Q1,2019-05-15,"263,757,283,304","1,162,460,228,211","1,426,217,511,515","210,252,073,006","382,299,087,187","592,551,160,193","561,733,064,310","833,666,351,322",154386179087,18899796954,17499706409,14096156396,"55,086,180,000",
60980,한라홀딩스,경기소비재,2019,Q2,2019-08-14,"251,284,499,169","1,162,833,937,426","1,414,118,436,595","187,995,078,399","387,265,567,692","575,260,646,091","565,784,930,735","838,857,790,504",149066318586,8228054124,5473016413,4276887402,"55,086,180,000",
60980,한라홀딩스,경기소비재,2019,Q3,2019-11-14,"301,059,917,441","1,182,783,135,996","1,483,843,053,437","225,387,498,770","400,154,541,179","625,542,039,949","583,041,129,188","858,301,013,488",161796244882,23133374804,20089847651,17132266583,"55,086,180,000",
60980,한라홀딩스,경기소비재,2019,Q4,2020-03-30,"252,611,806,838","1,171,273,343,300","1,423,885,150,138","246,984,218,050","328,002,471,747","574,986,689,797","582,794,935,886","848,898,460,341",155354531488,15268601767,513569831,-1125461598,"55,086,180,000",
60980,한라홀딩스,경기소비재,2020,Q1,2020-05-15,"326,893,527,674","1,186,000,074,976","1,512,893,602,650","451,085,202,902","209,963,597,506","661,048,800,408","582,138,857,011","851,844,802,242",149678411489,23291318594,22767051875,21554702267,"55,086,180,000",
60980,한라홀딩스,경기소비재,2020,Q2,2020-08-14,"280,727,195,825","1,194,027,846,535","1,474,755,042,360","480,861,004,842","167,183,544,469","648,044,549,311","563,193,561,014","826,710,493,049",85381977220,-18044436606,-25638099421,-18395464540,"55,086,180,000",
60980,한라홀딩스,경기소비재,2020,Q3,2020-11-16,"352,998,698,362","1,214,396,130,966","1,567,394,829,328","454,167,296,557","266,941,057,767","721,108,354,324","585,438,366,299","846,286,475,004",154728749205,39777744643,23112612729,21411863416,"55,086,180,000",
