code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
18880,한온시스템,경기소비재,2015,Q4,2016-03-30,"777,060,219,117","1,563,043,245,687","2,340,103,464,804","721,231,543,874","29,569,094,314","750,800,638,188","1,322,499,632,431","1,589,302,826,616",2273904955757,48610853916,162106507741,133578096331,,
18880,한온시스템,경기소비재,2016,Q1,2016-05-16,"881,409,202,183","1,564,677,030,774","2,446,086,232,957","550,866,104,102","344,545,830,725","895,411,934,827","1,280,783,985,974","1,550,674,298,130",570595609339,40258142090,76773555305,61876100765,,
18880,한온시스템,경기소비재,2016,Q2,2016-08-16,"890,400,232,916","1,568,056,309,185","2,458,456,542,101","510,587,392,710","398,114,347,531","908,701,740,241","1,277,900,525,348","1,549,754,801,860",589040601068,-4075127296,26124279740,24655621851,,
18880,한온시스템,경기소비재,2016,Q3,2016-11-14,"906,073,844,493","1,582,363,697,013","2,488,437,541,506","480,972,974,816","349,918,549,739","830,891,524,555","1,333,185,532,966","1,657,546,016,951",522541378804,40048608854,94891040870,81951072427,,
18880,한온시스템,경기소비재,2016,Q4,2017-03-31,"865,459,820,042","1,692,336,648,578","2,557,796,468,620","628,376,318,764","342,073,350,753","970,449,669,517","1,336,230,467,219","1,587,346,799,103",632477845737,11777206753,40089583628,27218067607,,
18880,한온시스템,경기소비재,2017,Q1,2017-05-15,"1,101,459,586,649","1,717,558,226,041","2,819,017,812,690","556,582,598,299","629,099,998,570","1,185,682,596,869","1,303,352,586,600","1,633,335,215,821",617827235761,31623994327,8668818403,7157119381,,
18880,한온시스템,경기소비재,2017,Q2,2017-08-14,"1,082,587,704,445","1,707,628,497,434","2,790,216,201,879","482,678,469,860","635,129,673,781","1,117,808,143,641","1,383,183,654,449","1,672,408,058,238",666717972025,80073273681,147389564069,119722997835,,
18880,한온시스템,경기소비재,2017,Q3,2017-11-14,"1,056,097,696,539","1,703,517,686,340","2,759,615,382,879","453,966,485,192","650,949,481,226","1,104,915,966,418","1,384,280,540,566","1,654,699,416,461",620974342012,46511004190,46885492399,41343528798,"53,380,000,000",
18880,한온시스템,경기소비재,2017,Q4,2018-03-30,"1,113,428,447,551","1,766,017,797,330","2,879,446,244,881","523,321,391,003","627,764,807,114","1,151,086,198,117","1,413,409,391,685","1,728,360,046,764",543218746242,45910247157,67907676162,58982283507,"53,380,000,000",
18880,한온시스템,경기소비재,2018,Q1,2018-05-15,"1,104,240,154,774","1,787,659,436,156","2,891,899,590,930","708,221,759,534","478,103,180,694","1,186,324,940,228","1,401,134,392,617","1,705,574,650,702",593289819340,41690991728,39375224775,31151386853,"53,380,000,000",
18880,한온시스템,경기소비재,2018,Q2,2018-08-14,"1,012,361,975,505","1,798,477,678,109","2,810,839,653,614","639,078,329,991","482,079,028,227","1,121,157,358,218","1,406,402,813,787","1,689,682,295,396",677746955027,44730638311,58602652571,49119389024,"53,380,000,000",
