code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
28260,삼성물산,경기소비재,2015,Q4,2016-03-30,"9,497,079,180,668","24,580,993,930,112","34,157,943,261,452","10,834,230,192,790","7,025,850,492,080","17,860,080,684,870","4,872,957,398,085","16,297,862,576,582",8885125467394,-209029561405,2350033967808,2361440636671,,
28260,삼성물산,경기소비재,2016,Q1,2016-05-16,"8,798,759,190,398","24,149,753,607,351","32,977,048,389,221","11,048,235,759,457","6,385,516,967,673","17,433,752,727,130","4,540,589,986,484","15,543,295,662,091",4559672268780,-406055444239,-303654806890,-248474388051,,
28260,삼성물산,경기소비재,2016,Q2,2016-08-16,"9,267,276,410,927","23,564,187,098,527","32,863,010,161,404","11,016,504,513,263","6,392,677,642,353","17,409,182,155,616","4,715,051,034,528","15,453,828,005,788",5030377623376,118568624502,267804643543,174461048044,,
28260,삼성물산,경기소비재,2016,Q3,2016-11-14,"8,194,531,395,431","24,782,537,425,708","33,008,615,473,089","9,389,508,825,884","6,930,353,621,773","16,319,862,447,657","5,044,576,948,170","16,688,753,025,432",4734877475987,181401872682,460790295192,329525913642,,
28260,삼성물산,경기소비재,2016,Q4,2017-03-31,"9,473,378,076,910","25,742,852,309,087","35,244,765,977,469","9,991,234,865,140","7,311,234,943,894","17,302,469,809,034","5,193,849,801,010","17,942,296,168,435",5676631600945,137641710968,193897949610,154052340714,,
28260,삼성물산,경기소비재,2017,Q1,2017-05-15,"8,280,800,531,142","26,926,483,472,204","35,235,819,594,818","8,875,695,219,719","7,358,243,602,166","16,233,938,821,885","4,080,164,181,533","19,001,880,772,933",4662924298843,57361676450,-1363823077246,-1022910556371,,
28260,삼성물산,경기소비재,2017,Q2,2017-08-14,"8,532,033,239,285","29,715,860,347,478","38,276,429,178,235","9,043,288,800,668","7,902,817,552,990","16,946,106,353,658","4,193,895,830,141","21,330,322,824,577",5418492787185,210028888187,158885828026,113731648608,,
28260,삼성물산,경기소비재,2017,Q3,2017-11-14,"8,385,524,981,830","30,326,996,648,238","38,750,195,496,303","9,158,159,685,053","7,571,578,385,387","16,729,738,070,440","4,322,481,468,364","22,020,457,425,863",5207980653944,128355799572,167023110328,128585638223,"19,131,748,300",
28260,삼성물산,경기소비재,2017,Q4,2018-04-02,"8,979,471,215,186","30,660,955,382,464","39,678,100,463,885","9,617,384,866,105","8,033,232,139,516","17,650,617,005,621","5,544,820,457,501","22,027,483,458,264",5153427396891,166167664955,1635426768438,1243955507292,"19,131,748,300",
28260,삼성물산,경기소비재,2018,Q1,2018-05-15,"8,589,382,229,505","30,391,577,701,473","39,018,633,797,213","9,412,349,681,660","7,695,441,317,783","17,107,790,999,443","5,455,306,312,415","21,910,842,797,770",5026550552344,113266978485,434746346459,352345595294,"19,131,748,300",
28260,삼성물산,경기소비재,2018,Q2,2018-08-14,"8,655,168,861,290","28,141,486,820,266","36,834,329,547,791","9,534,882,850,216","6,589,387,477,709","16,124,270,327,925","5,856,511,771,488","20,710,059,219,866",5398029600842,227015991119,486183468032,401406289318,"19,131,748,300",
28260,삼성물산,경기소비재,2018,Q3,2018-11-14,"8,608,798,441,570","27,857,439,030,239","36,494,773,063,281","8,849,605,265,240","6,509,063,097,349","15,358,668,362,589","6,056,366,470,745","21,136,104,700,692",5179786676097,194588827346,279723882613,199989541657,"19,131,748,300",
28260,삼성물산,경기소비재,2018,Q4,2019-04-01,"9,221,284,034,330","24,660,499,494,377","33,881,783,528,707","9,712,877,422,348","5,271,626,654,609","14,984,504,076,957","6,232,107,021,020","18,897,279,451,750",5228764618095,174529385362,349713338912,228635206471,"19,131,748,300",
28260,삼성물산,경기소비재,2019,Q1,2019-05-15,"9,137,296,941,923","27,086,113,033,878","36,223,409,975,801","9,741,551,503,928","6,192,735,888,742","15,934,287,392,670","5,948,285,260,582","20,289,122,583,131",4969906734843,30579492354,91668889672,57248330421,"19,131,748,300",
28260,삼성물산,경기소비재,2019,Q2,2019-08-14,"8,185,113,563,978","27,468,177,118,821","35,653,290,682,799","8,551,584,029,566","6,273,359,056,660","14,824,943,086,226","6,158,389,905,673","20,828,347,596,573",5385960552358,274897510388,302239821968,210104645091,"19,131,748,300",
28260,삼성물산,경기소비재,2019,Q3,2019-11-14,"7,435,696,163,018","27,154,636,073,704","34,624,415,553,154","7,535,978,602,673","6,234,024,223,285","13,770,002,825,958","6,299,781,522,448","20,854,412,727,196",4938087156591,111968243205,246505568557,141391616775,"19,131,748,300",
28260,삼성물산,경기소비재,2019,Q4,2020-03-30,"6,875,484,507,784","29,686,341,921,599","36,561,826,429,383","7,332,355,557,192","6,670,728,319,058","14,003,083,876,250","6,382,773,770,044","22,558,742,553,133",4689677437370,166054707937,204139916412,132326290075,"19,131,748,300",
28260,삼성물산,경기소비재,2020,Q1,2020-05-15,"7,584,953,189,775","25,290,252,762,708","32,878,905,952,483","8,031,871,368,795","5,632,050,336,073","13,663,921,704,868","6,216,658,421,144","19,214,984,247,615",4576999168304,47929724496,195382634463,163792425434,"19,131,748,300",
28260,삼성물산,경기소비재,2020,Q2,2020-08-14,"8,002,140,340,065","27,105,593,778,715","35,113,520,723,937","8,314,891,893,871","6,146,462,251,997","14,461,354,145,868","6,295,061,799,249","20,652,166,578,069",4727417040631,73910309980,195546626002,78824352067,"18,851,450,600",
