Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2018,Q1,20180514,BS,유동자산,2018.03.31 현재,"90,705,397,652"
2018,Q1,20180514,BS,비유동자산,2018.03.31 현재,"137,783,196,974"
2018,Q1,20180514,BS,자산총계,2018.03.31 현재,"228,488,594,626"
2018,Q1,20180514,BS,유동부채,2018.03.31 현재,"146,874,323,817"
2018,Q1,20180514,BS,비유동부채,2018.03.31 현재,"24,105,461,825"
2018,Q1,20180514,BS,부채총계,2018.03.31 현재,"170,979,785,642"
2018,Q1,20180514,BS,자본금,2018.03.31 현재,"84,687,175,712"
2018,Q1,20180514,BS,이익잉여금,2018.03.31 현재,"-8,783,704,906"
2018,Q1,20180514,BS,자본총계,2018.03.31 현재,"57,508,808,984"
2018,Q1,20180514,IS,매출액,2018.01.01 ~ 2018.03.31,45857312064
2018,Q1,20180514,IS,영업이익,2018.01.01 ~ 2018.03.31,-2286556188
2018,Q1,20180514,IS,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,-3435035666
2018,Q1,20180514,IS,당기순이익,2018.01.01 ~ 2018.03.31,-3473888035
2018,Q1,20180514,IS,당기순이익(손실),2018.01.01 ~ 2018.03.31,-3473888035
2018,Q2,20180814,BS,유동자산,2018.06.30 현재,"91,990,224,898"
2018,Q2,20180814,BS,비유동자산,2018.06.30 현재,"126,768,301,472"
2018,Q2,20180814,BS,자산총계,2018.06.30 현재,"218,758,526,370"
2018,Q2,20180814,BS,유동부채,2018.06.30 현재,"140,689,078,257"
2018,Q2,20180814,BS,비유동부채,2018.06.30 현재,"28,589,675,902"
2018,Q2,20180814,BS,부채총계,2018.06.30 현재,"169,278,754,159"
2018,Q2,20180814,BS,자본금,2018.06.30 현재,"84,687,175,712"
2018,Q2,20180814,BS,이익잉여금,2018.06.30 현재,"-16,812,741,679"
2018,Q2,20180814,BS,자본총계,2018.06.30 현재,"49,479,772,211"
2018,Q2,20180814,IS,매출액,2018.01.01 ~ 2018.06.30,53199347063
2018,Q2,20180814,IS,영업이익,2018.01.01 ~ 2018.06.30,1252890616
2018,Q2,20180814,IS,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,-164393326
2018,Q2,20180814,IS,당기순이익,2018.01.01 ~ 2018.06.30,-8017231355
2018,Q2,20180814,IS,당기순이익(손실),2018.01.01 ~ 2018.06.30,-8017231355
2018,Q3,20181114,BS,유동자산,2018.09.30 현재,"97,052,734,537"
2018,Q3,20181114,BS,비유동자산,2018.09.30 현재,"126,310,916,634"
2018,Q3,20181114,BS,자산총계,2018.09.30 현재,"223,363,651,171"
2018,Q3,20181114,BS,유동부채,2018.09.30 현재,"149,015,178,388"
2018,Q3,20181114,BS,비유동부채,2018.09.30 현재,"28,772,009,935"
2018,Q3,20181114,BS,부채총계,2018.09.30 현재,"177,787,188,323"
2018,Q3,20181114,BS,자본금,2018.09.30 현재,"84,687,175,712"
2018,Q3,20181114,BS,이익잉여금,2018.09.30 현재,"-20,716,051,042"
2018,Q3,20181114,BS,자본총계,2018.09.30 현재,"45,576,462,848"
2018,Q3,20181114,IS,매출액,2018.01.01 ~ 2018.09.30,41629850923
2018,Q3,20181114,IS,영업이익,2018.01.01 ~ 2018.09.30,-3185083985
2018,Q3,20181114,IS,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,-3829219243
2018,Q3,20181114,IS,당기순이익,2018.01.01 ~ 2018.09.30,-3895064327
2018,Q3,20181114,IS,당기순이익(손실),2018.01.01 ~ 2018.09.30,-3895064327
2018,Q4,20190401,BS,유동자산,2018.12.31 현재,"88,731,785,830"
2018,Q4,20190401,BS,비유동자산,2018.12.31 현재,"177,514,081,888"
2018,Q4,20190401,BS,자산총계,2018.12.31 현재,"266,245,867,718"
2018,Q4,20190401,BS,유동부채,2018.12.31 현재,"61,058,409,022"
2018,Q4,20190401,BS,비유동부채,2018.12.31 현재,"21,741,576,195"
2018,Q4,20190401,BS,부채총계,2018.12.31 현재,"82,799,985,217"
2018,Q4,20190401,BS,자본금,2018.12.31 현재,"84,687,175,712"
2018,Q4,20190401,BS,이익잉여금,2018.12.31 현재,"96,478,518,455"
2018,Q4,20190401,BS,자본총계,2018.12.31 현재,"183,445,882,501"
2018,Q4,20190401,IS,매출액,2018.01.01 ~ 2018.12.31,68120767252
2018,Q4,20190401,IS,영업이익,2018.01.01 ~ 2018.12.31,3046848431
2018,Q4,20190401,IS,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,4979845515
2018,Q4,20190401,IS,당기순이익,2018.01.01 ~ 2018.12.31,-42262674134
2018,Q4,20190401,IS,당기순이익(손실),2018.01.01 ~ 2018.12.31,-42262674134
