Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2015,Q4,20160330,BS,유동자산,2015.12.31 현재,"2,025,557,321,811"
2015,Q4,20160330,BS,비유동자산,2015.12.31 현재,"3,297,287,991,926"
2015,Q4,20160330,BS,자산총계,2015.12.31 현재,"5,322,845,313,737"
2015,Q4,20160330,BS,유동부채,2015.12.31 현재,"809,825,373,490"
2015,Q4,20160330,BS,비유동부채,2015.12.31 현재,"446,919,502,688"
2015,Q4,20160330,BS,부채총계,2015.12.31 현재,"1,256,744,876,178"
2015,Q4,20160330,BS,자본금,2015.12.31 현재,"388,003,400,000"
2015,Q4,20160330,BS,자본총계,2015.12.31 현재,"4,066,100,437,559"
2015,Q4,20160330,IS,매출액,2015.01.01 ~ 2015.12.31,5297402353460
2015,Q4,20160330,IS,영업이익,2015.01.01 ~ 2015.12.31,1565394093
2015,Q4,20160330,IS,법인세차감전 순이익,2015.01.01 ~ 2015.12.31,236747906935
2015,Q4,20160330,IS,당기순이익,2015.01.01 ~ 2015.12.31,118432190852
2015,Q4,20160330,IS,당기순이익(손실),2015.01.01 ~ 2015.12.31,118432190852
