,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,총포괄손익 변화율,자본총계 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,GDP 변화율,비유동부채 변화율,매출액 변화율,Label,Code
17,Hite_Jinro,2020,Q2,생활소비재,0.11453057547843233,0.14270421106651487,0.14270421106651487,-0.029755146106636765,0.14270421106651487,0.14270421106651487,-0.11600643977193026,0.027401632238014395,-0.25483228952238535,-0.08699780892636477,0.43549445383506685,000080
17,CJ_Corp,2020,Q2,생활소비재,-0.1372881091127359,0.1428747113710508,0.1428747113710509,-0.003527026651674703,0.1428747113710508,0.1428747113710508,-0.0057355844982820425,0.027401632238014395,0.9378830697842654,0.1428747113710509,0.17187990213474197,001040
17,Daesang,2020,Q2,생활소비재,-0.0743865241909111,0.1429278478402003,0.1429278478402004,-0.046698029169572886,0.14292784784020018,0.1429278478402003,-0.03208281506130617,0.027401632238014395,-0.06608627905783604,-0.010421383121147487,0.3159054440666981,001680
17,Orion_Corp,2020,Q2,생활소비재,-0.1280236803319417,0.0,0.14295687390376488,-0.0003002018167896914,0.142956873903765,0.0,-0.04545643577955438,0.027401632238014395,-0.021003750506474628,0.7489127660268626,-0.09205602253202551,001800
17,AmoreG,2020,Q2,생활소비재,-0.13590784686290844,0.14294630891301108,0.14294630891301108,0.00028458435663003545,0.14294630891301108,0.14294630891301097,0.00038416619324632695,0.027401632238014395,0.002062625612001212,0.14294630891301108,-0.24200118325329625,002790
17,Namyang_Dairy_Products,2020,Q2,생활소비재,-0.13066365279161626,0.1429893074581866,0.1429893074581866,0.011280119047826775,0.1429893074581864,0.1429893074581866,0.011066878427484994,0.027401632238014395,0.0028507803170039203,-0.05267397802485996,-0.21140291041187487,003920
17,Nongshim,2020,Q2,생활소비재,0.3945942271174264,0.14291035365091787,0.14291035365091787,-0.010366475769923778,0.14291035365091775,0.14291035365091787,-0.010727759668617054,0.027401632238014395,0.012073510854176406,0.05285593670939259,0.045296125070282356,004370
17,Binggrae,2020,Q2,생활소비재,0.05880931068734871,0.0,0.14299597264742814,-0.04692021630042165,0.14299597264742803,0.0,-3.4036851365432383,0.027401632238014395,-0.11038464035270135,-0.34394583574111515,-0.23572656460247213,005180
17,Lotte_Chilsung_Beverage,2020,Q2,생활소비재,-0.19567097605100256,0.14278528641577948,0.14278528641577926,-0.015390422440027418,0.14278528641577926,0.14278528641577948,-0.009506645878278208,0.027401632238014395,-0.5143225777809641,-0.16682715145103622,0.01705139256855126,005300
17,Hyundai_Green_Food,2020,Q2,생활소비재,-0.24727539261861978,0.14297045829362154,0.14297045829362154,-0.008390740150816978,0.14297045829362154,0.14297045829362154,-0.011936416749589451,0.027401632238014395,-0.04727384043546112,0.07662129334234713,-0.01183697399395739,005440
17,SPC_Samlip,2020,Q2,생활소비재,-0.11670783367268897,0.0,0.14299387138506614,0.0680132831024628,0.14299387138506614,0.0,0.07236352181272265,0.027401632238014395,0.008602855930692321,-0.010596931361124717,-0.14537029429882353,005610
17,Crown_Confectionery,2020,Q2,생활소비재,-0.06556689554369624,0.0,0.14300261004478498,0.006995396059876757,0.14300261004478498,0.0,0.0016227767530949677,0.027401632238014395,-0.02620721683248628,0.5751678055446751,-0.2869015734771615,005740
17,GS_Retail,2020,Q2,생활소비재,-0.022703023409555018,0.14251397644534103,0.14251397644534092,-0.022455108081523845,0.14251397644534103,0.14251397644534103,-0.024977998301916493,0.027401632238014395,-0.001777595023680023,-0.036972109445917445,-0.01612572554386099,007070
17,Ottogi,2020,Q2,생활소비재,0.05331327663069979,0.14294162084922302,0.14294162084922313,-0.026537461023356634,0.14294162084922302,0.14294162084922302,-0.027195091789897985,0.027401632238014395,-0.13557851845787283,0.013160742360676436,-0.026850273488820603,007310
17,Korea_Electric_Power_Corporation_(KEPCO),2020,Q2,생활소비재,-0.11993659168385498,0.2392770606898137,-0.07512865997551166,-0.00450810236400212,0.05068015538558868,0.2059488192689921,-0.006810070973109594,0.027401632238014395,-0.0004504902571427216,0.13121401821713974,-0.1694746728923662,015760
