,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,총포괄손익 변화율,자본총계 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,GDP 변화율,비유동부채 변화율,매출액 변화율,Label,Code
30,Hite_Jinro,2017,Q1,생활소비재,-0.072411289524463,-0.057412208398847975,-0.0574122083988482,0.06520124299546326,-0.0574122083988482,-0.057412208398847975,0.25177656189515707,-0.011192800453106333,0.20144143629348743,0.15225377718456823,-0.11734288045406419,000080
30,CJ_Corp,2017,Q1,생활소비재,0.0034555521805285727,-0.05743332401296386,-0.05743332401296408,-0.001148499711225437,-0.05743332401296386,-0.05743332401296386,-0.0018463894371840706,-0.011192800453106333,-0.008132782545407613,-1.2479839027137793,-0.15872093368045864,001040
30,Daesang,2017,Q1,생활소비재,-0.10852569279823925,-0.057477358412600044,-0.057477358412600266,0.0023779426200298825,-0.057477358412600044,-0.057477358412600266,-0.016473056235015493,-0.011192800453106333,-0.08972394272883988,-0.17105469160302422,-0.17236389449323078,001680
30,Orion_Corp,2017,Q1,생활소비재,-0.21276284155294659,0.0,-0.057282193954704574,3.0845097405311144,-0.057282193954704796,0.0,0.028670908285533314,-0.011192800453106333,0.9902833315029703,0.9915628284685032,-0.05259027654598639,001800
30,AmoreG,2017,Q1,생활소비재,-0.20312346210213097,-0.057474731695771775,-0.05747473169577155,-0.016036360010653006,-0.05747473169577155,-0.05747473169577155,-0.02424294424013973,-0.011192800453106333,-0.02530212551416211,-4.0332151566534895,-0.1695803782955843,002790
30,Namyang_Dairy_Products,2017,Q1,생활소비재,0.06493197205169922,-0.05747848187744897,-0.05747848187744897,0.0019729106598376234,-0.05747848187744897,-0.057478481877449195,0.0019159904912333658,-0.011192800453106333,-0.18529252169933308,0.13051773145137802,0.0762533971825936,003920
30,Nongshim,2017,Q1,생활소비재,0.06377842017846257,-0.05745319697687501,-0.05745319697687479,-0.002056067008183504,-0.05745319697687479,-0.05745319697687501,-0.002297146008824358,-0.011192800453106333,0.10770439323956194,0.05241353749943389,-0.18792640683212014,004370
30,Binggrae,2017,Q1,생활소비재,0.07034219953635958,0.0,-0.05748562729459783,0.00908049522112897,-0.05748562729459783,0.0,0.8245763136197568,-0.011192800453106333,-0.14385239945008887,-0.07292743293815374,-0.008130145158635652,005180
30,Lotte_Chilsung_Beverage,2017,Q1,생활소비재,-0.09283410090648932,-0.05739886946955819,-0.05739886946955797,-0.0007329283837214096,-0.05739886946955797,-0.05739886946955819,-0.0033769115674644468,-0.011192800453106333,0.10388664936666647,-0.04036086789645488,-0.11592452128544409,005300
30,Hyundai_Green_Food,2017,Q1,생활소비재,-0.05415993546079011,-0.05747635105965676,-0.05747635105965676,-0.0048530247620064415,-0.05747635105965676,-0.05747635105965676,-0.02567450225338752,-0.011192800453106333,-0.055424811585522704,0.0254697753955484,-0.05223038098073604,005440
30,SPC_Samlip,2017,Q1,생활소비재,-0.1371307896593187,0.0,-0.057485391797513996,0.17536333449957153,-0.05748539179751422,0.0,0.008517521394280636,-0.011192800453106333,-0.5690826829815958,0.10766068627455516,0.21231979030144182,005610
30,Crown_Confectionery,2017,Q1,생활소비재,-0.04614352950522525,0.0,-0.05747844557076398,0.31925169882663085,-0.05747844557076398,0.0,-0.5757317890164644,-0.011192800453106333,0.9264272337807056,0.9599326631554722,0.08927821370511084,005740
30,GS_Retail,2017,Q1,생활소비재,-0.025526660059283456,-0.05740715862036261,-0.05740715862036261,0.029969524939857828,-0.05740715862036261,-0.05740715862036261,-0.057407158620362386,-0.011192800453106333,-0.0430363799243203,0.05144889419159382,0.025347632176812962,007070
30,Ottogi,2017,Q1,생활소비재,-0.11452724421969514,-0.057480322910093085,-0.057480322910093085,-0.013654342030309019,-0.057480322910093085,-0.057480322910093085,-0.01418579337744763,-0.011192800453106333,0.004475051490495874,-0.06920143894170949,0.05934328438375942,007310
30,Korea_Electric_Power_Corporation_(KEPCO),2017,Q1,생활소비재,-0.18009834981771042,-0.10448025475337652,-0.0011834943815436372,0.01725499916093809,-0.022994163018593916,-0.09488686168259641,0.025325509841024774,-0.011192800453106333,-0.0013448968368738878,0.009191631166129421,-0.03089287938181612,015760
30,KT&G,2017,Q1,생활소비재,-0.20665111747548454,-0.05688526440229946,-0.05688526440229924,0.024122872795602435,-0.05688526440229924,-0.05688526440229946,0.7545015065212155,-0.011192800453106333,-0.0824831300319202,0.05422603239917401,-0.11645132210391639,033780
30,Muhak,2017,Q1,생활소비재,-0.017012914923217364,0.0,-0.057487908684684674,-0.043742232577432816,-0.057487908684684674,-0.057487908684684674,-0.045352498684610554,-0.011192800453106333,-9.925745431634468,-0.01466045559047835,-0.07527611762694694,033920
30,Korea_Gas_Corporation,2017,Q1,생활소비재,0.09051974067682929,-0.0642202358758539,1.26463455089667,-0.11038110175689297,-0.05444799512752274,-0.045590588152909506,-0.15381327131107358,-0.011192800453106333,0.0599054037452208,-0.2533778307586323,-0.14728642224594723,036460
30,Farmsco,2017,Q1,생활소비재,-0.1079873140872717,-0.057485208669663335,-0.057485208669663335,-0.02136421800092947,-0.057485208669663335,-0.057485208669663335,-0.05679297815568707,-0.011192800453106333,-0.00362561071325862,0.0888490446268273,0.0033085262213416733,036580
30,Dongwon_F&B,2017,Q1,생활소비재,-0.12387252465382821,-0.05747964163025454,-0.05747964163025454,-0.01609500944569442,-0.05747964163025454,-0.05747964163025454,-0.05747964163025454,-0.011192800453106333,-0.11012552496854333,-0.3110991642427363,0.09245412366544485,049770
30,LG_Household & Health Care,2017,Q1,생활소비재,-0.12023946522831173,-0.05750293834213549,-0.05750293834213527,-0.025335146951209975,-0.05750293834213549,-0.05750293834213527,-0.027187300044843488,-0.011192800453106333,0.4796876820066577,-0.1654719961893909,-0.12203454314791427,051900
30,Able_C&C,2017,Q1,생활소비재,-0.0657124256748321,-0.057486174434667525,-0.0574861744346673,0.02923771495187788,-0.057486174434667525,-0.057486174434667525,0.04566125929311615,-0.011192800453106333,0.008150320604073169,0.2724002600098525,0.1272153920021456,078520
30,Amorepacific,2017,Q1,생활소비재,-0.1859368603109296,-0.05742322645241438,-0.0574232264524146,-0.01894160852868465,-0.05742322645241438,-0.0574232264524146,-0.02369585437574573,-0.011192800453106333,-0.07432150475027921,-0.264345681099619,-0.19273288052917253,090430
30,CJ_CheilJedang,2017,Q1,생활소비재,-0.026483324670594697,-0.05716380323423098,-0.05716380323423098,0.00012853645778709843,-0.05716380323423098,-0.05716380323423098,-0.0035839271333892864,-0.011192800453106333,-0.1787729882431135,-0.1672810316677571,-0.0985109486793873,097950
30,Lock_&_Lock,2017,Q1,생활소비재,0.17216788765309024,-0.05748483079040767,-0.05748483079040789,0.019970811968564317,-0.05748483079040789,-0.05748483079040767,0.04376352532840999,-0.011192800453106333,-0.11181497117002892,0.23742634714039157,-0.10595708805456773,115390
30,Emart,2017,Q1,생활소비재,0.15997805387809627,-0.0563378302721782,-0.0563378302721782,-0.004885825843601088,-0.0563378302721782,-0.0563378302721782,-0.03701922561189064,-0.011192800453106333,-0.054565202890893394,-0.06506155102467881,0.0350499693295748,139480
30,Samyang_Foods,2017,Q1,생활소비재,0.022463535875773388,0.0,-0.057480385767174846,0.00580075517096712,-0.057480385767174846,0.0,0.03759902161421369,-0.011192800453106333,-1.2266902153510117,0.03721203478680035,-0.16141870983795045,145990
30,KOLMAR_Korea,2017,Q1,생활소비재,-0.3256677152209102,-0.05748943831826425,-0.057489438318264474,-0.029996939132994838,-0.057489438318264474,-0.05748943831826425,-0.05951846353874335,-0.011192800453106333,-0.27440755069132816,-0.05087736334457538,0.07181197427180415,161890
30,COSMAX,2017,Q1,생활소비재,-0.20871187816379108,-0.057487489065815245,-0.05748748906581502,0.03914553069086013,-0.05748748906581502,-0.05748748906581502,0.15213669977989042,-0.011192800453106333,-0.6004286574442392,-0.09585324332226408,0.08060067141058848,192820
