,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,총포괄손익 변화율,자본총계 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,GDP 변화율,비유동부채 변화율,매출액 변화율,Label,Code
29,Hite_Jinro,2017,Q2,생활소비재,-0.11734288045406419,-0.040656233728254776,-0.040656233728254554,-0.01281742830059418,-0.040656233728254554,-0.040656233728254776,-0.058471993297237956,-0.007378041034466598,-0.0705316149159343,-0.19088435899838396,0.03470064449352615,000080
29,CJ_Corp,2017,Q2,생활소비재,-0.15872093368045864,-0.04065465185135242,-0.0406546518513522,-0.0016415527122002338,-0.04065465185135242,-0.04065465185135242,-0.0031935988091149614,-0.007378041034466598,0.9234042174282954,0.5853995723223742,-0.018375548318126406,001040
29,Daesang,2017,Q2,생활소비재,-0.17236389449323078,-0.040686387214545094,-0.040686387214545094,-0.021217118940284996,-0.040686387214545094,-0.040686387214545094,-0.02783919423005643,-0.007378041034466598,-0.011012804249244335,-0.001926642825770486,-0.014481011640001637,001680
29,Orion_Corp,2017,Q2,생활소비재,-0.05259027654598639,0.0,-0.04080174231739675,1.2931706250082364,-0.04080174231739653,0.0,-3.6149592305155203,-0.007378041034466598,-47.92166337625026,-0.36595567151290775,0.08182808744303689,001800
29,AmoreG,2017,Q2,생활소비재,-0.1695803782955843,-0.040678137508808554,-0.04067813750880833,-0.0003190713193295114,-0.040678137508808554,-0.040678137508808554,-0.0009177839002851851,-0.007378041034466598,0.012717444828105995,0.8996253487953264,-0.024113836253125465,002790
29,Namyang_Dairy_Products,2017,Q2,생활소비재,0.0762533971825936,-0.040692267549143235,-0.040692267549143235,-0.003351428038886217,-0.040692267549143235,-0.040692267549143235,-0.003240749186000036,-0.007378041034466598,0.09662522282409203,-0.10123093327320243,-0.21271504178098366,003920
29,Nongshim,2017,Q2,생활소비재,-0.18792640683212014,-0.040673174589419325,-0.040673174589419325,-0.009380309921189545,-0.04067317458941955,-0.04067317458941955,-0.009831763806827043,-0.007378041034466598,0.11474294815587871,0.012783161930996711,0.01380624022018892,004370
29,Binggrae,2017,Q2,생활소비재,-0.008130145158635652,0.0,-0.04069661617968534,-0.002549692879849408,-0.04069661617968556,0.0,-0.37999964719396795,-0.007378041034466598,0.17043401869136499,-0.3916989207258108,-0.10451504178098364,005180
29,Lotte_Chilsung_Beverage,2017,Q2,생활소비재,-0.11592452128544409,-0.04075096620685259,-0.04075096620685259,-0.014028199802123664,-0.04075096620685259,-0.04075096620685237,0.02781567930068629,-0.007378041034466598,-0.4609220713342408,-0.1792300207977644,0.10299911039289326,005300
29,Hyundai_Green_Food,2017,Q2,생활소비재,-0.05223038098073604,-0.040691637820492677,-0.0406916378204929,-0.028659745733488506,-0.040691637820492677,-0.040691637820492677,-0.020599854500151782,-0.007378041034466598,0.036577105062885584,0.060731701811129746,0.01642308378255518,005440
