,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,총포괄손익 변화율,자본총계 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,GDP 변화율,비유동부채 변화율,매출액 변화율,Label,Code
16,Hite_Jinro,2020,Q3,생활소비재,0.43549445383506685,-0.12101698710422015,-0.12101698710422015,-0.027445532109191983,-0.12101698710422015,-0.12101698710422015,-0.09873222789059177,-0.022088428967425466,-0.019741914986538545,-0.06820344535576806,-0.2673010092459902,000080
16,CJ_Corp,2020,Q3,생활소비재,0.17187990213474197,-0.12116312390848805,-0.12116312390848805,-0.0025549693357740377,-0.12116312390848805,-0.12116312390848805,-0.004145719267162118,-0.022088428967425466,-0.16877726657579273,-0.12116312390848805,-0.15970799481926284,001040
16,Daesang,2020,Q3,생활소비재,0.3159054440666981,-0.1211960588129628,-0.1211960588129628,-0.01899954103768864,-0.1211960588129628,-0.1211960588129628,-0.047116741269914275,-0.022088428967425466,-0.007438310348415689,-0.07931721579358952,-0.1006749159388557,001680
16,Orion_Corp,2020,Q3,생활소비재,-0.09205602253202551,0.0,-0.12123829056682722,-0.0005169919044392124,-0.12123829056682722,0.0,-0.07492009562557977,-0.022088428967425466,-0.004958899181755294,-0.10284296372664126,-0.17606019607712448,001800
16,AmoreG,2020,Q3,생활소비재,-0.24200118325329625,-0.12122732041076967,-0.12122732041076989,-9.957359865775395e-05,-0.12122732041076989,-0.12122732041076967,-9.776784354009749e-05,-0.022088428967425466,0.018397838409001332,-0.12122732041076967,-0.12472449646942785,002790
16,Namyang_Dairy_Products,2020,Q3,생활소비재,-0.21140291041187487,-0.12126856454504154,-0.12126856454504131,0.010901289020479377,-0.12126856454504131,-0.12126856454504131,0.010692903669605625,-0.022088428967425466,0.0045171715909141374,-0.00894069511089901,-0.1926825774491634,003920
16,Nongshim,2020,Q3,생활소비재,0.045296125070282356,-0.12119542315356302,-0.12119542315356302,-0.009673643041653746,-0.1211954231535628,-0.12119542315356302,-0.010039833237831308,-0.022088428967425466,0.0536194603866158,0.009289762386765044,-0.23394420092961396,004370
16,Binggrae,2020,Q3,생활소비재,-0.23572656460247213,0.0,-0.12128189437675685,-0.030822636367994427,-0.12128189437675707,0.0,-0.5208066782410921,-0.022088428967425466,-0.05074869379909086,-0.042032086346143194,-0.14296081285468956,005180
16,Lotte_Chilsung_Beverage,2020,Q3,생활소비재,0.01705139256855126,-0.12114708535373597,-0.12114708535373597,-0.02570266758048878,-0.12114708535373575,-0.12114708535373575,-0.01673465017683018,-0.022088428967425466,-0.03911992960028532,-0.08069793685032867,-0.21499254766479128,005300
16,Hyundai_Green_Food,2020,Q3,생활소비재,-0.01183697399395739,-0.12127454526245196,-0.12127454526245196,-0.050010344026690134,-0.12127454526245196,-0.12127454526245196,-0.013676680334292923,-0.022088428967425466,-0.11589402486510347,-0.14638490734963328,-0.1331120411755779,005440
16,SPC_Samlip,2020,Q3,생활소비재,-0.14537029429882353,0.0,-0.1212768087350844,0.0013030675543966863,-0.1212768087350844,0.0,0.00148361074636294,-0.022088428967425466,0.022449221303153744,-0.04490887255967824,-0.12015456579214959,005610
16,Crown_Confectionery,2020,Q3,생활소비재,-0.2869015734771615,0.0,-0.12128407602982372,0.0006297319682431191,-0.12128407602982372,0.0,0.000853722701841364,-0.022088428967425466,0.0006513183949613532,-0.1324964526786192,0.006112238957440105,005740
16,GS_Retail,2020,Q3,생활소비재,-0.01612572554386099,-0.12102997047340502,-0.1210299704734048,-0.027356576121869702,-0.12102997047340502,-0.12102997047340502,-0.030355258045368094,-0.022088428967425466,-0.05370708849263339,-0.06128508792696774,-0.17770045536491486,007070
16,Ottogi,2020,Q3,생활소비재,-0.026850273488820603,-0.1212501230794587,-0.12125012307945893,-0.06672881454646973,-0.1212501230794587,-0.1212501230794587,-0.043840336295208227,-0.022088428967425466,-0.31974752116063976,-0.0747892312241325,-0.0769411492617196,007310
16,Korea_Electric_Power_Corporation_(KEPCO),2020,Q3,생활소비재,-0.1694746728923662,-0.22878333141479734,0.036288483748880385,-0.021111083194609748,-0.04541340205212552,-0.18838936220671187,-0.03202978686670499,-0.022088428967425466,0.008551889652151812,-0.20733354672135995,-0.05222500162198392,015760
16,KT&G,2020,Q3,생활소비재,-0.1318448841347579,-0.1206480482291794,-0.1206480482291794,-0.004290114894096586,-0.1206480482291794,-0.1206480482291794,-0.4538968453655987,-0.022088428967425466,-0.07360696628579588,-0.0007472287595780003,-0.05132198554829781,033780
16,Muhak,2020,Q3,생활소비재,-0.10055236712795518,0.0,-0.12128130412288662,-0.020439082809459386,-0.12128130412288685,-0.12128130412288662,-0.020946738472497062,-0.022088428967425466,-0.024708665962344334,0.012245603111773029,0.1262403353634719,033920
16,Korea_Gas_Corporation,2020,Q3,생활소비재,0.04298022321314582,-0.12388882028713,2.1609285304159958,0.019947780812564875,-0.11570425382681426,-0.04759945497707463,0.03976158458325818,-0.022088428967425466,0.060803254362292725,0.17908368682435538,-0.15399370910497712,036460
16,Farmsco,2020,Q3,생활소비재,0.6972912986402389,-0.12128170073932121,-0.12128170073932121,-0.02561763395907879,-0.12128170073932143,-0.12128170073932121,-0.037718151667225586,-0.022088428967425466,0.012191508550195684,0.01446605541916679,-0.3048639882511183,036580
16,Dongwon_F&B,2020,Q3,생활소비재,-0.12072745984594961,-0.1212898895915353,-0.1212898895915353,-0.04173373058642649,-0.12128988959153508,-0.12128988959153508,-0.9105155183854894,-0.022088428967425466,-0.18731777997062626,-0.28243949851244343,-0.1508659552236591,049770
16,LG_Household & Health Care,2020,Q3,생활소비재,0.00599525191966388,-0.12109924966381547,-0.12109924966381524,-0.04430772548161954,-0.12109924966381524,-0.12109924966381547,-0.04583761166422007,-0.022088428967425466,-0.21619325796050415,-0.2983958854514215,-0.01244431322722303,051900
16,Able_C&C,2020,Q3,생활소비재,-0.03579046236605041,-0.12128432845083448,-0.12128432845083448,0.03890854447099645,-0.12128432845083448,-0.12128432845083448,0.11706692614122438,-0.022088428967425466,0.12250757586569683,0.25944792103535197,-0.26081910593037394,078520
16,Amorepacific,2020,Q3,생활소비재,-0.1837058702210353,-0.12094124817671137,-0.12094124817671137,-0.004844015044134231,-0.12094124817671137,-0.12094124817671115,-0.005666885016555545,-0.022088428967425466,0.07022182739804295,-0.03409324659425894,-0.09304132815259616,090430
16,CJ_CheilJedang,2020,Q3,생활소비재,0.2860277194521314,-0.12002343359521972,-0.12002343359521994,-0.011013035639253488,-0.12002343359521972,-0.12002343359521994,-0.014955885642516487,-0.022088428967425466,-0.002873900906495308,-0.1627917946993176,0.09314485803359002,097950
16,Lock_&_Lock,2020,Q3,생활소비재,0.05562228001622105,-0.12128062875270929,-0.12128062875270929,0.011647537696018895,-0.12128062875270951,-0.12128062875270929,0.05149277032239585,-0.022088428967425466,0.016916492790087667,-0.16806100092713572,-0.1287271512288381,115390
16,Emart,2020,Q3,생활소비재,-0.1957904623660504,-0.11947056320624538,-0.11947056320624538,-0.028045473054863823,-0.11947056320624538,-0.11947056320624538,-0.030381552933808953,-0.022088428967425466,-0.0596277546689552,-0.19230718453012696,0.2418643322247623,139480
16,Samyang_Foods,2020,Q3,생활소비재,0.09804070646511842,0.0,-0.1212472899383299,-0.011383710992214136,-0.1212472899383299,0.0,-0.055902851607720905,-0.022088428967425466,-0.005269471690743988,-0.08104935067818664,0.27036719315066193,145990
16,KOLMAR_Korea,2020,Q3,생활소비재,-0.053699309551036994,-0.12127362491774596,-0.12127362491774618,-0.02304064614961865,-0.12127362491774596,-0.12127362491774618,-0.04411346972980712,-0.022088428967425466,-0.03356172521374656,0.1408089991303998,0.006958671847403841,161890
16,COSMAX,2020,Q3,생활소비재,0.06290130802416016,-0.12127851597767592,-0.12127851597767592,-0.014472598393149072,-0.1212785159776757,-0.1212785159776757,-0.027417532591044846,-0.022088428967425466,0.058755511424127826,0.17643010530580905,0.08702862006081855,192820
